Updated best error: 2098.6859626481637. was found in iteration 0, time 4.1483099857432535
Epochs 0, rate 2098.6859626481637, time 4.16163927501475
Updated best error: 1923.6488601071712. was found in iteration 1, time 4.168509832335985
Epochs 1, rate 1923.6488601071712, time 4.181786252142047
Epochs 2, rate 1940.3770527105646, time 4.150983758561779
Epochs 3, rate 1954.8427683967911, time 4.142550614778884
Epochs 4, rate 2005.984820043897, time 4.145175846628263
Epochs 5, rate 2047.1284683033587, time 4.160515721567208
Epochs 6, rate 2016.3553536169516, time 4.1316010698792525
Epochs 7, rate 2023.7855949731704, time 4.160686078728759
Epochs 8, rate 2055.3034577745843, time 4.1645365836593555
Epochs 9, rate 2070.4450604365597, time 4.156396231614053
Epochs 10, rate 2046.0634930989347, time 4.2593389585235855
Epochs 11, rate 2024.4584516702234, time 4.142498363667983
Epochs 12, rate 1987.2805333434699, time 4.130471332857269
Epochs 13, rate 2098.593028180545, time 4.129944184067426
Epochs 14, rate 2090.5927366152614, time 4.161395642629941
Epochs 15, rate 2037.3437015196273, time 4.159184400356025
Epochs 16, rate 2057.9028950334364, time 4.165712388246902
Epochs 17, rate 2057.2547814868362, time 4.143319231705391
Epochs 18, rate 2105.7738039149426, time 4.18274717789609
Epochs 19, rate 2116.586628884485, time 4.1605290162115125
Epochs 20, rate 2119.9443447279873, time 4.1600875097938115
Epochs 21, rate 2117.208256818212, time 4.15724276144465
Epochs 22, rate 2132.8248936220307, time 4.148031416218146
Epochs 23, rate 2130.1454336123757, time 4.159324767242651
Epochs 24, rate 2116.7449173464515, time 4.154933509693365
Epochs 25, rate 2131.666446997749, time 4.153202421104652
Epochs 26, rate 2129.6672141772124, time 4.164094149702578
Epochs 27, rate 2110.267970770753, time 4.145569430445903
Epochs 28, rate 2167.486431605164, time 4.150361073727254
Epochs 29, rate 2159.937248402825, time 4.151971582818078
Epochs 30, rate 2141.7012191729627, time 4.138635182433063
Epochs 31, rate 2137.6828661049044, time 4.176252581251902
Epochs 32, rate 2128.751874011517, time 4.163584005727898
Epochs 33, rate 2098.5416240427594, time 4.158527705920278
Epochs 34, rate 2019.662111463554, time 4.146159342388273
Epochs 35, rate 1974.041065988641, time 4.185178864223417
Epochs 36, rate 2070.442262870239, time 4.17032718162227
Epochs 37, rate 2124.9430176323426, time 4.1499031808489235
Epochs 38, rate 2122.790734926757, time 4.176042649283772
Epochs 39, rate 2120.9969125471894, time 4.1524402969225775
Epochs 40, rate 2119.945431473617, time 4.175037820226862
Epochs 41, rate 2119.4419820433395, time 4.178208751545753
Epochs 42, rate 2120.308760063485, time 4.193081458244706
Epochs 43, rate 2114.9696212091335, time 4.168322779543814
Epochs 44, rate 2113.6243375440336, time 4.164689317665761
Epochs 45, rate 2112.352226316778, time 4.159270661068149
Epochs 46, rate 2111.1462435928597, time 4.159711239961325
Epochs 47, rate 2110.002785547251, time 4.148895569203887
Epochs 48, rate 2108.9183845728844, time 4.146240656249574
Epochs 49, rate 2107.8897064750363, time 4.155476117375656
Epochs 50, rate 2106.9135430295637, time 4.183368626021547
Epochs 51, rate 2105.986798057462, time 4.167376075987704
Epochs 52, rate 2105.1064631463296, time 4.15595317928819
