Updated best error: 26622.61435766497. was found in iteration 0, time 1.7179036730667576
Epochs 0, rate 26622.61435766497, time 1.7261355418595485
Updated best error: 25082.011838154398. was found in iteration 1, time 1.7263312516442966
Epochs 1, rate 25082.011838154398, time 1.734616917441599
Updated best error: 25065.60321698662. was found in iteration 2, time 1.7321509123430587
Epochs 2, rate 25065.60321698662, time 1.7404279211477842
Epochs 3, rate 25071.631823572043, time 1.748625161970267
Epochs 4, rate 25070.763680682754, time 1.7097453886817675
Updated best error: 25060.03678557692. was found in iteration 5, time 1.7074982817575801
Epochs 5, rate 25060.03678557692, time 1.7261531650146935
Updated best error: 25055.398640638443. was found in iteration 6, time 1.9596092730062082
Epochs 6, rate 25055.398640638443, time 1.967645741184242
Epochs 7, rate 25072.423289111517, time 1.7526339661271777
Updated best error: 25051.715094634437. was found in iteration 8, time 1.7116190083906986
Epochs 8, rate 25051.715094634437, time 1.7199921715946402
Epochs 9, rate 25065.377340402407, time 1.7128844746330287
Epochs 10, rate 25068.727250415668, time 1.721048015053384
Epochs 11, rate 25066.959957833806, time 1.7119498290412594
Epochs 12, rate 25070.910312930653, time 1.7120082637120504
Epochs 13, rate 25082.41457967132, time 1.7189156132226344
Epochs 14, rate 25070.1830497844, time 1.7146436984476168
Epochs 15, rate 25065.76743322866, time 1.7392289281997364
Updated best error: 25051.68028429884. was found in iteration 16, time 1.702327586041065
Epochs 16, rate 25051.68028429884, time 1.702350774401566
Epochs 17, rate 25071.16425836595, time 1.7470712324720807
Epochs 18, rate 25072.92551445973, time 1.712535412487341
Epochs 19, rate 25062.58264604333, time 1.7134174978127703
Epochs 20, rate 25070.576214074666, time 1.7390363102022093
Epochs 21, rate 25061.757657585098, time 1.722544437419856
Epochs 22, rate 25067.503260627727, time 1.7155424793600105
Epochs 23, rate 25061.29964940055, time 1.7097163259459194
Epochs 24, rate 25065.10748575489, time 1.7015871042967774
Epochs 25, rate 25071.252898418126, time 1.7054298797738738
Epochs 26, rate 25071.159709988875, time 1.729127459024312
Epochs 27, rate 25062.262392591212, time 1.7065392110671382
Epochs 28, rate 25064.696478023576, time 1.7127131899469532
Epochs 29, rate 25063.546811538796, time 1.7361649725062307
Epochs 30, rate 25067.865622472582, time 1.7592908813385293
Epochs 31, rate 25060.64353324611, time 1.7165553470840678
Epochs 32, rate 25071.211110633874, time 1.7172843892185483
Epochs 33, rate 25073.67014799182, time 1.707466745574493
Epochs 34, rate 25069.653821085674, time 1.727996176079614
Epochs 35, rate 25060.652808070357, time 1.9115014588460326
Epochs 36, rate 25074.060607617837, time 1.8353938512445893
Epochs 37, rate 25071.543297445965, time 1.774893557681935
Epochs 38, rate 25069.983330652514, time 1.74211510643363
Epochs 39, rate 25072.214242015692, time 1.7355243553465698
