Updated best error: 2154.0360626292404. was found in iteration 0, time 8.047750713347341
Epochs 0, rate 2154.0360626292404, time 8.0686041625886
Updated best error: 1910.080757962728. was found in iteration 1, time 8.024614910857053
Epochs 1, rate 1910.080757962728, time 8.048034229723271
Epochs 2, rate 1949.3141166741614, time 8.199315417703474
Epochs 3, rate 1979.239653043327, time 8.524977422261145
Epochs 4, rate 1979.1416151658125, time 8.941201732261106
Epochs 5, rate 2028.0291047468352, time 8.918961618939647
Epochs 6, rate 2075.3366173099994, time 8.510373700570199
Epochs 7, rate 2023.9351796403726, time 8.329925880709197
Epochs 8, rate 1986.3411497621844, time 8.422814751887927
Epochs 9, rate 2003.3792319426454, time 8.438264694239479
Epochs 10, rate 2085.1458345013007, time 8.213072918748367
Epochs 11, rate 2079.7793690669737, time 8.01981832072488
Epochs 12, rate 1991.1469390792201, time 8.076661345708999
Epochs 13, rate 2002.3545657378443, time 8.01429918120266
Epochs 14, rate 1964.3797711732932, time 8.239730569781386
Epochs 15, rate 2003.0368324241103, time 8.02935399384296
Epochs 16, rate 2121.3554548257366, time 8.072425913953339
Epochs 17, rate 2145.2748765769957, time 8.062529739065212
Epochs 18, rate 2156.618217578945, time 8.033171416725963
Epochs 19, rate 2164.8374396846516, time 8.063269293255871
Epochs 20, rate 2157.9922187105058, time 8.141570519990637
Epochs 21, rate 2095.4724711098834, time 8.081436293374281
Epochs 22, rate 2077.1402368890185, time 9.010188348256634
Epochs 23, rate 2110.965395527733, time 8.525952261028579
Epochs 24, rate 2121.6455029976983, time 8.552012270651176
Epochs 25, rate 2123.9006175004783, time 8.530138842645101
Epochs 26, rate 2112.4674942087213, time 9.032811224155012
Epochs 27, rate 2069.872875308921, time 8.534768476558384
Epochs 28, rate 2140.6829038155397, time 8.552388231313671
Epochs 29, rate 2039.1698234413934, time 8.753902524156729
Epochs 30, rate 2078.2855382766875, time 10.011158858527779
Epochs 31, rate 2100.8124053986744, time 8.876632963161683
Epochs 32, rate 2129.480177268451, time 10.663893956836546
Epochs 33, rate 2027.1371783070122, time 8.499030262668384
Epochs 34, rate 2128.043324688739, time 8.728941642926657
Epochs 35, rate 2105.0368054470637, time 7.590730034586159
Epochs 36, rate 2026.9481651526096, time 7.579964759861468
Epochs 37, rate 1966.0620030289556, time 7.536682907797513
Epochs 38, rate 2113.32530841111, time 8.369748338242061
Epochs 39, rate 2096.5783518802623, time 7.550189665344078
Epochs 40, rate 2098.2811401265158, time 7.9992502429377055
Epochs 41, rate 2085.6039355661565, time 7.451941808947595
Epochs 42, rate 2058.7413678107087, time 7.521481544696144
Epochs 43, rate 2039.8269911609557, time 7.568271023104899
Epochs 44, rate 2118.8966482672927, time 7.600370519110584
Epochs 45, rate 2112.18903550574, time 7.47157987880928
Epochs 46, rate 2112.6961684015896, time 7.47214691156114
Epochs 47, rate 2088.282281193602, time 7.583493101148633
Epochs 48, rate 2073.8451096069352, time 8.11417207805789
Epochs 49, rate 2072.4518219230827, time 7.854768810473615
Epochs 50, rate 2019.8148176622983, time 7.494025904816226
Epochs 51, rate 2088.8772708791325, time 7.497282169293612
Epochs 52, rate 2104.7621463960795, time 7.568892780414899
Epochs 53, rate 2086.8969987179057, time 8.228115055098897
Epochs 54, rate 2091.7604008204926, time 8.070163038923056
Epochs 55, rate 2090.9570251879304, time 8.181767701462377
Epochs 56, rate 2089.4941779073433, time 7.845723493926926
Epochs 57, rate 2016.1959017090562, time 7.861827348111547
Epochs 58, rate 2042.721720726282, time 7.854639883182244
Epochs 59, rate 1973.5345117833833, time 7.84661423623038
Epochs 60, rate 1965.7389734490243, time 7.758842263792758
Epochs 61, rate 1997.5249311555494, time 7.934629531897372
Epochs 62, rate 2090.46144803071, time 8.01694327291625
Epochs 63, rate 2071.4445730101315, time 7.7770021528122015
Epochs 64, rate 2003.1680333683873, time 7.778845163877122
Epochs 65, rate 1975.675738495635, time 7.732760920873261
Epochs 66, rate 2111.4743595866375, time 7.727698746675742
Epochs 67, rate 2053.5537148667295, time 7.994239083156572
Epochs 68, rate 2020.8374341574395, time 7.83180027337221
Updated best error: 1878.2969068873638. was found in iteration 69, time 7.733811817466631
Epochs 69, rate 1878.2969068873638, time 7.7473612416069955
Epochs 70, rate 1969.7147856726365, time 7.7918612556677544
Epochs 71, rate 2248.9868626596594, time 7.744700145092793
Epochs 72, rate 2245.0412066540207, time 7.76669291590224
Epochs 73, rate 2244.412939270978, time 7.737377260127687
Epochs 74, rate 2240.8981379109637, time 7.741902082663728
Epochs 75, rate 2238.99937890088, time 7.7235016530321445
Epochs 76, rate 2142.4702051873683, time 7.672364201993332
Epochs 77, rate 2234.354418349969, time 7.739649410505081
Epochs 78, rate 2260.5038060788447, time 7.73014929285273
Epochs 79, rate 2255.8441563826873, time 7.720047823677305
Epochs 80, rate 2253.3930115474564, time 7.676447518082568
Epochs 81, rate 2252.7871240014997, time 7.700348536542151
Epochs 82, rate 2184.8718965349913, time 7.820156623463845
Epochs 83, rate 2232.846122633054, time 7.709675514430273
Epochs 84, rate 2247.8472441204376, time 7.719329911968089
Epochs 85, rate 2246.156594336271, time 7.6851994245516835
Epochs 86, rate 2241.0543587588536, time 7.725172761027352
Epochs 87, rate 2184.487728098074, time 7.78376171515265
Epochs 88, rate 2245.5044457323233, time 7.697742164571537
Epochs 89, rate 2184.121559482977, time 7.711933751779725
Epochs 90, rate 2185.149773855682, time 7.898744149191771
Epochs 91, rate 2211.6522708119437, time 7.797071217035409
Epochs 92, rate 2211.153127551922, time 7.731867086782586
Epochs 93, rate 2209.387927517014, time 7.697802763490472
Epochs 94, rate 2213.510488816921, time 7.734790984730353
Epochs 95, rate 2211.936529042372, time 7.68857008498162
Epochs 96, rate 2207.5331757360077, time 7.71276327680971
Epochs 97, rate 2206.042062124197, time 7.722201867989497
Epochs 98, rate 2209.3618701923438, time 7.7674024798034225
Epochs 99, rate 2226.415790532788, time 7.722056863436592
