Updated best error: 24108.472107980306. was found in iteration 0, time 7.593063711421564
Epochs 0, rate 24108.472107980306, time 7.606772362312768
Updated best error: 23979.016645745876. was found in iteration 1, time 7.64076000940986
Epochs 1, rate 23979.016645745876, time 7.653603579790797
Epochs 2, rate 24152.269939175014, time 7.6259930416272255
Epochs 3, rate 24396.773414432795, time 7.605908518511569
Epochs 4, rate 24389.81170077869, time 7.638804457470542
Epochs 5, rate 24355.185455868937, time 7.626250896224519
Epochs 6, rate 24332.111611634304, time 7.647252750990447
Epochs 7, rate 24454.94191352638, time 7.661138870156719
Epochs 8, rate 24319.217862897003, time 7.634385992249008
Epochs 9, rate 24408.368629799457, time 7.676364039973123
Epochs 10, rate 24552.91693981652, time 7.643017010050244
Epochs 11, rate 24395.01355636275, time 7.665304427646333
Epochs 12, rate 24350.22683838349, time 7.665222495430498
Epochs 13, rate 24370.876244948915, time 7.634501624881523
Epochs 14, rate 24391.63364757124, time 7.700246198568493
Epochs 15, rate 24317.96601624786, time 7.630932472078712
Epochs 16, rate 24412.73095638096, time 7.698563032623497
Epochs 17, rate 24577.837237182128, time 7.647269446606515
Epochs 18, rate 24642.973010676484, time 7.649818929814501
Epochs 19, rate 24594.983079573685, time 7.679242797923507
Epochs 20, rate 24643.936940642718, time 7.641876142602996
Epochs 21, rate 24577.764469623577, time 7.671802425262285
Epochs 22, rate 24519.93277366357, time 7.677823051766609
Epochs 23, rate 24505.561372700195, time 7.719550665191491
Epochs 24, rate 24298.36376928895, time 7.6687650589155965
Epochs 25, rate 24457.362092856238, time 7.878931702856789
Epochs 26, rate 24397.374309345956, time 7.728858164831763
Epochs 27, rate 24434.038044216206, time 7.649752147321124
Epochs 28, rate 24406.646479051666, time 7.659831355675124
Epochs 29, rate 24350.153345466515, time 7.660478156409226
Epochs 30, rate 24337.593058753147, time 7.742664825200336
Epochs 31, rate 24343.511968227744, time 7.62936648465984
Epochs 32, rate 24257.309187833715, time 7.673535678070039
Epochs 33, rate 24327.819146359092, time 7.684739367439761
Epochs 34, rate 24178.872670684024, time 7.639388804222108
Epochs 35, rate 24192.994254245703, time 7.680189501494169
Epochs 36, rate 24244.38924064139, time 7.652068819355918
Epochs 37, rate 24271.197611705713, time 7.661338599253213
Epochs 38, rate 24393.123696795745, time 7.668945928133326
Epochs 39, rate 24508.90748501931, time 7.659762099763611
Epochs 40, rate 24373.279181903526, time 7.670727412754786
Epochs 41, rate 24366.00747569827, time 7.665106244428898
Epochs 42, rate 24379.375876773487, time 7.655901391946827
