Updated best error: 2101.7824465305534. was found in iteration 0, time 2.529511520144297
Epochs 0, rate 2101.7824465305534, time 2.5385036580555607
Updated best error: 1890.6139606294194. was found in iteration 1, time 2.5720278470835183
Epochs 1, rate 1890.6139606294194, time 2.5809405261825304
Epochs 2, rate 1897.0275982357764, time 2.532065641018562
Epochs 3, rate 1900.0268431958875, time 2.5371185398253147
Epochs 4, rate 1891.6308581162325, time 2.5218661623366643
Epochs 5, rate 1892.7978506280442, time 2.5092727170849685
Epochs 6, rate 1892.4487944372647, time 2.525340088264784
Epochs 7, rate 1893.277783827038, time 2.5176186726312153
Epochs 8, rate 1910.3386758475676, time 2.521206376113696
Epochs 9, rate 1907.0727710471629, time 2.5273141908692196
Epochs 10, rate 1908.9504132982952, time 2.509280137368478
Epochs 11, rate 1913.864940858538, time 2.533161986793857
Epochs 12, rate 1906.4414320362832, time 2.522328383696731
Epochs 13, rate 1924.721365008496, time 2.520139402273344
Epochs 14, rate 1924.5669831544517, time 2.5239763033459894
Epochs 15, rate 1924.5145937642114, time 2.5392110577085987
Epochs 16, rate 1952.6306422338164, time 2.535199161764467
Epochs 17, rate 1952.899614273259, time 2.525032455974724
Epochs 18, rate 1974.7630716497906, time 2.6106346160231624
Epochs 19, rate 1943.9208592117643, time 2.5126541987701785
Epochs 20, rate 1991.3418331361297, time 2.6564430721045937
Epochs 21, rate 1977.7458405122748, time 2.7666313894442283
Epochs 22, rate 1974.318920035771, time 2.586710100003984
Epochs 23, rate 1970.7865405166285, time 2.520397256826982
Epochs 24, rate 2006.3270961928629, time 2.7116916652594227
Epochs 25, rate 2001.9425358922217, time 2.525243006297387
Epochs 26, rate 1999.3310327637705, time 2.526506926660659
Epochs 27, rate 1996.9101927977747, time 2.5356289194023702
Epochs 28, rate 1994.6774363730074, time 2.549233377270866
Epochs 29, rate 1992.6156451668014, time 2.5081760621396825
Epochs 30, rate 1990.7102165220322, time 2.51476712236763
Epochs 31, rate 1988.9479932321092, time 2.5130586037994362
Epochs 32, rate 1987.3169224568007, time 2.5447329798189458
Epochs 33, rate 1985.805886615126, time 2.522561813239008
Epochs 34, rate 1984.4045679215483, time 2.5301066880929284
Epochs 35, rate 1983.1032819112597, time 2.531540347263217
Epochs 36, rate 1981.8926907969137, time 2.553042452345835
Epochs 37, rate 1980.7631393013914, time 2.552773467323277
Epochs 38, rate 1979.702535676721, time 2.558244065847248
Epochs 39, rate 1978.6855523438055, time 2.566466350137489
Epochs 40, rate 1977.4251378940671, time 2.540680272359168
Epochs 41, rate 1980.3727494991551, time 2.548946769122267
Epochs 42, rate 1978.2623934375736, time 2.5235994151444174
Epochs 43, rate 1975.5639405106278, time 2.538424199243309
Epochs 44, rate 1974.8782909113777, time 2.5602268254733644
Epochs 45, rate 1974.2363368537497, time 2.560617626673775
Epochs 46, rate 1973.6347431607785, time 2.5302754993899725
Epochs 47, rate 1973.0704062886416, time 2.5372230420762207
Epochs 48, rate 1972.5404768004191, time 2.5721969675214496
Epochs 49, rate 1972.0423284621745, time 2.5340023330645636
