Updated best error: 2130.3352656926927. was found in iteration 0, time 3.593020426473231
Epochs 0, rate 2130.3352656926927, time 3.604754356390913
Updated best error: 1878.2890147875514. was found in iteration 1, time 3.629481498937821
Epochs 1, rate 1878.2890147875514, time 3.639767856671824
Epochs 2, rate 1882.2137456438836, time 3.5928562528570183
Updated best error: 1859.4489492261284. was found in iteration 3, time 3.6256591292185476
Epochs 3, rate 1859.4489492261284, time 3.636292694034637
Epochs 4, rate 1876.4471274061107, time 3.551347537606489
Epochs 5, rate 1878.640606798697, time 3.5673100973654073
Epochs 6, rate 1915.4074231049574, time 3.5735626075038454
Updated best error: 1836.7555310187668. was found in iteration 7, time 3.562397565401625
Epochs 7, rate 1836.7555310187668, time 3.5738247905828757
Updated best error: 1781.6478213709436. was found in iteration 8, time 3.5702673865598626
Epochs 8, rate 1781.6478213709436, time 3.5806681402173126
Epochs 9, rate 1881.267268960545, time 3.541940173410694
Epochs 10, rate 1955.4640215105974, time 3.556682716109208
Epochs 11, rate 1926.6103872971846, time 3.5837852745171404
Epochs 12, rate 1907.4917168834675, time 3.5807744975027163
Epochs 13, rate 1891.7988764575282, time 3.5593846241390565
Epochs 14, rate 1907.8907047803702, time 3.5762929599295603
Epochs 15, rate 1920.2381001724586, time 3.556348494501435
Epochs 16, rate 1915.0392846018217, time 3.585025078995386
Epochs 17, rate 1913.367971551985, time 3.575448903517099
Epochs 18, rate 1894.8385144028168, time 3.5931252378650242
Epochs 19, rate 1893.714093628982, time 3.5646112811082276
Epochs 20, rate 1893.7018863858225, time 3.7338538656913443
Epochs 21, rate 1893.6623036687054, time 3.575566391227767
Epochs 22, rate 1893.604098372544, time 3.570850496587809
Epochs 23, rate 1893.5071747297293, time 3.576457133531221
Epochs 24, rate 1893.29595404273, time 3.588457884208765
Epochs 25, rate 1892.019895015214, time 3.579603639765992
Epochs 26, rate 1921.904332876459, time 3.568351409441675
Epochs 27, rate 1939.9548811907684, time 3.5537813881528564
Epochs 28, rate 1934.3582272668564, time 3.564391146253911
Epochs 29, rate 1933.8856701228046, time 3.5609524666360812
Epochs 30, rate 1935.17792797102, time 3.580249203791027
Epochs 31, rate 1944.1986908523008, time 3.5792252056853613
Epochs 32, rate 1935.4624311656198, time 3.568170540209394
Epochs 33, rate 1935.1028357476912, time 3.5501686412317213
Epochs 34, rate 1933.1732403422573, time 3.599112473151763
Epochs 35, rate 1941.5188311307884, time 3.568731080231373
Epochs 36, rate 1931.6400615000834, time 3.5664054420340108
Epochs 37, rate 1923.127300238819, time 3.605751146824332
Epochs 38, rate 1904.861855316561, time 3.5720037311548367
Epochs 39, rate 1896.3937800177885, time 3.5821562147466466
Epochs 40, rate 1877.0943821449675, time 3.5648051358148223
Epochs 41, rate 1912.9045973810473, time 3.5707326997071505
Epochs 42, rate 1913.6028883418662, time 3.576860611035954
Epochs 43, rate 1914.614136571217, time 3.5714722538978094
Epochs 44, rate 1913.8421289256132, time 3.5701656669407384
Epochs 45, rate 1915.488757537487, time 3.5824341659172205
Epochs 46, rate 1914.0794078059257, time 3.562195053702453
Epochs 47, rate 1917.2000340133131, time 3.557427835490671
Epochs 48, rate 1914.275681929179, time 3.5677744829590665
Epochs 49, rate 1914.0775566287437, time 3.55776916819741
Epochs 50, rate 1914.3049374698385, time 3.5682499990070937
Epochs 51, rate 1914.3995698533076, time 3.5785818059084704
Epochs 52, rate 1914.3876896489037, time 3.5706510766613064
Epochs 53, rate 1914.3707987886933, time 3.5754451933753444
Epochs 54, rate 1914.346218311258, time 3.61801748155267
Epochs 55, rate 1914.3054720944556, time 3.5607496457523666
Epochs 56, rate 1914.217325818482, time 3.6850822460401105
Epochs 57, rate 1913.5292383905687, time 3.5946702011860907
Epochs 58, rate 1911.932708702848, time 3.5782095554022817
Epochs 59, rate 1936.0195450203546, time 3.575656362067093
Epochs 60, rate 1935.2372270654564, time 3.5776953921013046
Epochs 61, rate 1926.4413883605175, time 3.5798846827383386
Epochs 62, rate 1939.8959210058165, time 3.598031277084374
Epochs 63, rate 1894.4499484120438, time 3.600731639220612
Epochs 64, rate 1943.5740594762844, time 3.5898003358306596
Epochs 65, rate 1931.2557754028867, time 3.604468057412305
Epochs 66, rate 1914.285806763592, time 3.576445384765975
Epochs 67, rate 1913.699322602158, time 3.5702349228522507
Epochs 68, rate 1912.6180350497941, time 3.577112282073358
Epochs 69, rate 1921.936017006801, time 3.5874533643363975
Epochs 70, rate 1914.3356343890491, time 3.6138540883112
Epochs 71, rate 1914.3726884127623, time 3.5552138106140774
Epochs 72, rate 1914.3246198956979, time 3.5665473548142472
Epochs 73, rate 1914.0413360851264, time 3.5950535821175436
Epochs 74, rate 1915.150345294468, time 3.597200824515312
Epochs 75, rate 1914.2299028005552, time 3.590433532721363
Epochs 76, rate 1914.2558793164471, time 3.5658096557017416
Epochs 77, rate 1913.8735909198253, time 3.5853552812623093
Epochs 78, rate 1912.6230788024154, time 3.5794638912338996
Epochs 79, rate 1914.3510420335028, time 3.5877814023697283
Epochs 80, rate 1914.4481846848334, time 3.5714843118330464
Epochs 81, rate 1914.4448406128765, time 3.565609926590696
Epochs 82, rate 1914.4396816692788, time 3.574569909978891
Epochs 83, rate 1914.4332040629117, time 3.587226736737648
Epochs 84, rate 1914.4247197672134, time 3.5914028062979924
Epochs 85, rate 1914.4129171303043, time 3.5573001449229196
Epochs 86, rate 1914.394929223349, time 3.5816414330911357
Epochs 87, rate 1914.3628699086933, time 3.563571824095561
Epochs 88, rate 1914.281696089688, time 3.6142353049799567
Epochs 89, rate 1911.6502037853152, time 3.5662428143114084
Epochs 90, rate 1918.1475480400638, time 3.620066096118535
Epochs 91, rate 1923.2620168141125, time 3.57769168195955
Epochs 92, rate 1904.4821208907304, time 3.5883688408939634
Epochs 93, rate 1839.348446769677, time 3.562504850226105
Epochs 94, rate 1952.881584795863, time 3.5549272024509264
Epochs 95, rate 1958.1286898786905, time 3.5878923973505152
Epochs 96, rate 1958.1163482621446, time 3.5611701280722627
Epochs 97, rate 1958.114303950152, time 3.5955658903549192
Epochs 98, rate 1958.1120262344512, time 3.5772656344488496
Epochs 99, rate 1958.1094642792405, time 3.574856208972051
