Updated best error: 10474.920652096493. was found in iteration 0, time 2.2928770605558384
Epochs 0, rate 10474.920652096493, time 2.3018181840670877
Updated best error: 8071.33339170053. was found in iteration 1, time 2.2825427802108607
Epochs 1, rate 8071.33339170053, time 2.2909505713760154
Epochs 2, rate 8076.135704617375, time 2.2913311697047902
Epochs 3, rate 8106.741196937749, time 2.295305036728678
Updated best error: 8061.257310505317. was found in iteration 4, time 2.28373404370177
Epochs 4, rate 8061.257310505317, time 2.2920552649793535
Updated best error: 7966.098097426268. was found in iteration 5, time 2.2911434985544474
Epochs 5, rate 7966.098097426268, time 2.3011030549587304
Epochs 6, rate 7973.969285252079, time 2.2991029813747446
Epochs 7, rate 8011.270984078091, time 2.2913070538070315
Updated best error: 7964.9718510036255. was found in iteration 8, time 2.2923659890402632
Epochs 8, rate 7964.9718510036255, time 2.300826340495405
Updated best error: 7949.057471052858. was found in iteration 9, time 2.2932808472469333
Epochs 9, rate 7949.057471052858, time 2.3018973336784256
Epochs 10, rate 7961.840005583603, time 2.289246999658644
Epochs 11, rate 7951.991566322195, time 2.300402148046487
Epochs 12, rate 7961.166209058371, time 2.2925382012817863
Epochs 13, rate 7949.869518757624, time 2.297076318467589
Epochs 14, rate 7956.320128883376, time 2.287923717087324
Epochs 15, rate 7988.692954641503, time 2.2893595405112137
Updated best error: 7948.123955955926. was found in iteration 16, time 2.286528705184537
Epochs 16, rate 7948.123955955926, time 2.2865531302595627
Epochs 17, rate 7954.523283734485, time 2.297932432820744
Epochs 18, rate 7953.213636495704, time 2.2869807236693305
Epochs 19, rate 7949.081706177154, time 2.2937628560157464
Updated best error: 7940.645345134736. was found in iteration 20, time 2.29658441599895
Epochs 20, rate 7940.645345134736, time 2.3049081107019447
Epochs 21, rate 8053.8424627274935, time 2.2915785122404486
Epochs 22, rate 7992.613707298628, time 2.2969257486984134
Epochs 23, rate 7966.398727268643, time 2.2857149482388195
Epochs 24, rate 7967.6670317002145, time 2.3005907467304496
Epochs 25, rate 7955.099779279847, time 2.298231098933684
Epochs 26, rate 7957.4449755376745, time 2.297473921595156
Epochs 27, rate 7957.2942879989605, time 2.295986156239451
Epochs 28, rate 7962.354908807292, time 2.2887056286817824
Epochs 29, rate 7965.417414796347, time 2.2831651558681187
Epochs 30, rate 7957.635828623254, time 2.2947296561542316
Epochs 31, rate 7958.825771953632, time 2.2910207548211474
Epochs 32, rate 7953.885571175055, time 2.2962845131733047
Epochs 33, rate 7959.637515147082, time 2.319262634797269
Epochs 34, rate 7963.029535926792, time 2.292983108667613
Epochs 35, rate 7957.587679114436, time 2.3058869687884
Epochs 36, rate 7959.141077137659, time 2.2927181429768098
Epochs 37, rate 7957.634432600023, time 2.2898273270839127
Epochs 38, rate 7959.181596165308, time 2.293717406824726
Epochs 39, rate 7957.851779157877, time 2.289850206268966
Epochs 40, rate 7958.254931376925, time 2.296704686306839
Epochs 41, rate 7962.872790188058, time 2.2956210168176767
Epochs 42, rate 7960.257982539401, time 2.2985835620474973
Epochs 43, rate 7959.057044683381, time 2.3004983024566172
Epochs 44, rate 7961.340406807225, time 2.2977357955041953
Epochs 45, rate 7956.504200136369, time 2.2869655739395967
Epochs 46, rate 7959.276622725168, time 2.3081040854503954
Epochs 47, rate 7953.026897726758, time 2.2884780735475942
Epochs 48, rate 7955.52809497453, time 2.3109565632494196
Epochs 49, rate 7956.231776774022, time 2.304235339002844
Epochs 50, rate 7960.649396380525, time 2.293162122829017
Epochs 51, rate 7959.74076587681, time 2.2957128427369753
Epochs 52, rate 7962.866063108269, time 2.30232863722631
Epochs 53, rate 7959.72359312754, time 2.2955931907836202
Epochs 54, rate 7961.564903205124, time 2.3097955992197967
Epochs 55, rate 7956.745052133181, time 2.300752756093061
Epochs 56, rate 7956.158043299502, time 2.293237871481324
Epochs 57, rate 7957.720778983318, time 2.291130513072858
Epochs 58, rate 7957.407937937605, time 2.29307678965597
Epochs 59, rate 7960.718660912119, time 2.292755244357977
Epochs 60, rate 7951.894463953038, time 2.3284291491945623
Epochs 61, rate 7959.454510274558, time 2.3198225564647146
Epochs 62, rate 7960.071378699766, time 2.2966821163008717
Epochs 63, rate 7956.852448812118, time 2.291477720158582
Epochs 64, rate 7955.799811675958, time 2.298332509373722
Epochs 65, rate 7953.2836681316385, time 2.3011225331829337
Epochs 66, rate 7957.390733383423, time 2.2921143180101353
Epochs 67, rate 7952.919320889271, time 2.3065894215924345
Epochs 68, rate 7961.609249373306, time 2.2927629738114774
Epochs 69, rate 7959.331148667739, time 2.300960523822141
Epochs 70, rate 7955.171922002062, time 2.308905784444505
Epochs 71, rate 7961.98648464215, time 2.292685679269198
Epochs 72, rate 7954.2869931549185, time 2.3062249005288322
Epochs 73, rate 7959.132254712043, time 2.30519688311324
Epochs 74, rate 7960.536156456252, time 2.2904061086192087
Epochs 75, rate 7956.103493493555, time 2.295441384301739
Epochs 76, rate 7958.294311769861, time 2.3160777904631686
Epochs 77, rate 7960.474291598253, time 2.2989100541944936
Epochs 78, rate 7954.838047505799, time 2.29523454410446
Epochs 79, rate 7955.930695697692, time 2.3085864033946564
Epochs 80, rate 7963.376701584452, time 2.3327350735744403
Epochs 81, rate 7957.783868246822, time 2.3461113579378434
Epochs 82, rate 7960.429685974843, time 2.304120324723044
Epochs 83, rate 7957.433192223433, time 2.301551672484493
Epochs 84, rate 7956.123061305412, time 2.300212621827086
Epochs 85, rate 7956.732274568406, time 2.3225003485986235
Epochs 86, rate 7959.32909825731, time 2.294307937128906
Epochs 87, rate 7953.661358375898, time 2.306146987632019
Epochs 88, rate 7963.051591787473, time 2.2946944098421227
Epochs 89, rate 7960.446592476869, time 2.312489777796145
Epochs 90, rate 7956.75795264305, time 2.300677007438935
Epochs 91, rate 7957.569625912532, time 2.293921155238422
Epochs 92, rate 7962.088218265453, time 2.2987004313963553
Epochs 93, rate 7951.004796157857, time 2.306964763891301
Epochs 94, rate 7958.823555502618, time 2.298852856234589
Epochs 95, rate 7959.347959452302, time 2.3238947421468765
Epochs 96, rate 7959.665546844702, time 2.2938089235631196
Epochs 97, rate 7956.309904059354, time 2.308166539438389
Epochs 98, rate 7964.803691704854, time 2.2967504446751263
Epochs 99, rate 7955.631407911043, time 2.3092087790519145
