Updated best error: 4419.2610852776925. was found in iteration 0, time 2.637505909167885
Epochs 0, rate 4419.2610852776925, time 2.646605022723179
Updated best error: 3461.68534544354. was found in iteration 1, time 2.6418857271296474
Epochs 1, rate 3461.68534544354, time 2.65066484127874
Epochs 2, rate 3464.8370516568693, time 2.640217710900288
Updated best error: 3456.8155292500883. was found in iteration 3, time 2.642259832716263
Epochs 3, rate 3456.8155292500883, time 2.650819430363754
Epochs 4, rate 3461.448953412802, time 2.6453553245582953
Updated best error: 3453.547591769409. was found in iteration 5, time 2.6612609955354856
Epochs 5, rate 3453.547591769409, time 2.670119259295916
Epochs 6, rate 3469.7694767697317, time 2.6745040241085007
Epochs 7, rate 3495.3384595465227, time 2.692289189183157
Epochs 8, rate 3457.553797023571, time 2.6724863273684605
Epochs 9, rate 3457.4998895834506, time 2.752916864154031
Epochs 10, rate 3457.400462788912, time 2.7013097714834657
Epochs 11, rate 3457.1160529852273, time 2.7370532414083755
Epochs 12, rate 3458.2902422367206, time 2.710956748756871
Epochs 13, rate 3457.4944213291774, time 2.6861241764650003
Epochs 14, rate 3457.4113111103725, time 2.6550091037515813
Epochs 15, rate 3457.2407528095637, time 2.662844606124054
Epochs 16, rate 3456.529966080608, time 2.679054199242273
Epochs 17, rate 3495.0991454000286, time 2.6557613342397417
Epochs 18, rate 3456.846936143546, time 2.662658790043679
Epochs 19, rate 3456.5515926585076, time 2.66505832182429
Epochs 20, rate 3473.499948753832, time 2.658062856540255
Epochs 21, rate 3457.433748286985, time 2.6672120569592153
Epochs 22, rate 3457.1890674830324, time 2.6472051375521914
Epochs 23, rate 3459.83839585801, time 2.8916655149778308
Epochs 24, rate 3457.348115491663, time 3.1482419665462658
Epochs 25, rate 3456.7179560260115, time 2.654735790248651
Epochs 26, rate 3505.4430548111804, time 2.6606052286356316
Epochs 27, rate 3496.8873173463053, time 2.6618190621325084
Epochs 28, rate 3457.780593980559, time 2.649979702453038
Epochs 29, rate 3457.779659379347, time 2.6588426038861144
Epochs 30, rate 3457.7786642570472, time 2.6498504659780338
Epochs 31, rate 3457.7775965667547, time 2.6665238263517494
Epochs 32, rate 3457.7764471169744, time 2.6632994072128895
Epochs 33, rate 3457.775205083853, time 2.6596560516522914
Epochs 34, rate 3457.773857630821, time 2.655855633581723
Epochs 35, rate 3457.772389415778, time 2.6894997837298433
Epochs 36, rate 3457.770781947219, time 2.7179788033631667
Epochs 37, rate 3457.7690127300357, time 2.704298596856461
Epochs 38, rate 3457.7670541174953, time 2.661064358218937
Epochs 39, rate 3457.764871744162, time 2.7089882113455133
Epochs 40, rate 3457.7624223505445, time 2.725253456534574
Epochs 41, rate 3457.7596507016424, time 2.740591785568995
Epochs 42, rate 3457.756485131798, time 2.7090707619172463
Epochs 43, rate 3457.7528309388413, time 2.6540639460840794
Epochs 44, rate 3457.7485603130617, time 2.6646121777243934
Epochs 45, rate 3457.743496478016, time 2.6591901201495602
Epochs 46, rate 3457.7373877485884, time 2.6686392233937113
Epochs 47, rate 3457.729863145638, time 2.6730644905474037
Epochs 48, rate 3457.7203522113196, time 2.6509597972531083
Epochs 49, rate 3457.7079301094923, time 2.659937403787808
Epochs 50, rate 3457.690991839034, time 2.647454953513261
Epochs 51, rate 3457.6664859296566, time 2.6686420059977536
Epochs 52, rate 3457.627809338523, time 2.699237659384835
Epochs 53, rate 3457.5574997499934, time 2.763119743778134
Epochs 54, rate 3457.3888754113573, time 2.7044550410109878
Epochs 55, rate 3456.272131826941, time 2.6610810538400074
Epochs 56, rate 3458.713396120645, time 2.664145937043486
Epochs 57, rate 3457.79821599974, time 2.6654092390476762
Epochs 58, rate 3457.7980476973094, time 2.6536913863888003
Epochs 59, rate 3457.7978766422757, time 2.6757023986970125
Epochs 60, rate 3457.797702735352, time 2.672246405108126
Epochs 61, rate 3457.797525873063, time 2.695923887754816
Epochs 62, rate 3457.79734594732, time 2.6648020131206067
Epochs 63, rate 3457.7971628452456, time 2.681840822092454
Epochs 64, rate 3457.7969764488266, time 2.7401193613245596
Epochs 65, rate 3457.7967866345916, time 2.7264283335821347
Epochs 66, rate 3457.7965932732086, time 2.7162294732747796
Epochs 67, rate 3457.7963962292347, time 2.690887993715023
Epochs 68, rate 3457.7961953605895, time 2.672759022514583
Epochs 69, rate 3457.795990518137, time 2.6521467322495482
Epochs 70, rate 3457.7957815452883, time 2.6648224188802487
Epochs 71, rate 3457.795568277364, time 2.657516229535304
Epochs 72, rate 3457.795350541184, time 2.681794136188273
Epochs 73, rate 3457.795128154303, time 2.6571449065522756
Epochs 74, rate 3457.794900924514, time 2.6797492317696197
Epochs 75, rate 3457.7946686490636, time 2.659819916083052
Epochs 76, rate 3457.7944311138267, time 2.6907061969509414
Epochs 77, rate 3457.7941880925464, time 2.65564260982228
Epochs 78, rate 3457.7939393458964, time 2.656226029030222
Epochs 79, rate 3457.7936846204375, time 2.6885193797515967
Epochs 80, rate 3457.7934236475303, time 2.6599698674954197
Epochs 81, rate 3457.7931561422356, time 2.657422239371499
Epochs 82, rate 3457.7928818017144, time 2.660924300507304
Epochs 83, rate 3457.7926003041125, time 2.6835110025690483
Epochs 84, rate 3457.792311306602, time 2.650939391493921
Epochs 85, rate 3457.792014444077, time 2.6774337964516235
Epochs 86, rate 3457.7917093266387, time 2.6649201191817156
Epochs 87, rate 3457.7913955379595, time 2.684699174278194
Epochs 88, rate 3457.7910726323203, time 2.6889172920564306
Epochs 89, rate 3457.790740132511, time 2.743456939674161
Epochs 90, rate 3457.7903975265053, time 2.732867896515927
Epochs 91, rate 3457.7900442642235, time 2.7318095796381385
Epochs 92, rate 3457.7896797537455, time 2.744723333460115
Epochs 93, rate 3457.7893033573005, time 2.742121599156235
Epochs 94, rate 3457.7889143864486, time 2.7367607588589635
