Updated best error: 2985.1832458285025. was found in iteration 0, time 0.9252926603257947
Epochs 0, rate 2985.1832458285025, time 0.93271077216923
Updated best error: 2515.8264393347804. was found in iteration 1, time 0.9267556914310262
Epochs 1, rate 2515.8264393347804, time 0.934327464823582
Updated best error: 2515.782076899722. was found in iteration 2, time 0.9612772892251087
Epochs 2, rate 2515.782076899722, time 0.9612995500538091
Updated best error: 2515.650576594648. was found in iteration 3, time 0.9250595399862505
Epochs 3, rate 2515.650576594648, time 0.9250821099922177
Epochs 4, rate 2522.6046421337887, time 0.933198964499752
Epochs 5, rate 2515.9091064403774, time 0.9268438072067511
Epochs 6, rate 2515.907571574206, time 0.9283012731029885
Epochs 7, rate 2515.9058008897646, time 0.9318302327410493
Epochs 8, rate 2515.9036961683432, time 0.9277153804687259
Epochs 9, rate 2515.901148229546, time 0.9275920183790731
Epochs 10, rate 2515.8979941497555, time 0.9269207925717637
Epochs 11, rate 2515.8939796061413, time 0.924865066914208
Epochs 12, rate 2515.888684513234, time 0.9369752666752902
Epochs 13, rate 2515.881362272731, time 0.9275348204209877
Epochs 14, rate 2515.8705479975206, time 0.9276826075838471
Epochs 15, rate 2515.8529284768124, time 0.928340847909567
Epochs 16, rate 2515.819116400787, time 0.9278987231264182
Epochs 17, rate 2515.7280074561527, time 0.9284515336948971
Updated best error: 2515.2174035234443. was found in iteration 18, time 0.9278619309225178
Epochs 18, rate 2515.2174035234443, time 0.92788481010939
Epochs 19, rate 2515.3984722100595, time 0.933909455936373
Epochs 20, rate 2515.917852329964, time 0.9322157779170084
Epochs 21, rate 2515.917419003885, time 0.930948147422896
Epochs 22, rate 2515.9169564387134, time 0.9364966588655079
Epochs 23, rate 2515.9164613361663, time 0.9376839030410338
Epochs 24, rate 2515.9159298681398, time 0.9417579437904351
Epochs 25, rate 2515.915357564079, time 0.9300889412843389
Epochs 26, rate 2515.9147391673964, time 0.9286379681325343
Epochs 27, rate 2515.9140684514123, time 0.934704662187869
Epochs 28, rate 2515.913337980044, time 0.9342276002716972
Epochs 29, rate 2515.9125387928707, time 0.9280261045314546
Epochs 30, rate 2515.911659985008, time 0.9337972242574324
Epochs 31, rate 2515.910688137183, time 0.9346193290148221
Epochs 32, rate 2515.9096065291697, time 0.9307515101027093
Epochs 33, rate 2515.9083940323803, time 0.9316091703476559
Epochs 34, rate 2515.9070235147537, time 0.9369390928295616
Epochs 35, rate 2515.905459482966, time 0.9306439161009621
Epochs 36, rate 2515.9036544895653, time 0.9370064936701965
Epochs 37, rate 2515.90154346161, time 0.9288689242239343
Epochs 38, rate 2515.899034362228, time 0.9376761735838954
Epochs 39, rate 2515.8959920112147, time 0.938522085059958
Epochs 40, rate 2515.892208234589, time 0.9321891885956575
Epochs 41, rate 2515.887342249057, time 0.9316397789843904
Epochs 42, rate 2515.8807886453264, time 0.9321561065335118
Epochs 43, rate 2515.871340937351, time 0.9297154540545307
Epochs 44, rate 2515.856140019243, time 0.9385162106736971
Epochs 45, rate 2515.826090756955, time 0.9325948303558107
Epochs 46, rate 2515.7248976883, time 0.930410177403246
Epochs 47, rate 2521.2290425436577, time 0.9316716243411065
Epochs 48, rate 2515.866544726951, time 0.9326909847659408
Epochs 49, rate 2515.8454400039122, time 0.932544125134882
Epochs 50, rate 2515.8012536639517, time 0.9402503910350788
Epochs 51, rate 2515.6563238522094, time 0.9700273406269844
Epochs 52, rate 2525.8447068723917, time 0.9364601758425124
Epochs 53, rate 2515.9255914788073, time 0.9432676608012116
Epochs 54, rate 2515.9220495262766, time 0.9402213282846787
Epochs 55, rate 2515.9217241245374, time 0.9570498961038538
Epochs 56, rate 2515.921376027942, time 0.9898880187611212
Epochs 57, rate 2515.921002709568, time 0.9804463357904751
Epochs 58, rate 2515.9206012542786, time 0.9669862641421787
Epochs 59, rate 2515.920168280948, time 0.9527597398082435
Epochs 60, rate 2515.919699845561, time 0.9492001715334482
Epochs 61, rate 2515.9191913186905, time 0.9458969119586982
Epochs 62, rate 2515.9186372302192, time 0.9436049741816532
Epochs 63, rate 2515.918031068922, time 0.9395547401472868
Epochs 64, rate 2515.917365022683, time 0.9438418046593142
Epochs 65, rate 2515.9166296363883, time 0.9430802988244977
Epochs 66, rate 2515.9158133558894, time 0.9359079836322053
Epochs 67, rate 2515.914901911523, time 0.9327002601130516
Epochs 68, rate 2515.9138774702783, time 0.939323165701353
Epochs 69, rate 2515.912717450231, time 0.9349223236240505
Epochs 70, rate 2515.911392826452, time 0.9325348497877712
Epochs 71, rate 2515.9098656581887, time 0.9338398908475938
Epochs 72, rate 2515.9080853813643, time 0.9331467133888509
Epochs 73, rate 2515.905983085124, time 0.9334614567669632
Epochs 74, rate 2515.9034623648104, time 0.9373305123917817
Epochs 75, rate 2515.9003841005588, time 0.9513851336596417
Epochs 76, rate 2515.8965398702467, time 0.9380703757524316
Epochs 77, rate 2515.8916026971233, time 0.9302147767994029
Epochs 78, rate 2515.8850288669773, time 0.9350243524168036
Epochs 79, rate 2515.875842876249, time 0.9464327177265659
Epochs 80, rate 2515.862103050848, time 0.9434510034552659
Epochs 81, rate 2515.8393119023835, time 0.94061522127231
Epochs 82, rate 2515.7941287738445, time 0.937154280833056
Epochs 83, rate 2515.660458957205, time 0.9385202299927187
Updated best error: 2514.9564465117487. was found in iteration 84, time 0.9464670365050551
Epochs 84, rate 2514.9564465117487, time 0.9464905340464611
Epochs 85, rate 2515.5326229981183, time 0.9309561860500253
Epochs 86, rate 2515.931193647462, time 0.9379708203814516
Epochs 87, rate 2515.931189127252, time 0.9366011610873102
Epochs 88, rate 2515.9311846462106, time 0.9366701078179176
Epochs 89, rate 2515.9311802038665, time 0.934274595358147
Epochs 90, rate 2515.9311757996456, time 0.9325450526703207
Epochs 91, rate 2515.9311714331066, time 0.9338061904272763
Epochs 92, rate 2515.9311671037876, time 0.9405997623653093
Epochs 93, rate 2515.93116281118, time 0.9349405651337293
Epochs 94, rate 2515.931158554747, time 0.9357249501554179
Epochs 95, rate 2515.9311543342005, time 0.9406251149739546
Epochs 96, rate 2515.9311501489324, time 0.935584583261516
Epochs 97, rate 2515.9311459985715, time 0.9370772954680433
Epochs 98, rate 2515.931141882724, time 0.9340853783141938
Epochs 99, rate 2515.931137800874, time 0.9334493988171744
