Updated best error: 23326.35833271917. was found in iteration 0, time 6.967909160986892
Epochs 0, rate 23326.35833271917, time 6.987551250145771
Epochs 1, rate 23808.92886297217, time 7.073842877507559
Epochs 2, rate 23808.206400380364, time 6.955551618681056
Epochs 3, rate 23712.54649048574, time 7.142527426418383
Epochs 4, rate 24044.45949212068, time 6.9778671714884695
Epochs 5, rate 24260.36903373539, time 6.9725088046252495
Epochs 6, rate 24133.15501657584, time 6.953444878643495
Epochs 7, rate 23820.337264845715, time 7.005049188708654
Epochs 8, rate 23864.00315801274, time 7.137474218412535
Epochs 9, rate 23951.76566473155, time 7.039060333336238
Epochs 10, rate 24036.30550708955, time 7.031459497200558
Epochs 11, rate 23999.145695351835, time 6.966509511403274
Epochs 12, rate 24034.351654844522, time 6.978690203788574
Epochs 13, rate 24130.076881869503, time 6.985269515251275
Epochs 14, rate 24244.51228535342, time 6.991292306003743
Epochs 15, rate 24233.147976565826, time 6.99258312486927
Epochs 16, rate 24350.728576311303, time 6.997869144048309
Epochs 17, rate 24148.62244357513, time 6.996811754695955
Epochs 18, rate 24182.234166216746, time 6.992373811255675
Epochs 19, rate 24241.451312481033, time 6.992073290064582
Epochs 20, rate 24322.826496923022, time 7.0036875680380035
Epochs 21, rate 24172.19408263696, time 6.995646462179138
Epochs 22, rate 24190.857778804813, time 7.094351283914875
Epochs 23, rate 24340.830958428265, time 7.015357807264081
Epochs 24, rate 24223.12527733708, time 7.018587791608297
Epochs 25, rate 24196.60953827379, time 6.9875459941104054
Epochs 26, rate 24076.55567186037, time 7.003378080684342
Epochs 27, rate 23934.911275537732, time 7.012887473683804
Epochs 28, rate 23941.1529398877, time 7.0029099849343766
Epochs 29, rate 24233.65765813679, time 6.980712847376708
Epochs 30, rate 24166.017484240132, time 6.973492918739794
Epochs 31, rate 24125.244012560346, time 6.97584947476571
Epochs 32, rate 24111.332177925855, time 6.989559980720514
Epochs 33, rate 24076.38114909793, time 6.959691514392034
Epochs 34, rate 24122.165441207384, time 6.985079679841874
Epochs 35, rate 24183.727784873765, time 6.97250911379524
Epochs 36, rate 23972.175101138757, time 7.00911735506088
Epochs 37, rate 23917.904307501132, time 6.969026840059087
Epochs 38, rate 23854.18235456308, time 6.992797076163697
Epochs 39, rate 24021.497358162032, time 6.986839521996444
Epochs 40, rate 23926.863327387407, time 7.013449868769385
Epochs 41, rate 24001.028171274043, time 7.012129987168009
Epochs 42, rate 24030.822160757634, time 6.9803371958987555
Epochs 43, rate 23816.408082850467, time 6.979490356883616
Epochs 44, rate 23957.1720625138, time 6.9837248611147515
Epochs 45, rate 23938.794899845157, time 6.98836778968689
Epochs 46, rate 23959.67180643223, time 6.9703661998937605
Epochs 47, rate 24038.53229809967, time 6.980115824335371
Epochs 48, rate 23988.981678466847, time 6.980360075074714
Epochs 49, rate 24088.82557611752, time 7.00518831887166
Epochs 50, rate 24276.292664621364, time 7.0612747848790605
Epochs 51, rate 24248.654335153766, time 7.035122949338984
Epochs 52, rate 24192.930875093756, time 7.024482582593919
Epochs 53, rate 24306.910627452733, time 7.020547053674818
Epochs 54, rate 24115.72145807774, time 7.002464459190378
Epochs 55, rate 24180.915239261994, time 7.010283265946782
Epochs 56, rate 24106.194178303907, time 7.003700553512317
Epochs 57, rate 24188.386809425127, time 7.0278711753489915
Epochs 58, rate 24144.9109490996, time 6.994343276193831
Epochs 59, rate 24122.937859868623, time 7.033246237842832
Epochs 60, rate 24340.294761589095, time 7.007515193792642
Epochs 61, rate 24175.923282110176, time 6.9997297782683745
Epochs 62, rate 24041.149663824246, time 7.008093666154309
Epochs 63, rate 24173.67574113667, time 7.00975426210789
Epochs 64, rate 24221.694778297246, time 6.98960821251967
Epochs 65, rate 24089.838554980528, time 7.0015947409992805
Epochs 66, rate 24234.795704161832, time 6.977737316658022
Epochs 67, rate 24424.66079164908, time 7.0475534576689824
Epochs 68, rate 24611.698004297046, time 7.00976662922767
Epochs 69, rate 24559.690716157464, time 6.973717072920408
Epochs 70, rate 24528.59743403506, time 6.998324563493952
Epochs 71, rate 24516.047196489046, time 6.997112585071591
Epochs 72, rate 24597.130581910682, time 6.997032507919357
Epochs 73, rate 24639.283913351206, time 7.081263771950034
Epochs 74, rate 24614.10462292433, time 6.990135361294961
Epochs 75, rate 24563.842297013813, time 6.991792556276778
Epochs 76, rate 24585.81427378226, time 6.979711728461552
Epochs 77, rate 24536.40544032001, time 7.0045882040431025
Epochs 78, rate 24455.63762441, time 7.03663730401604
Epochs 79, rate 24530.18008210482, time 7.15028223329864
Epochs 80, rate 24529.156707726586, time 7.0172134946333244
Epochs 81, rate 24563.657594549997, time 7.024746620765654
Epochs 82, rate 24547.358590438827, time 7.002356246841373
Epochs 83, rate 24537.644521892067, time 7.013852727934136
Epochs 84, rate 24535.524499925847, time 7.025477517949184
Epochs 85, rate 24515.35966178733, time 6.990482568377047
Epochs 86, rate 24451.063327090575, time 7.0214257380284835
Epochs 87, rate 24506.776468006265, time 7.0189322160877055
Epochs 88, rate 24576.54510273797, time 7.013479549874319
Epochs 89, rate 24534.949832780396, time 7.009699228379759
Epochs 90, rate 24461.198487428945, time 7.001307823651587
Epochs 91, rate 24473.452257585108, time 7.080981801453163
Epochs 92, rate 24459.30378560363, time 6.99911760550458
Epochs 93, rate 24523.530135028082, time 7.11033486778615
Epochs 94, rate 24522.46779532841, time 7.028925782098668
Epochs 95, rate 24396.957044515126, time 7.01383819655166
Epochs 96, rate 24406.34821489938, time 7.005963119372609
Epochs 97, rate 24504.924479096433, time 7.012479049313697
Epochs 98, rate 24550.011239412674, time 7.048404315995867
Epochs 99, rate 24625.873185892924, time 7.015612260889611
