Updated best error: 24611.33413154555. was found in iteration 0, time 5.9740812848031055
Epochs 0, rate 24611.33413154555, time 5.990190704193083
Updated best error: 24594.605036179593. was found in iteration 1, time 6.005050425417721
Epochs 1, rate 24594.605036179593, time 6.025155972660286
Epochs 2, rate 24696.967575829392, time 5.9828393748321105
Epochs 3, rate 24745.59149091189, time 5.975490209704731
Epochs 4, rate 24739.700711135767, time 5.9763821887318045
Epochs 5, rate 24786.706983740445, time 6.008470554326777
Epochs 6, rate 24823.72465801064, time 5.9887264363787835
Epochs 7, rate 24826.875475636294, time 5.98521509989223
Epochs 8, rate 24882.702227691883, time 6.007998439265066
Epochs 9, rate 24901.35490739789, time 6.0113230321294395
Epochs 10, rate 24878.29986773047, time 5.991736904208665
Epochs 11, rate 24885.843062665073, time 5.989890492186532
Epochs 12, rate 24856.176183384632, time 6.025983951796661
Epochs 13, rate 24874.552279398653, time 5.995704278495396
Epochs 14, rate 24758.011137254784, time 5.990550278394949
Epochs 15, rate 24774.176943616178, time 5.980073776096106
Epochs 16, rate 24772.044710289047, time 6.053284384237486
Epochs 17, rate 24804.940598276808, time 6.042477679657168
Epochs 18, rate 24806.28965130061, time 6.016127660914208
Epochs 19, rate 24837.960174081654, time 5.991427416869556
Epochs 20, rate 24850.905358356922, time 6.055271781529882
Epochs 21, rate 24860.200338337767, time 6.007919289651909
Epochs 22, rate 24871.79923776717, time 5.98477390264452
Epochs 23, rate 24842.169303791696, time 6.010537719586864
Epochs 24, rate 24869.607344875843, time 6.002827743548551
Epochs 25, rate 24814.903648219122, time 6.206611094981781
Epochs 26, rate 24843.30218250725, time 6.118273635671358
Epochs 27, rate 24825.189613315193, time 6.021178704671911
Epochs 28, rate 24860.842156045594, time 5.980174259006162
Epochs 29, rate 24831.0680001295, time 6.011293041854515
Epochs 30, rate 24809.195169201073, time 6.027990518123261
Epochs 31, rate 24787.670877309713, time 5.990183902264107
Epochs 32, rate 24855.971985310654, time 5.99639591005689
Epochs 33, rate 24857.65436963972, time 6.026870056433836
Epochs 34, rate 24844.59875939998, time 5.975762904869043
Epochs 35, rate 24838.25954289321, time 5.991950237148558
Epochs 36, rate 24790.73606658607, time 5.9906034570449265
Epochs 37, rate 24807.58096064108, time 6.024425384646747
Epochs 38, rate 24798.781024907643, time 5.995533921333845
Epochs 39, rate 24847.817457068886, time 5.9855898238456575
Epochs 40, rate 24895.39217374165, time 6.008885471441317
Epochs 41, rate 24879.999088431454, time 5.988957083289279
Epochs 42, rate 24853.912686227617, time 6.021600423700875
Epochs 43, rate 24821.589249190423, time 5.989835149302962
Epochs 44, rate 24904.9357928625, time 5.992200053107808
Epochs 45, rate 24856.89592273759, time 5.992428844969254
Epochs 46, rate 24850.768362217044, time 5.984644975353149
Epochs 47, rate 24873.374940213882, time 5.988075616332935
Epochs 48, rate 24877.663236538323, time 6.004474735658732
Epochs 49, rate 24879.356369931385, time 5.998249433207093
Epochs 50, rate 24876.603744421143, time 6.009992638471886
Epochs 51, rate 24907.13875907118, time 5.997916757492931
Epochs 52, rate 24912.617590414007, time 5.993027723088744
Epochs 53, rate 24899.43159261135, time 6.005047951985034
Epochs 54, rate 24827.834807408766, time 6.014398427403648
Epochs 55, rate 24831.69164580709, time 5.998044757245225
Epochs 56, rate 24882.757767872044, time 5.993933305944665
Epochs 57, rate 24846.795494283786, time 5.971275492891436
