Updated best error: 26166.634564555912. was found in iteration 0, time 5.721331531443866
Epochs 0, rate 26166.634564555912, time 5.73301351943519
Updated best error: 24555.20034687159. was found in iteration 1, time 5.737636969794039
Epochs 1, rate 24555.20034687159, time 5.748378128611876
Epochs 2, rate 24591.82431139528, time 5.742136130529616
Updated best error: 24470.319737295507. was found in iteration 3, time 5.7321252505516895
Epochs 3, rate 24470.319737295507, time 5.742986679677415
Updated best error: 24428.3615243595. was found in iteration 4, time 5.751737349433824
Epochs 4, rate 24428.3615243595, time 5.762744092300636
Epochs 5, rate 24590.9313372367, time 5.767126692866441
Epochs 6, rate 24613.524429933314, time 5.781791322668141
Epochs 7, rate 24689.01578637717, time 5.744582039034867
Epochs 8, rate 24722.812072529276, time 5.759537296316921
Epochs 9, rate 24758.26029745175, time 5.939658933193641
Epochs 10, rate 24766.210957610878, time 5.744403334054368
Epochs 11, rate 24700.90452898108, time 5.746148644824643
Epochs 12, rate 24735.110038234623, time 5.74975180722322
Epochs 13, rate 24759.205194668157, time 5.818662365380078
Epochs 14, rate 24832.706191243684, time 6.142962749285289
Epochs 15, rate 24854.17994596678, time 5.796469556307784
Epochs 16, rate 24844.195632643867, time 5.772096422777395
Epochs 17, rate 24814.01568805547, time 5.784894234786407
Epochs 18, rate 24833.938403655422, time 5.77082322707065
Epochs 19, rate 24794.592503496744, time 5.775173982285196
Epochs 20, rate 24850.547517699728, time 5.809997337975801
Epochs 21, rate 24892.439710381375, time 5.780459692286968
Epochs 22, rate 24831.313452509083, time 5.775422870714465
Epochs 23, rate 24850.52455747916, time 5.788365996460925
Epochs 24, rate 24839.66035122442, time 5.789135540928328
Epochs 25, rate 24860.60622635381, time 5.78291827710018
Epochs 26, rate 24833.180463834076, time 5.776354733718108
Epochs 27, rate 24852.36222336093, time 5.766042405022745
Epochs 28, rate 24867.06728639134, time 5.7983153499844775
Epochs 29, rate 24849.13374907623, time 5.801956541297841
Epochs 30, rate 24846.613648466897, time 5.776516433901634
Epochs 31, rate 24876.409174160908, time 5.78226003677446
Epochs 32, rate 24901.286237469787, time 5.757058305745886
Epochs 33, rate 24885.82344969206, time 5.786303468887127
Epochs 34, rate 24891.987310491982, time 5.784274641731827
Epochs 35, rate 24885.697798279387, time 5.788827908647363
Epochs 36, rate 24888.27820423808, time 5.7648007454899926
Epochs 37, rate 24873.395692379196, time 5.777975445687844
Epochs 38, rate 24819.56925853354, time 5.7904226496502815
Epochs 39, rate 24848.397783231954, time 5.798846208903342
Epochs 40, rate 24875.87506584487, time 5.802351980179083
Epochs 41, rate 24884.16445162144, time 5.76884757856169
Epochs 42, rate 24869.792339842126, time 5.7659672747267905
Epochs 43, rate 24832.893395459538, time 5.785989034686281
Epochs 44, rate 24810.520107905886, time 5.786150116513454
Epochs 45, rate 24791.19376206393, time 5.7756139428220195
Epochs 46, rate 24736.698848442014, time 5.767052180926839
Epochs 47, rate 24671.427330206647, time 5.788337861247783
Epochs 48, rate 24729.757878352455, time 5.788565416381971
Epochs 49, rate 24723.067050371305, time 5.761402259040551
Epochs 50, rate 24745.39328535559, time 5.786143932949926
Epochs 51, rate 24660.634212725607, time 5.800448370182494
Epochs 52, rate 24694.929702778092, time 5.808659214853833
Epochs 53, rate 24805.996709994146, time 5.78309512701162
Epochs 54, rate 24753.887660508903, time 5.7708751690042845
Epochs 55, rate 24808.67761143102, time 5.776114502279597
Epochs 56, rate 24871.533320933428, time 5.798279485317835
Epochs 57, rate 24801.111644119304, time 5.801807208241371
Epochs 58, rate 24824.142035761754, time 5.79536455352536
Epochs 59, rate 24816.242231776996, time 5.783794488033891
Epochs 60, rate 24787.09707313194, time 5.780348388147104
Epochs 61, rate 24819.86471196113, time 5.798937107285383
Epochs 62, rate 24815.27607096893, time 5.790878378273192
Epochs 63, rate 24832.168653085388, time 5.798817146154761
Epochs 64, rate 24855.90587057771, time 5.77068069593588
Epochs 65, rate 24879.366745557665, time 5.816187084948979
Epochs 66, rate 24855.783306555313, time 5.785567624840041
Epochs 67, rate 24822.67076322821, time 5.79000216733948
Epochs 68, rate 24803.629325494632, time 5.915465123001923
Epochs 69, rate 24824.583011315754, time 5.8287576509992505
Epochs 70, rate 24838.647721757832, time 5.771594626607111
Epochs 71, rate 24846.530479014626, time 5.812198377370805
Epochs 72, rate 24886.226704056586, time 5.799532584442204
Epochs 73, rate 24836.39096164845, time 5.815457424465421
Epochs 74, rate 24842.922550252606, time 5.804700188380593
Epochs 75, rate 24850.14018894282, time 5.8072107151256205
Epochs 76, rate 24896.192792466856, time 5.7884757547126355
Epochs 77, rate 24879.69239934097, time 5.810857780825245
Epochs 78, rate 24869.509468491844, time 5.77815167724475
Epochs 79, rate 24880.48143823617, time 5.786668299127996
Epochs 80, rate 24862.634115355693, time 5.787226365726383
Epochs 81, rate 24846.687290577254, time 5.795183684296717
Epochs 82, rate 24822.68798181398, time 5.774917055226979
Epochs 83, rate 24837.972612178717, time 5.7677212424878235
Epochs 84, rate 24851.362329763935, time 5.80785689750337
Epochs 85, rate 24873.708402895627, time 5.802315806331535
Epochs 86, rate 24869.556115066272, time 5.825645772714779
Epochs 87, rate 24877.40096183359, time 5.787780722184834
Epochs 88, rate 24862.858655139156, time 5.782546026581258
Epochs 89, rate 24844.1817868784, time 5.774870060144167
Epochs 90, rate 24896.37167710868, time 5.801686628754396
