Updated best error: 8540.003042181697. was found in iteration 0, time 1.9747865202025423
Epochs 0, rate 8540.003042181697, time 1.9829466596538623
Updated best error: 5759.302086364695. was found in iteration 1, time 1.970424634574556
Epochs 1, rate 5759.302086364695, time 1.9786119817044892
Epochs 2, rate 5783.8606784547865, time 1.9729193932316775
Epochs 3, rate 5783.7850752774175, time 1.9991803686707499
Epochs 4, rate 5783.737214265689, time 1.9654731461760093
Epochs 5, rate 5783.615032538201, time 2.000196018960196
Epochs 6, rate 5780.984137164359, time 1.9731475667222185
Epochs 7, rate 6008.691601765677, time 1.9746245108417497
Epochs 8, rate 5783.886244572214, time 1.9924072024914494
Epochs 9, rate 5783.889630916346, time 1.9746810904471204
Epochs 10, rate 5783.889452133555, time 1.9841397782147396
Epochs 11, rate 5783.889287001247, time 1.9723140223741211
Epochs 12, rate 5783.889139781985, time 1.9896808693838466
Epochs 13, rate 5783.889007965302, time 1.9756488181192253
Epochs 14, rate 5783.888889401501, time 1.9780325818137499
Epochs 15, rate 5783.888782311978, time 1.9715293281769846
Epochs 16, rate 5783.888685212482, time 1.9764118698449238
Epochs 17, rate 5783.888596856182, time 1.9933019641157443
Epochs 18, rate 5783.888516188024, time 1.9971926622129104
Epochs 19, rate 5783.888442310162, time 1.9735977301379535
Epochs 20, rate 5783.888374453613, time 1.983796899623485
Epochs 21, rate 5783.8883119566835, time 1.973488281065329
Epochs 22, rate 5783.888254246709, time 1.9688008308230565
Epochs 23, rate 5783.8882008266055, time 1.977097008670171
Epochs 24, rate 5783.888151262109, time 1.9701231858580286
Epochs 25, rate 5783.888105172976, time 1.9749828483409146
Epochs 26, rate 5783.8880622244815, time 1.9948719708654608
Epochs 27, rate 5783.88802212144, time 1.9847182505709497
Epochs 28, rate 5783.887984602345, time 1.989789390921942
Epochs 29, rate 5783.887949434912, time 1.9758179385789845
Epochs 30, rate 5783.887916412238, time 1.9890541652330285
Epochs 31, rate 5783.887885349164, time 1.9801597276264147
Epochs 32, rate 5783.887856080065, time 1.9758986340812044
Epochs 33, rate 5783.887828456054, time 2.0020616000401787
Epochs 34, rate 5783.88780234298, time 1.9719643418638952
Epochs 35, rate 5783.887777620208, time 1.9905886164924596
Epochs 36, rate 5783.887754178005, time 2.019568195582906
Epochs 37, rate 5783.887731917342, time 1.9779413742535326
Epochs 38, rate 5783.887710748246, time 1.9834292867781187
Epochs 39, rate 5783.887690588746, time 1.987865993523883
Epochs 40, rate 5783.887671364085, time 1.980917523322205
Epochs 41, rate 5783.887653006197, time 1.9786595951427444
Epochs 42, rate 5783.887635452647, time 1.9843509469046694
Epochs 43, rate 5783.88761864639, time 1.9798267427368046
Epochs 44, rate 5783.8876025349155, time 1.9914301994722337
Epochs 45, rate 5783.887587070022, time 1.9818020820675883
Epochs 46, rate 5783.887572207461, time 1.9849390037843477
Epochs 47, rate 5783.887557906352, time 1.9881869204646136
Epochs 48, rate 5783.8875441290775, time 1.982858543875409
Epochs 49, rate 5783.88753084074, time 1.9787504935256948
Epochs 50, rate 5783.887518009149, time 1.9903004624375171
Epochs 51, rate 5783.8875056046245, time 1.9936970938179002
Epochs 52, rate 5783.887493599353, time 1.97512228769574
Epochs 53, rate 5783.887481967768, time 1.9861141900109942
Epochs 54, rate 5783.887470685888, time 1.975876064075237
Epochs 55, rate 5783.887459731813, time 1.9934649010119756
Epochs 56, rate 5783.887449084544, time 1.9811608465424797
Epochs 57, rate 5783.887438725141, time 1.9959200848634282
Epochs 58, rate 5783.887428635479, time 1.9975451253267238
Epochs 59, rate 5783.887418798864, time 1.9846551782247843
Epochs 60, rate 5783.887409199709, time 1.9900512648328004
Epochs 61, rate 5783.887399823281, time 1.987853935575913
Epochs 62, rate 5783.887390655874, time 1.9813420249502087
Epochs 63, rate 5783.8873816846, time 1.9734542714659256
Epochs 64, rate 5783.887372897516, time 2.0261954296665863
Epochs 65, rate 5783.887364283213, time 1.986666073044944
Epochs 66, rate 5783.887355831251, time 1.982515046928711
Epochs 67, rate 5783.887347531386, time 1.9816178118780954
Epochs 68, rate 5783.887339374552, time 1.9997597685614892
Epochs 69, rate 5783.887331351651, time 2.0041575188570278
Epochs 70, rate 5783.887323454635, time 1.9893092372230967
Epochs 71, rate 5783.88731567542, time 1.9920794736299285
Epochs 72, rate 5783.887308006809, time 1.9958474279937946
Epochs 73, rate 5783.887300441711, time 1.9885282531649864
Epochs 74, rate 5783.887292973684, time 1.9954680663777253
Epochs 75, rate 5783.887285596317, time 1.9991646005828443
Epochs 76, rate 5783.887278303984, time 1.987721298140059
Epochs 77, rate 5783.887271090945, time 1.9870834635739811
Epochs 78, rate 5783.887263952031, time 1.9884722919159685
Epochs 79, rate 5783.887256882375, time 1.994030697063863
Epochs 80, rate 5783.887249876933, time 1.9940770737894127
Epochs 81, rate 5783.887242931596, time 1.9997801743211312
Epochs 82, rate 5783.887236041956, time 1.9885959631837977
Epochs 83, rate 5783.88722920383, time 1.9864196580429052
Epochs 84, rate 5783.887222413796, time 1.9935520892558998
Epochs 85, rate 5783.887215667886, time 1.9863204118501017
Epochs 86, rate 5783.887208962882, time 1.9824998971980676
Epochs 87, rate 5783.887202295409, time 1.9891014694931073
Epochs 88, rate 5783.887195662273, time 1.9844038163719233
Epochs 89, rate 5783.887189060602, time 1.9915949914375233
Epochs 90, rate 5783.8871824876105, time 1.9770620715371479
Epochs 91, rate 5783.887175940488, time 1.9846848593288087
Epochs 92, rate 5783.88716941685, time 2.01572974859846
Epochs 93, rate 5783.887162913984, time 1.9899461442546453
Epochs 94, rate 5783.8871564298815, time 1.9867640825241324
Epochs 95, rate 5783.887149962137, time 1.9853174378649783
Epochs 96, rate 5783.887143508489, time 1.982249153702469
Epochs 97, rate 5783.887137067251, time 1.985487795037443
Epochs 98, rate 5783.887130636192, time 1.9912215042068055
Epochs 99, rate 5783.887124213563, time 1.9892254499391129
