Updated best error: 25213.07721369635. was found in iteration 0, time 8.496233746118378
Epochs 0, rate 25213.07721369635, time 8.524081114752335
Updated best error: 24879.96340422198. was found in iteration 1, time 7.931067490193527
Epochs 1, rate 24879.96340422198, time 7.946977798841544
Updated best error: 24857.082965816815. was found in iteration 2, time 7.861603193930932
Epochs 2, rate 24857.082965816815, time 7.948860693897586
Epochs 3, rate 24917.472224933477, time 8.937666279889527
Epochs 4, rate 24980.142437952327, time 7.875335960736265
Epochs 5, rate 24982.274114571635, time 8.178621813567588
Epochs 6, rate 25002.753147659183, time 7.933693649581983
Epochs 7, rate 25014.905280261733, time 7.464189902180806
Epochs 8, rate 24989.054118624073, time 7.564835126104299
Epochs 9, rate 25009.376870208947, time 7.949963841616409
Epochs 10, rate 25011.67676997901, time 7.826537751738215
Epochs 11, rate 24999.819733355784, time 8.190086758491816
Epochs 12, rate 25013.93229677783, time 7.473181730907527
Epochs 13, rate 25010.046248018647, time 7.403757936990587
Epochs 14, rate 25020.101742516792, time 7.704393205378437
Epochs 15, rate 25018.31403885871, time 7.210280421495554
Epochs 16, rate 25027.361955459153, time 6.865672597006778
Epochs 17, rate 25047.44177055926, time 6.706739249333623
Epochs 18, rate 25026.34032635821, time 6.847248051490169
Epochs 19, rate 25050.04344577045, time 6.800992214586586
Epochs 20, rate 25035.597079306433, time 6.62749935768079
Epochs 21, rate 25035.50645102901, time 6.993154486131971
Epochs 22, rate 25013.370822529836, time 6.8160331142134964
Epochs 23, rate 25001.86491231612, time 6.741768826861517
Epochs 24, rate 25003.572360999664, time 6.86357729654992
Epochs 25, rate 25017.0427678142, time 6.683780915118405
Epochs 26, rate 25029.031384609407, time 6.757833415424102
Epochs 27, rate 25015.585955672203, time 6.861536411452107
Epochs 28, rate 25036.437526731454, time 6.9222500379546545
Epochs 29, rate 25036.03410099215, time 6.7556923565862235
Epochs 30, rate 25023.158635218322, time 6.757891540924902
Epochs 31, rate 25021.39667188344, time 6.64210029678361
Epochs 32, rate 25047.142719486877, time 6.552657834676211
Epochs 33, rate 25029.82402982236, time 6.692571159685031
Epochs 34, rate 25038.291049650674, time 6.783034837266314
Epochs 35, rate 25024.844800879222, time 6.807431159162661
Epochs 36, rate 25027.136736619188, time 6.812262686435133
Epochs 37, rate 25042.676196397424, time 6.8588576917827595
Epochs 38, rate 25045.285683947317, time 6.787637881876435
Epochs 39, rate 25019.099328926764, time 6.67492048710119
Epochs 40, rate 25034.759840162566, time 6.895262493810151
Epochs 41, rate 25031.84606082304, time 6.9716053860174725
Epochs 42, rate 25031.221395739933, time 6.807324183508172
Epochs 43, rate 25042.83505907733, time 6.7710708787926706
Epochs 44, rate 25030.051222358547, time 6.806507953137043
Epochs 45, rate 25035.252018167528, time 6.754521498864051
Epochs 46, rate 25025.883708782665, time 6.779312641272554
Epochs 47, rate 25041.560665919584, time 6.665580214583315
Epochs 48, rate 25029.289679644728, time 6.861280102748424
Epochs 49, rate 25020.314387413924, time 6.745053844919312
Epochs 50, rate 25050.856479276456, time 6.737559984423569
Epochs 51, rate 25035.786919114697, time 6.714563002940849
Epochs 52, rate 25026.02517837412, time 6.781657139348681
Epochs 53, rate 25027.7057211628, time 6.7808402906230185
Epochs 54, rate 25040.507976068442, time 6.921902212503483
Epochs 55, rate 25036.357387560878, time 6.906812462722883
Epochs 56, rate 25038.718989993195, time 6.985472336120438
Epochs 57, rate 25028.78141755094, time 6.8699689368659165
Epochs 58, rate 25038.91427215208, time 6.920600881581777
Epochs 59, rate 25037.379059212453, time 6.851911695004674
Epochs 60, rate 25021.150832004027, time 6.862301009066869
Epochs 61, rate 25031.61040409729, time 6.938276288405177
Epochs 62, rate 25037.915184828653, time 6.956228718874627
Epochs 63, rate 25032.005510814837, time 6.906436192904948
Epochs 64, rate 25034.727767730372, time 6.7945034923322964
Epochs 65, rate 25043.7327525797, time 6.8128056033019675
Epochs 66, rate 25030.203591084883, time 6.814433426363394
Epochs 67, rate 25041.881575996384, time 6.872992081014672
Epochs 68, rate 25064.684780267926, time 6.8873855615529465
Epochs 69, rate 25046.02926053335, time 6.842410340643255
Epochs 70, rate 25036.343833032504, time 6.833066667153616
Epochs 71, rate 25049.785290763866, time 6.823092579390504
Epochs 72, rate 25046.579313870672, time 6.808525031534373
Epochs 73, rate 25040.853570818737, time 6.675110940865125
Epochs 74, rate 25040.011663021138, time 6.8883032023732085
Epochs 75, rate 25047.924132820124, time 8.330762207668158
Epochs 76, rate 25053.562304023457, time 6.856179281297955
Epochs 77, rate 25039.38464253541, time 6.752390024557826
Epochs 78, rate 25035.419601294834, time 6.6831093801156385
Epochs 79, rate 25042.904263404434, time 6.820481260569068
Epochs 80, rate 25046.18837967477, time 6.904156931414036
Epochs 81, rate 25044.274531181516, time 6.752198643254815
Epochs 82, rate 25048.4536046497, time 6.839695447124541
Epochs 83, rate 25033.1448720834, time 6.67598962521879
Epochs 84, rate 25044.59837964514, time 6.75600091641536
Epochs 85, rate 25043.855224603423, time 6.812555478158174
Epochs 86, rate 25031.922479621287, time 6.708851554605644
Epochs 87, rate 25039.277452488208, time 6.807173304579919
Epochs 88, rate 25046.2915779117, time 6.879637247446226
Epochs 89, rate 25043.809378801005, time 6.767678885080386
Epochs 90, rate 25034.507382086114, time 6.909945674298797
Epochs 91, rate 25053.146508530786, time 6.734849110245705
Epochs 92, rate 25053.164149777396, time 6.822202764626127
Epochs 93, rate 25038.653165186995, time 6.727226631628582
Epochs 94, rate 25039.486025621252, time 6.9065150333044585
Epochs 95, rate 25033.53277158536, time 6.775385150976945
Epochs 96, rate 25030.510471758436, time 6.882610923057655
Epochs 97, rate 25044.67258497516, time 6.6995227216684725
Epochs 98, rate 25050.920546073852, time 6.843604386725929
Epochs 99, rate 25042.275193161444, time 6.721433251048438
