Updated best error: 7572.899015611408. was found in iteration 0, time 8.393507134751417
Epochs 0, rate 7572.899015611408, time 8.407342857877666
Updated best error: 5479.064111625601. was found in iteration 1, time 7.576309037183819
Epochs 1, rate 5479.064111625601, time 7.5895786550754565
Updated best error: 5446.5392044945675. was found in iteration 2, time 7.635855516091397
Epochs 2, rate 5446.5392044945675, time 7.649201501000789
Updated best error: 5432.8630128621735. was found in iteration 3, time 7.936532214356703
Epochs 3, rate 5432.8630128621735, time 7.94973659565585
Updated best error: 5364.411604770477. was found in iteration 4, time 7.746223156762426
Epochs 4, rate 5364.411604770477, time 7.759079712624953
Epochs 5, rate 5391.521569553116, time 7.817358251857513
Updated best error: 5359.109804179368. was found in iteration 6, time 8.538116876152344
Epochs 6, rate 5359.109804179368, time 8.552233642236388
Epochs 7, rate 5568.301461056833, time 8.141722635642509
Epochs 8, rate 5434.311486867725, time 8.173422673455207
Updated best error: 5284.286754064553. was found in iteration 9, time 7.988731074045063
Epochs 9, rate 5284.286754064553, time 8.001718412269838
Updated best error: 5275.514901823849. was found in iteration 10, time 7.669956631572859
Epochs 10, rate 5275.514901823849, time 7.68303672325419
Epochs 11, rate 5300.747316728488, time 7.730467746376235
Epochs 12, rate 5391.101541191785, time 7.589126018239767
Epochs 13, rate 5300.225659093397, time 7.592927054669417
Epochs 14, rate 5376.663408801399, time 7.637859299815318
Epochs 15, rate 5280.603005885264, time 7.513530718861148
Epochs 16, rate 5395.821569866258, time 7.504312262535677
Epochs 17, rate 5368.55060322702, time 7.796008262477699
Epochs 18, rate 5431.560608802229, time 7.6676044040577835
Epochs 19, rate 5283.6047811607905, time 7.695637279590301
Epochs 20, rate 5281.803744159854, time 7.587208186050702
Epochs 21, rate 5338.80283433263, time 7.56746994247078
Epochs 22, rate 5317.045075633564, time 7.658367087853549
Epochs 23, rate 5491.962031372975, time 7.886489872405946
Epochs 24, rate 5286.1017450162735, time 8.229247574730834
Updated best error: 5267.453450811861. was found in iteration 25, time 7.723759816792153
Epochs 25, rate 5267.453450811861, time 7.736410459991021
Epochs 26, rate 5276.105492122501, time 7.351968120019592
Updated best error: 5266.093922355409. was found in iteration 27, time 7.334221602213802
Epochs 27, rate 5266.093922355409, time 7.347917267630692
Epochs 28, rate 5323.587028113044, time 7.306705981762207
Epochs 29, rate 5281.096947917619, time 7.313060520697036
Epochs 30, rate 5312.223520677281, time 7.307641554907605
Epochs 31, rate 5285.437092460205, time 7.322283923880605
Epochs 32, rate 5334.3838622240955, time 7.3159884379711
Epochs 33, rate 5285.977977361113, time 7.307210560538806
Epochs 34, rate 5284.355052103583, time 7.35436888851109
Epochs 35, rate 5316.86335375004, time 7.338216802534589
Epochs 36, rate 5285.541635822081, time 7.217945257529209
Epochs 37, rate 5284.358577018659, time 7.630007101826777
Epochs 38, rate 5287.789280326112, time 7.413901454405277
Epochs 39, rate 5360.763375000889, time 7.381762074415747
