Updated best error: 2088.0623995506976. was found in iteration 0, time 4.0167135535302805
Epochs 0, rate 2088.0623995506976, time 4.028579193356563
Updated best error: 1960.7304710633261. was found in iteration 1, time 3.6853806029685074
Epochs 1, rate 1960.7304710633261, time 3.725870885333279
Updated best error: 1952.4329916539132. was found in iteration 2, time 3.6593375981465215
Epochs 2, rate 1952.4329916539132, time 3.6689987976133125
Updated best error: 1945.357766399412. was found in iteration 3, time 3.6310994282976026
Epochs 3, rate 1945.357766399412, time 3.6748184582975227
Epochs 4, rate 1981.5628621207918, time 3.800734050804749
Epochs 5, rate 1981.3657492421116, time 3.5134085934842005
Epochs 6, rate 1974.6672016671268, time 3.516049902595114
Epochs 7, rate 1977.5529043304768, time 3.593415246999939
Epochs 8, rate 1981.2596523741404, time 3.7044602970418055
Epochs 9, rate 1999.1513842293937, time 3.616467571380781
Epochs 10, rate 2034.0277551080144, time 3.5286554057820467
Epochs 11, rate 2061.025605218238, time 3.4731743106385693
Epochs 12, rate 2056.2530726136793, time 3.7240250916511286
Epochs 13, rate 2065.97247926391, time 3.951574350692681
Epochs 14, rate 2102.870615845453, time 3.7842786610417534
Epochs 15, rate 2089.8064035561238, time 3.738739189968328
Epochs 16, rate 2036.0999122155526, time 3.6563218742521713
Epochs 17, rate 2040.4125474803436, time 3.78806763952889
Epochs 18, rate 2130.225949864127, time 3.842694166203728
Epochs 19, rate 2133.587530070837, time 3.2856719724659342
Epochs 20, rate 2143.475030409903, time 3.061367229151074
Epochs 21, rate 2144.1945573009248, time 3.0339743524382357
Epochs 22, rate 2114.304447400842, time 3.239289681703667
Epochs 23, rate 2030.6845757803421, time 3.5038404566439567
Epochs 24, rate 2057.06622327847, time 3.7181930638325866
Epochs 25, rate 2017.3655914671992, time 3.6668237291742116
Epochs 26, rate 2043.2213264370696, time 3.202490059149568
Epochs 27, rate 2049.2967764126356, time 2.9665039461979177
Epochs 28, rate 2047.6505709744056, time 2.8890696550515713
Epochs 29, rate 2045.9862597566091, time 2.905381586155272
Epochs 30, rate 2045.0251342899414, time 2.9127298237290233
Epochs 31, rate 2042.8561121503715, time 2.9401434153842274
Epochs 32, rate 2041.30540056092, time 2.933497321442701
Epochs 33, rate 2023.724114447957, time 2.9038687773572747
Epochs 34, rate 2003.0263293710452, time 2.8889809209213126
Epochs 35, rate 2013.0769029614232, time 2.99065447144676
Epochs 36, rate 2011.9539108785345, time 2.9458938201714773
Epochs 37, rate 2010.8866242973804, time 2.8996191234182334
Epochs 38, rate 2009.8720617352756, time 2.9158920980553376
Epochs 39, rate 2008.9071336707216, time 3.0242460613080766
Epochs 40, rate 2007.9887373477136, time 2.9769659171288367
Epochs 41, rate 2007.1135406801634, time 2.901254985103151
Epochs 42, rate 2006.2773339408466, time 2.9090632798033766
Epochs 43, rate 2005.472476691396, time 2.8986687097203685
Epochs 44, rate 2004.6714358683923, time 3.3515395990834804
Epochs 45, rate 1986.8650472997476, time 2.9133967210364062
Epochs 46, rate 2003.2530793370488, time 2.9913597068516538
Epochs 47, rate 2002.72379718857, time 2.916533642754075
Epochs 48, rate 2002.1036857111899, time 3.081200699612964
Epochs 49, rate 2001.511933528903, time 3.016539795411518
Epochs 50, rate 2000.9469305846465, time 2.9426329180132598
Epochs 51, rate 2000.4071294419703, time 3.0476239503041143
Epochs 52, rate 1999.8910214023274, time 3.0279098226164933
Epochs 53, rate 1999.3970940633467, time 3.139591779690818
Epochs 54, rate 1998.923744523656, time 3.121777242689859
Epochs 55, rate 1998.4690716129155, time 3.0135995110031217
Epochs 56, rate 1998.0302757466766, time 2.931289480125997
Epochs 57, rate 1997.6014247714595, time 2.904404892324237
Epochs 58, rate 1997.1610794937974, time 2.90560635869042
Epochs 59, rate 1996.4702878384676, time 2.937382145144511
Epochs 60, rate 1983.9460692482273, time 2.9079081901727477
Epochs 61, rate 1994.818593895341, time 2.889578253161744
Epochs 62, rate 2016.8034311144875, time 2.8947372000984615
Epochs 63, rate 2036.1556358017256, time 3.053626644483302
Epochs 64, rate 2185.3227264588922, time 2.938881968453643
Epochs 65, rate 2040.5129459649281, time 2.906986220856197
Updated best error: 1929.558091489273. was found in iteration 66, time 2.967128795280587
Epochs 66, rate 1929.558091489273, time 2.9835591416049283
Epochs 67, rate 2107.7358001789507, time 2.922599100100342
Epochs 68, rate 2107.0374563622618, time 2.9057349767972482
Epochs 69, rate 2107.7629463765993, time 3.009739730725414
Epochs 70, rate 2106.9976792123853, time 2.888015048316447
Epochs 71, rate 2106.6619143517655, time 2.9043915976508288
Epochs 72, rate 2110.287687272275, time 2.89808559967787
Epochs 73, rate 2022.9288654282338, time 2.9123139790899586
Epochs 74, rate 2076.781356648973, time 2.9890189189172816
Epochs 75, rate 2080.869220317123, time 3.0667150839726673
Epochs 76, rate 2080.4446457578433, time 3.217444698064355
Epochs 77, rate 2080.754418876791, time 3.047546346570016
