Updated best error: 4291.708533075135. was found in iteration 0, time 4.078523216652684
Epochs 0, rate 4291.708533075135, time 4.08837085056075
Updated best error: 3005.9268648167363. was found in iteration 1, time 4.083921467507025
Epochs 1, rate 3005.9268648167363, time 4.09423874305503
Updated best error: 2995.6146778288135. was found in iteration 2, time 4.080499174338911
Epochs 2, rate 2995.6146778288135, time 4.090835000577499
Updated best error: 2983.4235690019004. was found in iteration 3, time 4.062416579865385
Epochs 3, rate 2983.4235690019004, time 4.072317392416153
Updated best error: 2971.6792991919306. was found in iteration 4, time 4.042942683623551
Epochs 4, rate 2971.6792991919306, time 4.053005814716016
Epochs 5, rate 2977.8118038122693, time 4.08891778673933
Epochs 6, rate 2977.9590176580273, time 4.087033345793316
Epochs 7, rate 2990.6236285275218, time 4.094483612167096
Updated best error: 2968.3794189481464. was found in iteration 8, time 4.056792938121362
Epochs 8, rate 2968.3794189481464, time 4.067009730762948
Epochs 9, rate 2980.687419569787, time 4.063213950368663
Epochs 10, rate 2973.4334410070596, time 4.093013160785631
Epochs 11, rate 2972.0563748654104, time 4.0913572025056055
Epochs 12, rate 2976.9618234935824, time 4.102495964452828
Epochs 13, rate 2994.4743121864235, time 4.092478591730469
Epochs 14, rate 2978.4107663047466, time 4.081876253909286
Epochs 15, rate 3016.478695522413, time 4.052919554003893
Epochs 16, rate 2981.5856602644776, time 4.0399235587901785
Epochs 17, rate 2973.795333737115, time 4.071171887291712
Updated best error: 2966.4685026354114. was found in iteration 18, time 4.087899972204468
Epochs 18, rate 2966.4685026354114, time 4.098071006475948
Epochs 19, rate 2984.868626018154, time 4.039819365745643
Epochs 20, rate 2972.070955799869, time 4.05594671747167
Epochs 21, rate 2970.5857148288706, time 4.138745559044764
Epochs 22, rate 2976.3829593025293, time 4.173934981685306
Epochs 23, rate 2990.692011220813, time 4.079110345999652
Epochs 24, rate 3004.986647609913, time 4.079153321763442
Epochs 25, rate 2972.948699322508, time 4.0696729915216565
Epochs 26, rate 2972.892239028859, time 4.128781983323279
Epochs 27, rate 2972.810156362694, time 4.119316184456693
Epochs 28, rate 2972.667498699143, time 4.079264316726039
Epochs 29, rate 2972.3034041479686, time 4.098454387411039
Epochs 30, rate 2980.96122353918, time 4.112595887745556
Epochs 31, rate 2972.8611360472714, time 4.060302728714305
Epochs 32, rate 2972.773841935176, time 4.10283482372688
Epochs 33, rate 2972.623035445621, time 4.053339108781074
Epochs 34, rate 2972.259549481208, time 4.1242840592967696
Epochs 35, rate 2995.3277575557895, time 4.1322324117027165
Epochs 36, rate 2969.3226161540824, time 4.067875429642299
Epochs 37, rate 2970.378000383502, time 4.09910489827962
Epochs 38, rate 2985.326584858419, time 4.087651702131552
Epochs 39, rate 2996.0600115402353, time 4.095691571277712
Epochs 40, rate 2973.0295134535904, time 4.127628748748975
Epochs 41, rate 2973.0005923553645, time 4.066158563262434
Epochs 42, rate 2972.961095252402, time 4.119361942826799
Epochs 43, rate 2972.9009863999927, time 4.090144605721434
Epochs 44, rate 2972.7906519043545, time 4.070238169220829
Epochs 45, rate 2972.4829769105613, time 4.092496524062881
Epochs 46, rate 2974.3792071427793, time 4.092642146981234
Epochs 47, rate 2971.1977615331516, time 4.098046272225474
Epochs 48, rate 2988.395900185831, time 4.0777907735682675
Epochs 49, rate 2972.969464415052, time 4.129016031198262
Epochs 50, rate 2972.945786091657, time 4.159067531007167
Epochs 51, rate 2972.9180367084027, time 4.0389675798869575
Epochs 52, rate 2972.8846791203728, time 4.136452384555014
