Updated best error: 2158.8526096365053. was found in iteration 0, time 6.58646275747742
Epochs 0, rate 2158.8526096365053, time 6.599071043267031
Updated best error: 1923.180601213777. was found in iteration 1, time 6.6811272388731595
Epochs 1, rate 1923.180601213777, time 6.693412433480262
Epochs 2, rate 1942.3350056477611, time 6.6283545445039636
Epochs 3, rate 1959.1796043493598, time 6.61646293369995
Epochs 4, rate 1987.6541996301817, time 6.654025607989752
Epochs 5, rate 1975.1928148181898, time 6.645324406737927
Epochs 6, rate 1949.1678618059143, time 6.62229588907212
Epochs 7, rate 1992.8746826377128, time 6.63259832408221
Epochs 8, rate 1957.5609653500217, time 6.622445840475848
Epochs 9, rate 1972.8368874407734, time 6.627909327944508
Epochs 10, rate 1996.2131026138495, time 6.643996486498509
Epochs 11, rate 2000.993639636888, time 6.633498341718223
Epochs 12, rate 1977.2611530607214, time 6.6506002230453305
Updated best error: 1920.2604381331428. was found in iteration 13, time 6.663717416100553
Epochs 13, rate 1920.2604381331428, time 6.676228310767328
Updated best error: 1871.3220635909813. was found in iteration 14, time 6.64811566726712
Epochs 14, rate 1871.3220635909813, time 6.660390968158026
Epochs 15, rate 1987.0808936169872, time 6.673280606089975
Epochs 16, rate 1987.7849338081035, time 6.643726264781435
Epochs 17, rate 2005.763015510847, time 6.62265113479225
Epochs 18, rate 2047.1933654684549, time 6.603172910050489
Epochs 19, rate 1968.2496917979227, time 6.668084866934805
Epochs 20, rate 1971.9367238816633, time 6.638811259414069
Epochs 21, rate 2081.417567373306, time 6.610841456218623
Epochs 22, rate 2104.417283945341, time 6.6478466822445625
Epochs 23, rate 2119.238940097159, time 6.639431779985898
Epochs 24, rate 2107.491075573256, time 6.694484972555074
Epochs 25, rate 2091.1545316726997, time 6.703582849397208
Epochs 26, rate 2094.1605289570543, time 6.64076773886336
Epochs 27, rate 2105.015356242331, time 6.640854617930017
Epochs 28, rate 2088.0833092459484, time 6.626250277884537
Epochs 29, rate 2082.409925387486, time 6.654724969019298
Epochs 30, rate 2103.4879937962664, time 6.640035604956211
Epochs 31, rate 2101.9169578654264, time 6.64554515996133
Epochs 32, rate 2169.0091842523348, time 6.632354382498306
Epochs 33, rate 2115.61616534739, time 6.65273540749331
Epochs 34, rate 1918.7212253849514, time 6.631177341201692
Epochs 35, rate 2166.0526259643725, time 6.644316176723805
Epochs 36, rate 2126.437749908514, time 6.7537890557723586
Epochs 37, rate 2090.8115756798597, time 6.67472292225284
Epochs 38, rate 2107.5934373894934, time 6.627661057864316
Epochs 39, rate 2088.032201647927, time 6.630055333604105
Epochs 40, rate 2084.129942240064, time 6.6310586167819565
Epochs 41, rate 2072.020663377335, time 6.643672776946914
Epochs 42, rate 2086.1182886677743, time 6.603847227641381
Epochs 43, rate 2057.9904561038506, time 6.636987108198809
Epochs 44, rate 2074.57799445188, time 6.622359888962819
Epochs 45, rate 2016.3537226161652, time 6.628228399815271
Epochs 46, rate 2036.3853521248236, time 6.630477671002154
Epochs 47, rate 2046.7909804359986, time 6.6168636286165565
Epochs 48, rate 1996.6208460616544, time 6.662952200131258
Epochs 49, rate 2036.96410934843, time 6.637173233451904
Epochs 50, rate 1962.4787411536488, time 6.678168403785094
Epochs 51, rate 2104.756394144536, time 6.609817458112957
Epochs 52, rate 2107.357473523114, time 6.6531197159638396
Epochs 53, rate 2106.2579744974664, time 6.644450669220532
Epochs 54, rate 2105.1781591188574, time 6.61815228323394
Epochs 55, rate 2018.3270939151246, time 6.63534506293945
Epochs 56, rate 2050.1436402649006, time 6.645077373381355
Epochs 57, rate 2030.7191721872166, time 6.654623867754708
Epochs 58, rate 1877.614368461754, time 6.814338199488702
Epochs 59, rate 2035.567589799056, time 6.658173851508764
Epochs 60, rate 2015.269808122282, time 6.635225410980638
Epochs 61, rate 2088.5351758391525, time 6.665531673599617
Epochs 62, rate 2071.8363409433987, time 6.678807165881153
Epochs 63, rate 2079.786312098058, time 6.700227957058814
Epochs 64, rate 2063.6663113089076, time 6.685358651317074
Epochs 65, rate 2066.4239969152004, time 6.727268989023287
Epochs 66, rate 2070.4347289885777, time 6.7116307571704965
Epochs 67, rate 2083.8503638708175, time 6.690595820342423
Epochs 68, rate 2047.6571491162242, time 6.704329514672281
Epochs 69, rate 2025.326982839816, time 6.61416666743753
Epochs 70, rate 2020.7777975257845, time 6.708237835919135
Epochs 71, rate 2044.622412835481, time 6.62092190128169
Epochs 72, rate 2043.8015745492373, time 6.651120879076188
Epochs 73, rate 2043.3057532236153, time 6.651787467228132
Epochs 74, rate 2044.1121352674668, time 6.631094790616771
Epochs 75, rate 2035.3844663928878, time 6.646228752884781
Epochs 76, rate 1973.4395261568957, time 6.645936270346283
Epochs 77, rate 1936.4267233409544, time 6.638613694551168
Epochs 78, rate 1875.9382851287614, time 6.6628285288607
Epochs 79, rate 1954.1329981774038, time 6.621024857624434
Epochs 80, rate 1940.0344110465107, time 6.657442645140691
Epochs 81, rate 1921.898236130681, time 6.673331311307265
Epochs 82, rate 1953.7750704244015, time 6.612753414025065
Epochs 83, rate 1947.6088431496755, time 6.638032748771366
Epochs 84, rate 2040.1422264626303, time 6.700794989825226
Epochs 85, rate 2038.7092056398592, time 6.65398417810502
Epochs 86, rate 2004.9259396725897, time 6.63358522078488
Epochs 87, rate 1992.2890429468928, time 6.654261820105603
Epochs 88, rate 1941.9426688752037, time 6.633961799801909
Epochs 89, rate 1927.0095576812014, time 6.665876407263568
Epochs 90, rate 1943.0408786507821, time 6.622576932029915
Epochs 91, rate 1992.0503726671668, time 6.619679623399861
Epochs 92, rate 1986.914347406912, time 6.627734023903031
Epochs 93, rate 1926.48181712774, time 6.647672614941257
Epochs 94, rate 1954.6576028313996, time 6.66476181994949
Epochs 95, rate 1950.3213430897738, time 6.662234906776575
Epochs 96, rate 1937.2919483314763, time 6.662580567965051
Epochs 97, rate 2110.349032391957, time 6.620652607089141
Epochs 98, rate 2101.7491023729144, time 6.649993306287797
Epochs 99, rate 2086.724208931443, time 6.652341514505679
