Updated best error: 2180.6339997534674. was found in iteration 0, time 5.083212831130368
Epochs 0, rate 2180.6339997534674, time 5.0944035350112244
Updated best error: 1856.5300260332494. was found in iteration 1, time 5.127303493311047
Epochs 1, rate 1856.5300260332494, time 5.138471318001393
Epochs 2, rate 1857.9714888393958, time 5.09011832557735
Updated best error: 1853.2227362508615. was found in iteration 3, time 5.073535245217499
Epochs 3, rate 1853.2227362508615, time 5.084721002247534
Epochs 4, rate 1870.1243905634237, time 5.104063806953491
Epochs 5, rate 1881.872271539635, time 5.085601850863895
Epochs 6, rate 1884.0179161196263, time 5.1066105075442465
Updated best error: 1786.9212722098061. was found in iteration 7, time 5.106906391054508
Epochs 7, rate 1786.9212722098061, time 5.117660535353934
Epochs 8, rate 1830.6381800501829, time 5.071397587351385
Epochs 9, rate 1890.344596995158, time 5.101283367665019
Epochs 10, rate 1891.0487853182137, time 5.106585773290135
Epochs 11, rate 1846.675448618755, time 5.112019579639309
Epochs 12, rate 1905.5629741370035, time 5.0939530624309555
Epochs 13, rate 1860.3638665335732, time 5.075989810720785
Epochs 14, rate 1888.335900761604, time 5.1267513010971015
Epochs 15, rate 1919.0317960034647, time 5.109446908085374
Epochs 16, rate 1885.2332032600748, time 5.090121726534562
Epochs 17, rate 1917.8905015784305, time 5.0901909824460745
Epochs 18, rate 1896.2373148456074, time 5.104099980802857
Epochs 19, rate 1895.0220951981173, time 5.109680646768538
Epochs 20, rate 1907.8302131005637, time 5.113882068922976
Epochs 21, rate 1916.8971875468128, time 5.104694530426059
Epochs 22, rate 1898.8666923299259, time 5.118872204591753
Epochs 23, rate 1862.108019802651, time 5.126768615082256
Epochs 24, rate 1903.6194130526942, time 5.1032225331437076
Epochs 25, rate 1799.6475547127652, time 5.11316570310737
Epochs 26, rate 1799.4303048511667, time 5.090363503870321
Epochs 27, rate 1909.162829804451, time 5.096152246755082
Epochs 28, rate 1911.8006250543774, time 5.0970754527807
Epochs 29, rate 1912.6562015236698, time 5.137089909942006
Epochs 30, rate 1895.9036214672417, time 5.093214744963916
Epochs 31, rate 1838.3771942067663, time 5.1134040794859175
Updated best error: 1762.0547503410999. was found in iteration 32, time 5.116151436712244
Epochs 32, rate 1762.0547503410999, time 5.127505695840227
Updated best error: 1687.6739601894462. was found in iteration 33, time 5.103798222902697
Epochs 33, rate 1687.6739601894462, time 5.116249755359604
Epochs 34, rate 1838.3079445026335, time 5.089064955551294
Epochs 35, rate 1700.2691322129979, time 5.106286797992652
Epochs 36, rate 1781.5868487886005, time 5.1122112700977596
Epochs 37, rate 1753.407114662751, time 5.099788491221261
Epochs 38, rate 1868.404470039964, time 5.123616234457586
Epochs 39, rate 1997.8993618639443, time 5.165896967620938
Epochs 40, rate 2006.3162354912683, time 5.098196223640116
Epochs 41, rate 1997.5367305100049, time 5.0946255249436945
Epochs 42, rate 1959.6932110041041, time 5.129246059761499
Epochs 43, rate 2024.4533235314643, time 5.097552205508691
Epochs 44, rate 1955.784058530232, time 5.090278789051808
Epochs 45, rate 1978.9622109406534, time 5.126035553636029
Epochs 46, rate 1920.4967994060094, time 5.097934040546534
Epochs 47, rate 2052.7021569386166, time 5.095424441329669
Epochs 48, rate 1947.6111755301292, time 5.07993801595876
Epochs 49, rate 1965.4849679819704, time 5.091624641630915
Epochs 50, rate 1864.0083663178375, time 5.128285443177447
Epochs 51, rate 1884.2094045595877, time 5.109451236567111
Epochs 52, rate 1942.8929868072992, time 5.085200228422764
Epochs 53, rate 1927.7732956520645, time 5.105596712324768
Epochs 54, rate 1744.1851448731732, time 5.140983699820936
Epochs 55, rate 1902.3499773029564, time 5.099813225460821
Epochs 56, rate 1919.467234713429, time 5.115595534341992
Epochs 57, rate 1915.9884748913619, time 5.1092561451368965
Epochs 58, rate 1912.777817752539, time 5.100543504318921
Epochs 59, rate 1908.2503348718735, time 5.109825342166005
Epochs 60, rate 1929.162854841537, time 5.113684504074627
Epochs 61, rate 1922.647050058204, time 5.108713537454605
Epochs 62, rate 1917.4321848561237, time 5.104095652306569
Epochs 63, rate 1905.6278237780298, time 5.106263300447608
Epochs 64, rate 1871.7527112691387, time 5.10341422361671
Epochs 65, rate 1861.8782335592896, time 5.105475823656889
Epochs 66, rate 1875.3204495011753, time 5.114493314176798
Epochs 67, rate 1840.5880588959535, time 5.10014682871406
Epochs 68, rate 1813.0133458382775, time 5.099529709084891
Epochs 69, rate 1896.2064188486077, time 5.1045965209341375
Epochs 70, rate 1846.4292513109099, time 5.088809574386687
Epochs 71, rate 1889.0158368894247, time 5.102841625644942
Epochs 72, rate 1911.3265075888712, time 5.094014898058958
Epochs 73, rate 1909.926146858182, time 5.121936469440698
Epochs 74, rate 1903.4050594310088, time 5.098265788721619
Epochs 75, rate 1903.2891757518305, time 5.113301123157726
Epochs 76, rate 1896.350334140771, time 5.103007345140213
Epochs 77, rate 1909.8470338549946, time 5.098186948293005
Epochs 78, rate 1906.7387425137504, time 5.111473261800711
Epochs 79, rate 1908.664505626557, time 5.091921761850244
Epochs 80, rate 1854.3840402566584, time 5.1016175892727915
Epochs 81, rate 1962.7499131237826, time 5.089239332039142
Epochs 82, rate 2002.838721893027, time 5.097830775033799
Epochs 83, rate 2000.8692519986214, time 5.116502353921533
Epochs 84, rate 2000.6960348712728, time 5.133536216060747
Epochs 85, rate 2000.52861806341, time 5.101689009432448
Epochs 86, rate 2000.3612332415905, time 5.191891122289235
Epochs 87, rate 2000.1789855613295, time 5.11874729662668
Epochs 88, rate 1999.9215695661703, time 5.149229172442574
Epochs 89, rate 1990.6464294521245, time 5.128161462736898
Epochs 90, rate 1979.4961609418335, time 5.123228215845302
Epochs 91, rate 1980.9509667572804, time 5.232542795667541
Epochs 92, rate 1981.1745092674726, time 5.100935233058408
Epochs 93, rate 1980.9539376063499, time 5.113826107684872
Epochs 94, rate 1979.1095117582254, time 5.108076012067613
Epochs 95, rate 1983.6005828794428, time 5.166869951310218
Epochs 96, rate 1981.352031576425, time 5.115425486364984
Epochs 97, rate 1980.9204140491572, time 5.126220442180056
Epochs 98, rate 1977.4238456590454, time 5.1263744129100814
Epochs 99, rate 1979.0026443912054, time 5.122770322966971
