Updated best error: 24829.97219205934. was found in iteration 0, time 6.003993963604444
Epochs 0, rate 24829.97219205934, time 6.023543917675852
Updated best error: 24743.56122152979. was found in iteration 1, time 6.426360407145694
Epochs 1, rate 24743.56122152979, time 6.44589026462927
Epochs 2, rate 24827.04166375646, time 6.206701065835659
Epochs 3, rate 24885.443619663718, time 6.267965956998523
Epochs 4, rate 24926.802625913897, time 6.2642264470341615
Epochs 5, rate 24932.92835246992, time 6.456743655129685
Epochs 6, rate 24946.928690820157, time 6.41771454877744
Epochs 7, rate 24937.485478549712, time 6.4027218809351325
Epochs 8, rate 24953.27585629038, time 5.91867408323742
Epochs 9, rate 24957.533296424703, time 5.965526324813254
Epochs 10, rate 24918.715869528034, time 5.990210182411829
Epochs 11, rate 24947.47840872941, time 6.018037145273411
Epochs 12, rate 24981.784230178026, time 5.935339404968545
Epochs 13, rate 24970.566725195218, time 5.958413062646287
Epochs 14, rate 25000.945062167917, time 5.982251936307875
Epochs 15, rate 24981.218645188346, time 5.9097712978255
Epochs 16, rate 24983.932418832337, time 5.991104016502504
Epochs 17, rate 24982.069679558168, time 6.037391389574623
Epochs 18, rate 24996.196477487167, time 5.997865124736563
Epochs 19, rate 24978.309058437797, time 5.8500736307760235
Epochs 20, rate 25003.518315770012, time 5.879289421995054
Epochs 21, rate 24998.2668248901, time 5.924581550541916
Epochs 22, rate 25007.59190848093, time 5.759812774063903
Epochs 23, rate 25008.373432213175, time 6.22898106314824
Epochs 24, rate 24990.477966063016, time 6.0080782072327565
Epochs 25, rate 25001.08898163175, time 6.071690997443511
Epochs 26, rate 25009.271750873577, time 6.654226264625322
Epochs 27, rate 24992.298860133167, time 6.441045751867932
Epochs 28, rate 24994.2107828445, time 6.066358910728013
Epochs 29, rate 25014.690012526233, time 6.524701635324163
Epochs 30, rate 25013.351831122876, time 6.380656453286065
Epochs 31, rate 25002.778892025588, time 6.1943330114736455
Epochs 32, rate 24999.698058958755, time 5.9558787291898625
Epochs 33, rate 25015.748170173585, time 6.524822523992043
Epochs 34, rate 24996.24303649925, time 6.524322892073542
Epochs 35, rate 25019.420478385648, time 6.4148939163424075
Epochs 36, rate 25012.09510505372, time 6.109895834786585
Epochs 37, rate 25010.414786064615, time 6.244690096806153
