Updated best error: 5533.267606749. was found in iteration 0, time 5.733108127955347
Epochs 0, rate 5533.267606749, time 5.744498560930879
Updated best error: 3909.1962853006407. was found in iteration 1, time 5.723377363397958
Epochs 1, rate 3909.1962853006407, time 5.73441935257506
Updated best error: 3905.5469165977734. was found in iteration 2, time 5.724800819692973
Epochs 2, rate 3905.5469165977734, time 5.735949784517288
Updated best error: 3863.280375320521. was found in iteration 3, time 5.7325318198454625
Epochs 3, rate 3863.280375320521, time 5.743317500318881
Epochs 4, rate 3919.9306586048274, time 5.7612433414615225
Epochs 5, rate 3870.771112449488, time 5.74180438235453
Epochs 6, rate 3903.666570578207, time 5.741686585470234
Updated best error: 3856.570790240993. was found in iteration 7, time 5.735071718514519
Epochs 7, rate 3856.570790240993, time 5.745856162275231
Epochs 8, rate 3921.8194706095037, time 5.713819738613893
Epochs 9, rate 3874.3408022083186, time 5.760302512288035
Epochs 10, rate 3869.195450552774, time 5.710325406933407
Epochs 11, rate 3860.950135147212, time 5.745004376418365
Epochs 12, rate 3885.36403011837, time 5.733751836905867
Updated best error: 3852.2352425881895. was found in iteration 13, time 5.766621495735308
Epochs 13, rate 3852.2352425881895, time 5.777217031634791
Epochs 14, rate 3908.2819007443986, time 5.759680754988949
Epochs 15, rate 3901.028347719694, time 5.7098971951672866
Epochs 16, rate 3875.9880486977154, time 5.760584791958536
Epochs 17, rate 3912.2911535746116, time 5.717984368569887
Epochs 18, rate 3938.9066604876293, time 5.764004920880325
Epochs 19, rate 3861.656284311277, time 5.7659614003423485
Epochs 20, rate 3860.216350353861, time 5.7283662623540295
Epochs 21, rate 3860.3121938692457, time 5.726456468795732
Epochs 22, rate 3865.226791117762, time 5.723499179595819
Epochs 23, rate 3911.9669151283333, time 5.721333386512924
Epochs 24, rate 3890.607611675515, time 5.901935177085761
Epochs 25, rate 3883.5993806527176, time 5.733054330952655
Epochs 26, rate 3862.960447328377, time 5.733742870737842
Epochs 27, rate 3858.591161578582, time 5.733387315842265
Epochs 28, rate 3961.965725590678, time 5.798637822817909
Epochs 29, rate 3862.130608743177, time 5.744225865784756
Epochs 30, rate 3898.8350642482665, time 5.723347991470291
Epochs 31, rate 3863.251585436102, time 5.747331251326614
Epochs 32, rate 3862.7784307048014, time 5.723835874621727
Epochs 33, rate 3861.750193542152, time 5.738945720990159
Epochs 34, rate 3860.165802408123, time 5.736868971218428
Epochs 35, rate 3857.2024703219313, time 5.730715088913712
Epochs 36, rate 3955.8637343806895, time 5.734108010157797
Epochs 37, rate 3909.2596237079406, time 5.736098499219224
Epochs 38, rate 3899.585574704101, time 5.718075576131014
Epochs 39, rate 3862.23336807722, time 5.729357487569359
Epochs 40, rate 3865.741929470597, time 5.728857546466315
Epochs 41, rate 3881.3674122355023, time 5.741872092372432
Epochs 42, rate 3864.919086145491, time 5.7355719687948294
Epochs 43, rate 3863.7971858185674, time 5.72452039509335
Epochs 44, rate 3912.273177771468, time 5.7385184367576585
Epochs 45, rate 3863.1168658526726, time 5.732396090626935
Epochs 46, rate 3884.5426740172006, time 5.737482999064014
Epochs 47, rate 3889.891020166658, time 5.736433957532427
Epochs 48, rate 3862.824183458723, time 5.713553536208565
Epochs 49, rate 3883.2937384921024, time 5.723298213784801
Epochs 50, rate 3863.5224629630866, time 5.7796570657556
Epochs 51, rate 3863.4493685652287, time 5.742145405874908
Epochs 52, rate 3856.3183099912358, time 5.723880087101861
Epochs 53, rate 3862.4627382458725, time 5.734722656359736
Epochs 54, rate 3869.4445076520356, time 5.7610006365976005
Epochs 55, rate 3864.805630842798, time 5.747785124882284
Epochs 56, rate 3864.7916404615926, time 5.7438443399223615
Epochs 57, rate 3864.776395124084, time 5.734493555335575
Epochs 58, rate 3864.7596500697673, time 5.7268812796028215
Epochs 59, rate 3864.741094609641, time 5.721651840027334
Epochs 60, rate 3864.720326955674, time 5.732680225366494
Epochs 61, rate 3864.6968163122533, time 5.752624072425533
Epochs 62, rate 3864.6698437985297, time 5.727713587235485
Epochs 63, rate 3864.638406562686, time 5.702877923164124
Epochs 64, rate 3864.6010543093653, time 5.7352210515709885
Epochs 65, rate 3864.555593085132, time 5.752369000436374
Epochs 66, rate 3864.498505238814, time 5.719985988043845
Epochs 67, rate 3864.4236912659007, time 5.732448032560569
Epochs 68, rate 3864.3193259389595, time 5.753355587978149
Epochs 69, rate 3864.158164270494, time 5.72226926883377
Epochs 70, rate 3863.854932077706, time 5.719115033140042
Epochs 71, rate 3862.8406639568343, time 5.738473915102077
Epochs 72, rate 3865.599690207455, time 5.7190760766898165
Epochs 73, rate 3863.7866623935997, time 5.717792368925075
Epochs 74, rate 3862.8685854923833, time 5.720979995863672
Epochs 75, rate 3868.131985240529, time 5.723604609351241
Epochs 76, rate 3930.9425495797864, time 5.732857075279753
Epochs 77, rate 3870.2465920876643, time 5.724017053031275
Epochs 78, rate 3864.5520348587575, time 5.723009750552592
Epochs 79, rate 3864.4813546647833, time 5.7166354242126545
Epochs 80, rate 3864.380488165705, time 5.723275334599748
Epochs 81, rate 3864.2194316281893, time 5.739161836529092
Epochs 82, rate 3863.900776603176, time 5.731931086660552
Epochs 83, rate 3862.8346158299523, time 5.728438610045487
Epochs 84, rate 3876.099415900862, time 5.737973974000852
Epochs 85, rate 3863.7647978450814, time 5.720886005698048
Epochs 86, rate 3867.4964259256712, time 5.724978597141671
Epochs 87, rate 3862.7135962304515, time 5.742878776496582
Epochs 88, rate 3942.337415215761, time 5.732491626682531
Epochs 89, rate 3863.8833327934353, time 5.730505156936488
Epochs 90, rate 3861.680646941081, time 5.761020423999071
Epochs 91, rate 3926.9016349075882, time 5.755465419812026
Epochs 92, rate 3864.770690142985, time 5.740611263792744
Epochs 93, rate 3864.752313995766, time 5.743625750956198
Epochs 94, rate 3864.7314010006926, time 5.753622408738011
Epochs 95, rate 3864.707294618744, time 5.74096341772929
Epochs 96, rate 3864.679077160567, time 5.732972089559553
Epochs 97, rate 3864.645419799186, time 5.733957749565889
Epochs 98, rate 3864.604312779464, time 5.791464580084721
Epochs 99, rate 3864.5525448166654, time 5.722759007054265
