Updated best error: 16376.670857681225. was found in iteration 0, time 2.7407074182119686
Epochs 0, rate 16376.670857681225, time 2.749467363319127
Updated best error: 16316.92759173326. was found in iteration 1, time 2.7530516658443958
Epochs 1, rate 16316.92759173326, time 2.7617340072465595
Updated best error: 16310.341510962908. was found in iteration 2, time 2.726732874085428
Epochs 2, rate 16310.341510962908, time 2.7374137431615964
Updated best error: 16300.942246730161. was found in iteration 3, time 2.7533936169056688
Epochs 3, rate 16300.942246730161, time 2.762274141481612
Updated best error: 16259.714837381733. was found in iteration 4, time 2.732802659913432
Epochs 4, rate 16259.714837381733, time 2.742284845240647
Epochs 5, rate 16279.300672481904, time 2.7411337749217637
Updated best error: 16228.587643801482. was found in iteration 6, time 2.7259021123172715
Epochs 6, rate 16228.587643801482, time 2.73807322018547
Epochs 7, rate 16287.029907961147, time 2.7484037904068828
Epochs 8, rate 16316.398511002231, time 2.765377981151687
Epochs 9, rate 16235.0577249411, time 2.762765116407536
Epochs 10, rate 16357.310430468046, time 2.7319885937904473
Epochs 11, rate 16242.734026016684, time 2.7546779430122115
Epochs 12, rate 16319.492604913117, time 2.756488181214081
Epochs 13, rate 16315.728462740364, time 2.756231563311303
Updated best error: 16194.506632092305. was found in iteration 14, time 2.749552696477622
Epochs 14, rate 16194.506632092305, time 2.759024060535012
Updated best error: 16189.674817781251. was found in iteration 15, time 2.750975225237198
Epochs 15, rate 16189.674817781251, time 2.7598696628410835
Epochs 16, rate 16317.18775873145, time 2.7712118640483823
Epochs 17, rate 16337.62290597033, time 2.7724120937054977
Epochs 18, rate 16306.853143334632, time 2.747708139504539
Epochs 19, rate 16327.066432186726, time 2.7324829696735833
Epochs 20, rate 16318.915444426388, time 2.747970322612673
Epochs 21, rate 16399.98000924287, time 2.743445809261175
Epochs 22, rate 16309.318650684823, time 2.750963476486504
Epochs 23, rate 16193.96770198232, time 2.737964389496483
Epochs 24, rate 16216.960957550109, time 2.7401493515935726
Epochs 25, rate 16356.74529541747, time 2.7484343990217894
Epochs 26, rate 16336.452588146794, time 2.7490978954010643
Epochs 27, rate 16326.122533830263, time 2.741699570964556
Epochs 28, rate 16314.694132382836, time 2.7670954658533446
Epochs 29, rate 16302.947552360336, time 2.749511266621994
Epochs 30, rate 16259.039859715871, time 2.752279647946125
Epochs 31, rate 16286.344600080285, time 2.73280204157345
Epochs 32, rate 16290.027548989123, time 2.749122629640624
Epochs 33, rate 16226.312557151166, time 2.7200085580698214
Epochs 34, rate 16534.977713017866, time 2.7581098207156174
Epochs 35, rate 16367.464613901591, time 2.769704002101207
Epochs 36, rate 16430.84289615582, time 2.7614019498578273
Epochs 37, rate 16283.280018216767, time 2.7681884107005317
Epochs 38, rate 16352.307505734036, time 2.7550872949068435
Epochs 39, rate 16399.246508966997, time 2.7309884024143685
Epochs 40, rate 16374.16087599526, time 2.7481261484208517
Epochs 41, rate 16240.678868614212, time 2.7332484948274214
Epochs 42, rate 16394.72925142643, time 2.746970131236594
Updated best error: 16184.39132633878. was found in iteration 43, time 2.8645938743720762
Epochs 43, rate 16184.39132633878, time 2.873340833990369
Epochs 44, rate 16244.592708862918, time 2.7707487151492387
Epochs 45, rate 16355.168916116329, time 2.7448646278644446
Epochs 46, rate 16356.954892384485, time 2.8424588816124015
Epochs 47, rate 16485.825974289648, time 2.7281087169249076
Epochs 48, rate 16394.003740521577, time 2.757395619119052
Epochs 49, rate 16455.25705129731, time 2.7471179183921777
Epochs 50, rate 16376.684465507484, time 2.7532693272805773
Epochs 51, rate 16333.271238294428, time 2.726197995856637
Epochs 52, rate 16395.963449452956, time 2.7461362776812166
Epochs 53, rate 16388.29437721221, time 2.743880513764452
Epochs 54, rate 16362.381009927827, time 2.7650749865279067
Epochs 55, rate 16438.222956854686, time 2.7378691626072396
Epochs 56, rate 16254.836762336368, time 2.757938845170429
Epochs 57, rate 16354.205241073263, time 2.789669491641689
Epochs 58, rate 16403.69833986489, time 2.763197038322687
Epochs 59, rate 16204.7580749623, time 2.7400065113033634
Epochs 60, rate 16387.85489328154, time 2.764466214721324
Epochs 61, rate 16273.675096041163, time 2.734620627539698
Epochs 62, rate 16219.771802156947, time 2.7593517893983517
Epochs 63, rate 16276.07877368723, time 2.738952213723678
Epochs 64, rate 16201.675883765643, time 2.765329130983446
Epochs 65, rate 16262.987644391493, time 2.743653267796617
Updated best error: 16164.072877578514. was found in iteration 66, time 2.769520659436239
Epochs 66, rate 16164.072877578514, time 2.7784837346116547
Epochs 67, rate 16278.73098304001, time 2.7674575135170016
Epochs 68, rate 16308.081414774946, time 2.7999366803269368
Epochs 69, rate 16411.791465017297, time 2.745090637123212
Epochs 70, rate 16193.800840958544, time 2.7580634439655114
Epochs 71, rate 16238.657165234978, time 2.7389225326187443
Epochs 72, rate 16319.261313936142, time 2.7628482853469905
Epochs 73, rate 16240.464203805162, time 2.742094700661255
Epochs 74, rate 16326.994587838637, time 2.7598832666990347
