Updated best error: 2039.1784209685707. was found in iteration 0, time 1.6968130841560196
Epochs 0, rate 2039.1784209685707, time 1.7059375503158662
Updated best error: 1894.577107150205. was found in iteration 1, time 1.7116802256787196
Epochs 1, rate 1894.577107150205, time 1.7227454032399692
Epochs 2, rate 1926.0575581573773, time 1.73100695310859
Epochs 3, rate 1926.2333080839144, time 1.6941903257684316
Epochs 4, rate 1925.3028522620575, time 1.6711760303005576
Epochs 5, rate 1946.1207355695572, time 1.676673836511327
Epochs 6, rate 1958.2848383079684, time 1.6734184995293617
Epochs 7, rate 1960.6574987585066, time 1.6670404630713165
Epochs 8, rate 1956.2358447509234, time 1.6963081962312572
Epochs 9, rate 1969.0386284964243, time 1.739384754007915
Epochs 10, rate 1931.4830487764061, time 1.6773880380787887
Epochs 11, rate 1909.0922089962112, time 1.6943891273112968
Epochs 12, rate 1912.0298222729434, time 1.6669974873075262
Epochs 13, rate 1908.9997019474094, time 1.685531172726769
Epochs 14, rate 1906.1996766159814, time 1.7308248471817933
Epochs 15, rate 1903.5887831334398, time 1.772318103525322
Epochs 16, rate 1901.147127234228, time 1.6903506420494523
Epochs 17, rate 1898.8161565310202, time 1.6751616460969672
Epochs 18, rate 1897.12710015479, time 1.7052103632886428
Epochs 19, rate 1894.9006710274416, time 1.7487853162747342
Updated best error: 1893.084150788323. was found in iteration 20, time 1.815680341940606
Epochs 20, rate 1893.084150788323, time 1.8274798176134937
Updated best error: 1891.368049353442. was found in iteration 21, time 1.7236828314198647
Epochs 21, rate 1891.368049353442, time 1.735696258401731
Updated best error: 1889.6865486048475. was found in iteration 22, time 1.730980672960868
Epochs 22, rate 1889.6865486048475, time 1.7419184690807015
Updated best error: 1888.9286398183463. was found in iteration 23, time 1.7677595806017052
Epochs 23, rate 1888.9286398183463, time 1.7677833873021882
Updated best error: 1886.7044421370615. was found in iteration 24, time 1.7887394836870953
Epochs 24, rate 1886.7044421370615, time 1.799433338252129
Updated best error: 1886.356706725717. was found in iteration 25, time 1.7438480500713922
Epochs 25, rate 1886.356706725717, time 1.7438715476018842
Updated best error: 1856.3662248283517. was found in iteration 26, time 1.7107802080281544
Epochs 26, rate 1856.3662248283517, time 1.7218645546236075
Epochs 27, rate 1924.0959436724895, time 1.730463727057213
Epochs 28, rate 1924.9503874380616, time 1.785080360044958
Epochs 29, rate 1924.934367598431, time 1.811628871189896
Epochs 30, rate 1924.8919464873647, time 1.694940392015269
Epochs 31, rate 1924.6344552454166, time 2.1214015912264585
Epochs 32, rate 1925.156782406225, time 2.2610397476528306
Epochs 33, rate 1924.9668652885985, time 2.3392945976229385
Epochs 34, rate 1924.960651137083, time 2.0980363785347436
Epochs 35, rate 1924.9503750676108, time 2.0965118209715
Epochs 36, rate 1924.931174503062, time 2.2297877089877147
Epochs 37, rate 1924.874191727072, time 2.1026094328262843
Epochs 38, rate 1945.1825701176315, time 2.112517047324218
Epochs 39, rate 1958.7331795658322, time 1.9556567392428406
Epochs 40, rate 1958.127497362417, time 2.0378477365593426
Epochs 41, rate 1958.111863806754, time 2.154187462758273
Epochs 42, rate 1958.0842944244291, time 2.2770415730192326
Epochs 43, rate 1957.996293911349, time 2.131377843237715
Epochs 44, rate 1955.2445686489393, time 1.957561276794877
Epochs 45, rate 1958.3008056872088, time 1.8484934211301152
Epochs 46, rate 1958.1603256141022, time 1.8450838042772375
Epochs 47, rate 1958.1602068780583, time 1.8876545465609524
Epochs 48, rate 1958.1600631685765, time 1.781932307931129
Epochs 49, rate 1958.1599228296654, time 1.7519553200399969
Epochs 50, rate 1958.1597856151718, time 1.740484500740422
Epochs 51, rate 1958.159651288238, time 1.743889789126115
Epochs 52, rate 1958.159519627136, time 2.0610966982494574
Epochs 53, rate 1958.1593904235885, time 1.8288179407536518
Epochs 54, rate 1958.159263481562, time 2.4298633958096616
Epochs 55, rate 1958.1591386159832, time 2.2946548350155354
Epochs 56, rate 1958.1590156514528, time 2.196058844012441
Epochs 57, rate 1958.1588944214895, time 2.379177035734756
Epochs 58, rate 1958.1587747673723, time 1.9639127239352092
Epochs 59, rate 1958.1586565375123, time 1.9852772447047755
Epochs 60, rate 1958.1585395863679, time 2.1671203856240027
Epochs 61, rate 1958.1584237741552, time 2.2287179525301326
Epochs 62, rate 1958.1583089657488, time 2.2048796972376294
Epochs 63, rate 1958.1581950302682, time 2.1493834523425903
Epochs 64, rate 1958.158081840663, time 2.1212556591199245
Epochs 65, rate 1958.1579692727328, time 2.0678442026255652
Epochs 66, rate 1958.1578572050075, time 2.0173476779600605
Epochs 67, rate 1958.1577455180297, time 1.9814604401763063
Epochs 68, rate 1958.1576340938643, time 1.9585521928383969
Epochs 69, rate 1958.157522815808, time 1.9847395838587545
Epochs 70, rate 1958.1574115676033, time 1.8480614992440678
Epochs 71, rate 1958.1573002333032, time 1.9928518006927334
Epochs 72, rate 1958.157188696649, time 1.9670756166160572
Epochs 73, rate 1958.1570768405354, time 1.899655297253048
Epochs 74, rate 1958.1569645467478, time 1.8879185847181361
Epochs 75, rate 1958.1568516951738, time 1.843789893668145
Epochs 76, rate 1958.1567381636173, time 1.8550600563175976
Epochs 77, rate 1958.1566238270552, time 1.9426765121461358
Epochs 78, rate 1958.1565085570983, time 1.9576614505203906
Epochs 79, rate 1958.1563922215073, time 1.9293809232767671
Epochs 80, rate 1958.1562746835398, time 1.8374984270485584
Epochs 81, rate 1958.156155801097, time 1.841525163530605
Epochs 82, rate 1958.1560354262595, time 1.879423914506333
Epochs 83, rate 1958.1559134043143, time 1.939100866613444
Epochs 84, rate 1958.1557895729463, time 1.8535648706601933
Epochs 85, rate 1958.1556637612841, time 1.8246013688622043
Epochs 86, rate 1958.155535788832, time 1.910161480656825
Epochs 87, rate 1958.1554054642895, time 1.8126646180462558
