Updated best error: 2250.5439605174897. was found in iteration 0, time 2.44994173537998
Epochs 0, rate 2250.5439605174897, time 2.4590485783846816
Updated best error: 1864.1320259183385. was found in iteration 1, time 2.7526964201169903
Epochs 1, rate 1864.1320259183385, time 2.7997038691464695
Epochs 2, rate 1867.6577065006625, time 2.7357791181639186
Epochs 3, rate 1870.5084278180411, time 2.444639329747588
Epochs 4, rate 1871.914137032408, time 2.5607647954893764
Epochs 5, rate 1894.5758080069975, time 2.6676804618837195
Epochs 6, rate 1883.3985658394997, time 2.5826737789975596
Epochs 7, rate 1893.030448676388, time 2.584622529007902
Epochs 8, rate 1907.2341808269243, time 2.6714799524197588
Epochs 9, rate 1898.118848484056, time 2.7147992150567006
Epochs 10, rate 1908.3649525109015, time 2.671639797539683
Epochs 11, rate 1902.6448581123398, time 2.4075212536845356
Epochs 12, rate 1902.654484835108, time 2.400019045373483
Epochs 13, rate 1901.3724961586076, time 2.468123576036305
Epochs 14, rate 1904.9552528563029, time 2.7529202651203377
Epochs 15, rate 1935.0834169136301, time 2.650566213444108
Epochs 16, rate 1909.9982735416768, time 2.6381270481069805
Epochs 17, rate 1909.2616538985967, time 2.5323123651833157
Epochs 18, rate 1913.257921157974, time 2.6441223220172105
Epochs 19, rate 1914.3042660711035, time 3.567401304921077
Epochs 20, rate 1886.699593430309, time 3.0449776943423785
Epochs 21, rate 1893.7551731345627, time 2.875892481439223
Epochs 22, rate 1893.8297908991526, time 2.7006657533565885
Epochs 23, rate 1893.781313880637, time 2.6055603838904062
Epochs 24, rate 1893.6335068061956, time 2.464832992773154
Epochs 25, rate 1891.7091901916044, time 2.543337967916159
Epochs 26, rate 1888.6111598543664, time 2.48790263113915
Epochs 27, rate 1892.360454746939, time 2.4929202836647164
Epochs 28, rate 1908.3384361380022, time 2.586089579432155
Epochs 29, rate 1911.00577182096, time 2.4664892602304462
Epochs 30, rate 1909.242998990595, time 2.511291032198642
Epochs 31, rate 1909.1891632641964, time 2.489998859135085
Epochs 32, rate 1909.0322855911484, time 2.502687222069653
Epochs 33, rate 1907.873594104909, time 2.455790458821866
Epochs 34, rate 1905.1483007444995, time 2.476776236318983
Epochs 35, rate 1891.6710284353576, time 2.4946822900601546
Epochs 36, rate 1880.845626196441, time 2.6022679455491016
Epochs 37, rate 1886.778441419327, time 2.517941454643733
Epochs 38, rate 1908.0815941457283, time 2.49345392518444
Epochs 39, rate 1905.3890142951261, time 2.4916742956338567
Epochs 40, rate 1907.3400223341926, time 2.4577150929399068
Epochs 41, rate 1904.3065879791645, time 2.4980532596528064
Epochs 42, rate 1909.5376676919402, time 2.5466155656977207
Epochs 43, rate 1909.2354769652725, time 2.6810338670693454
Epochs 44, rate 1909.2151121671466, time 2.442902985145338
Epochs 45, rate 1909.1654310754964, time 2.4881728528562235
Epochs 46, rate 1909.012969005108, time 2.4381561726986547
Epochs 47, rate 1865.9321714013358, time 2.429259570846625
Epochs 48, rate 1890.519086356196, time 2.38891460220475
Epochs 49, rate 1887.8153001600533, time 2.5203487158723874
Epochs 50, rate 1888.5112515275948, time 2.5245958964005695
Updated best error: 1855.763030736206. was found in iteration 51, time 2.4767307871297817
Epochs 51, rate 1855.763030736206, time 2.486745068068558
Epochs 52, rate 1941.49721228607, time 2.418316209499608
Epochs 53, rate 1924.1527773892808, time 2.428514451457886
Epochs 54, rate 1924.849171441894, time 2.4399314737456734
Epochs 55, rate 1924.905196835831, time 2.4394188563455828
Epochs 56, rate 1924.8899994087997, time 2.468521179172967
Epochs 57, rate 1924.8675899329498, time 2.449426644547202
Epochs 58, rate 1924.831454750846, time 2.438456075520662
Epochs 59, rate 1924.7617958479086, time 2.4330936893311446
Epochs 60, rate 1924.553762675654, time 2.497110575408442
Epochs 61, rate 1918.6988519465322, time 2.448629583217553
Epochs 62, rate 1941.1107428372554, time 2.473421343995142
Epochs 63, rate 1924.7405514137242, time 2.4452307875908446
Epochs 64, rate 1924.9502424576638, time 2.44947920483537
Epochs 65, rate 1924.947067783961, time 2.451213076012209
Epochs 66, rate 1924.9424310241493, time 2.4057116338517517
Epochs 67, rate 1924.9367051913446, time 2.455884758164757
Epochs 68, rate 1924.9293904101896, time 2.4424976525697275
Epochs 69, rate 1924.9196091169263, time 2.4299858303711517
Epochs 70, rate 1924.9056685000437, time 2.4348590966910706
Epochs 71, rate 1924.8838213029303, time 2.427530028158799
Epochs 72, rate 1924.8437824559733, time 2.428409949228808
Epochs 73, rate 1924.7433123117273, time 2.44969903051242
Epochs 74, rate 1923.7941322981087, time 2.4157914605602855
Epochs 75, rate 1921.0679189448633, time 2.447597546488396
Epochs 76, rate 1957.4034958818593, time 2.474833360691264
Epochs 77, rate 1945.2293467241461, time 2.447751517218421
Epochs 78, rate 1925.2043354044476, time 2.4676715575551498
Epochs 79, rate 1924.9434789042148, time 2.466153492736339
Epochs 80, rate 1924.9414993447429, time 2.538362981977116
Epochs 81, rate 1924.9352431330594, time 2.4889671315759188
Epochs 82, rate 1924.9270919660132, time 2.534123530902434
Epochs 83, rate 1924.915882213269, time 2.467390205427364
Epochs 84, rate 1924.8991481972123, time 2.480366413234151
Epochs 85, rate 1924.8705672739666, time 2.436632542674488
Epochs 86, rate 1924.8071835377461, time 2.4791012561618118
Epochs 87, rate 1924.4924377986588, time 2.4377588787465356
Epochs 88, rate 1924.0277436308306, time 2.439529851304542
Epochs 89, rate 1935.6247972407684, time 2.4615835302029154
Epochs 90, rate 1924.8783786107158, time 2.4668210084128077
Epochs 91, rate 1924.917474174542, time 2.428847436342039
Epochs 92, rate 1924.8952924395985, time 2.4209417505262536
Epochs 93, rate 1924.8525402074285, time 2.4588389555865433
Epochs 94, rate 1924.7347080294367, time 2.438745775471034
Epochs 95, rate 1922.4702603576116, time 2.5489112136128824
Epochs 96, rate 1942.4232715358257, time 2.4341000642743893
Epochs 97, rate 1941.4369251009978, time 2.47157307688758
Epochs 98, rate 1941.3114981150059, time 2.43530554996687
Epochs 99, rate 1941.2828312460906, time 2.4440614757550065
