Updated best error: 4913.508226314797. was found in iteration 0, time 5.193215023216908
Epochs 0, rate 4913.508226314797, time 5.204491369448078
Updated best error: 3273.3444799363874. was found in iteration 1, time 5.353542764445592
Epochs 1, rate 3273.3444799363874, time 5.365519399230834
Epochs 2, rate 3325.9569244212876, time 5.27487979925354
Epochs 3, rate 3290.6505573419945, time 5.170049230437144
Epochs 4, rate 3285.4415994320343, time 5.103788329201052
Epochs 5, rate 3315.800848422718, time 5.068855215264193
Epochs 6, rate 3323.331806118733, time 4.932507023753715
Epochs 7, rate 3440.456234293752, time 4.941781750509108
Epochs 8, rate 3331.614740549376, time 4.953797960108204
Epochs 9, rate 3446.0309012645985, time 4.94763263821369
Epochs 10, rate 3308.295801608698, time 4.9976307676770375
Epochs 11, rate 3293.1716734849106, time 5.001189717593661
Epochs 12, rate 3332.1350148179495, time 5.001268867206818
Epochs 13, rate 3284.9304924191993, time 4.954111775950878
Epochs 14, rate 3296.953432014936, time 4.947513913786679
Epochs 15, rate 3287.9159261104, time 4.939104267556104
Epochs 16, rate 3287.568477093106, time 4.939755087601952
Epochs 17, rate 3286.9416014045487, time 4.959370587450394
Epochs 18, rate 3284.7934947900253, time 4.97307119971083
Epochs 19, rate 3290.886466255462, time 5.0042341950465925
Epochs 20, rate 3282.6580844379646, time 4.964890036142606
Epochs 21, rate 3285.1486444202183, time 4.9728186011489015
Epochs 22, rate 3318.9135362166758, time 4.930708534338919
Epochs 23, rate 3288.8611899008065, time 4.960462913928495
Epochs 24, rate 3291.607950910657, time 5.034915490781714
Epochs 25, rate 3293.156853961494, time 4.957140176120447
Epochs 26, rate 3287.5902571048773, time 5.312217701008194
Epochs 27, rate 3286.8942236782327, time 5.058939562164596
Epochs 28, rate 3285.8879512349713, time 6.153818922386563
Epochs 29, rate 3330.3968868206, time 5.013370719163504
Epochs 30, rate 3290.352523772481, time 4.979701834759908
Epochs 31, rate 3287.6744274758225, time 5.021301139226125
Epochs 32, rate 3286.9202154127233, time 5.076368244801415
Epochs 33, rate 3307.6178355264774, time 5.0382366826961515
Epochs 34, rate 3282.4543144514087, time 5.069113069854211
Epochs 35, rate 3298.9686401909894, time 5.0181193866737885
Epochs 36, rate 3318.235559633286, time 5.050763036269927
Epochs 37, rate 3287.5113389394073, time 5.129396629527037
Epochs 38, rate 3286.729719728501, time 4.9831463887458085
Epochs 39, rate 3278.3991100755416, time 4.978652793222864
Epochs 40, rate 3283.073552406166, time 5.06401348511281
Epochs 41, rate 3290.582472288767, time 5.094103632196493
Epochs 42, rate 3287.3573135221536, time 5.043860633610166
Epochs 43, rate 3284.6921535216898, time 4.999939091903798
Epochs 44, rate 3358.4518292709377, time 5.119901767910051
