Updated best error: 2140.7997734522282. was found in iteration 0, time 9.34694428392686
Epochs 0, rate 2140.7997734522282, time 9.395197411809932
Updated best error: 1913.7276673725924. was found in iteration 1, time 9.445324777756468
Epochs 1, rate 1913.7276673725924, time 9.465312528118375
Epochs 2, rate 1920.7423052453835, time 9.5659623897227
Epochs 3, rate 1934.0880878703888, time 9.413971328671323
Epochs 4, rate 1978.441905884104, time 9.409880592298578
Epochs 5, rate 2014.241423597693, time 9.494529556046473
Epochs 6, rate 2003.3926888490694, time 9.452113402847317
Epochs 7, rate 2044.7863832204266, time 9.407195070714806
Epochs 8, rate 2057.0399382352293, time 9.434474479043274
Epochs 9, rate 2038.584685085391, time 9.625006144910003
Epochs 10, rate 2006.8854418886558, time 9.645220832055202
Epochs 11, rate 2116.2464817069213, time 9.480714547855314
Epochs 12, rate 2095.3698189341676, time 9.560370593317202
Epochs 13, rate 2104.8033145642194, time 9.522299939315417
Epochs 14, rate 2058.317770882528, time 9.43784823124588
Epochs 15, rate 2008.27030104391, time 9.652779929136159
Epochs 16, rate 2039.471003469985, time 9.461230757908197
Epochs 17, rate 2115.1212994788625, time 9.453233246182208
Epochs 18, rate 2043.3747414316913, time 9.36604283786437
Epochs 19, rate 2243.6763329256355, time 9.539236719487235
Epochs 20, rate 2252.7361738567492, time 9.715322344520246
Epochs 21, rate 2185.9047413408216, time 9.632527831447078
Epochs 22, rate 2429.0070239118654, time 9.647415378713049
Epochs 23, rate 2486.9274628954336, time 9.501008693769109
Epochs 24, rate 2454.91953790091, time 9.489107498462545
Epochs 25, rate 2420.061804754643, time 9.587508088865434
Epochs 26, rate 2439.24287176568, time 9.528897183117806
Epochs 27, rate 2332.081011327471, time 9.509365161371534
Epochs 28, rate 2455.7047901158357, time 9.523613019002369
Epochs 29, rate 2358.914104808407, time 9.701050989358919
Epochs 30, rate 2340.421180355101, time 9.59263117115188
Epochs 31, rate 2324.0302100267495, time 9.507454749458702
Epochs 32, rate 2303.302884058842, time 9.599711969611235
Epochs 33, rate 2248.3361046740424, time 9.422621824691305
Epochs 34, rate 2247.651306548482, time 11.168712034850614
Epochs 35, rate 2235.2967473548797, time 9.754231489729136
Epochs 36, rate 2208.6253481082754, time 9.546954424979049
Epochs 37, rate 2222.5724616470507, time 9.462852397409733
Epochs 38, rate 2234.0483920533643, time 9.579384741635295
Epochs 39, rate 2125.134073851536, time 9.670185114257038
Epochs 40, rate 2100.218013219922, time 9.547653785994044
Epochs 41, rate 2183.535848437829, time 9.361940971080912
Epochs 42, rate 2121.301284086031, time 9.379142407764448
Epochs 43, rate 2137.2840797436675, time 9.700627415266354
Epochs 44, rate 2183.0864073424323, time 9.545550446899142
Epochs 45, rate 2161.707388919207, time 9.381115892028902
Epochs 46, rate 2141.0735962444787, time 9.427629274345236
Epochs 47, rate 2122.380505053056, time 9.538622691645287
Epochs 48, rate 2115.3491561412884, time 9.784241868852405
Epochs 49, rate 2108.642189815379, time 9.639789189968724
Epochs 50, rate 2116.7878157922946, time 9.524849422479747
Epochs 51, rate 2122.547401452917, time 9.448172927077394
Epochs 52, rate 2139.1903661429756, time 9.54191945848288
Epochs 53, rate 2107.868133166014, time 9.86602042245795
Epochs 54, rate 2087.4572895026213, time 9.710397445422132
Epochs 55, rate 2098.289539232949, time 9.642608276510146
Epochs 56, rate 2078.6987439953277, time 9.601564874406904
Epochs 57, rate 1989.7548124650107, time 9.646992732130457
Epochs 58, rate 2106.4525917754977, time 9.684856855135877
Epochs 59, rate 2086.071830441766, time 9.55342212310643
Epochs 60, rate 2075.205383191993, time 9.44494387024315
Epochs 61, rate 2090.630271117312, time 9.271944461710518
Epochs 62, rate 2092.579798241544, time 9.45319521726924
Epochs 63, rate 2093.9042375313943, time 9.341729684907477
Epochs 64, rate 2093.6177571854337, time 9.264074949751375
Epochs 65, rate 2074.720687362064, time 9.349514482048107
Epochs 66, rate 2065.6683391673896, time 9.402151447196957
Epochs 67, rate 2062.2052165336167, time 9.548163002444198
Epochs 68, rate 2069.1083548690185, time 9.357280419353629
Epochs 69, rate 2096.071324736916, time 9.247250710439403
Epochs 70, rate 2116.732371317552, time 9.334143689309712
Epochs 71, rate 2112.5420290969328, time 9.474650945572648
Epochs 72, rate 2109.0152959000293, time 9.418648266873788
Epochs 73, rate 2105.034568641254, time 9.397412673395593
Epochs 74, rate 2132.3927796155926, time 9.57430185249541
Epochs 75, rate 2133.004282448754, time 9.378766756301047
Epochs 76, rate 2129.3914688553464, time 9.602406766556669
Epochs 77, rate 2136.3083029529685, time 9.469474066310795
Epochs 78, rate 2168.1799740580536, time 9.439621368044754
Epochs 79, rate 2130.581527471263, time 9.292467090301216
Epochs 80, rate 2120.6363345782065, time 9.333797718951246
Epochs 81, rate 2127.171172632165, time 9.519577934697736
Epochs 82, rate 2116.876071369948, time 9.686886609852081
Epochs 83, rate 2059.0348290849493, time 9.307740491931327
Epochs 84, rate 2057.8309229241536, time 9.314341445860919
Epochs 85, rate 2061.5094129434033, time 9.34664716370753
Epochs 86, rate 2058.7113092636982, time 9.495744626241503
Epochs 87, rate 2059.911103762422, time 9.2730568847619
Epochs 88, rate 2056.8380803308105, time 9.46368006739067
Epochs 89, rate 2054.861464474557, time 9.379250001773471
Epochs 90, rate 2053.268988141167, time 9.526932355860481
Epochs 91, rate 2051.981673889653, time 9.501469678420108
Epochs 92, rate 2050.9346430512796, time 9.383799558563624
Epochs 93, rate 2050.068015048343, time 9.363856639014557
Epochs 94, rate 2049.286573293689, time 9.388003763306187
Epochs 95, rate 2047.6499530040335, time 9.612505762313958
Epochs 96, rate 2056.5584584719495, time 9.456461684632814
Epochs 97, rate 2058.3676584273444, time 9.528310981288087
Epochs 98, rate 2159.913022910969, time 9.244617439922877
Epochs 99, rate 2158.335700203917, time 9.246616585965967
