Updated best error: 18767.54075381551. was found in iteration 0, time 3.4015061923746543
Epochs 0, rate 18767.54075381551, time 3.4134784986672457
Updated best error: 17127.575912473618. was found in iteration 1, time 3.4957198919983057
Epochs 1, rate 17127.575912473618, time 3.5053118355572224
Updated best error: 16923.607894286175. was found in iteration 2, time 3.4180515529878903
Epochs 2, rate 16923.607894286175, time 3.4291971168531745
Epochs 3, rate 16952.420316480475, time 3.3873949914959667
Updated best error: 16812.2330795004. was found in iteration 4, time 3.405524271878676
Epochs 4, rate 16812.2330795004, time 3.415418591688649
Updated best error: 16700.866009024707. was found in iteration 5, time 3.4242134739215544
Epochs 5, rate 16700.866009024707, time 3.434313706391549
Epochs 6, rate 16758.417586607437, time 3.410735160759941
Epochs 7, rate 16757.540265366835, time 3.4694357281950943
Epochs 8, rate 16704.297287584483, time 3.4123221723129973
Epochs 9, rate 16728.140303558786, time 3.4169923085755727
Epochs 10, rate 16719.046383867575, time 3.430023550099577
Updated best error: 16672.123798736204. was found in iteration 11, time 3.4119001441067667
Epochs 11, rate 16672.123798736204, time 3.421429324498604
Epochs 12, rate 16700.058040625176, time 3.461189946392551
Epochs 13, rate 16774.988171135763, time 3.4103891903905605
Epochs 14, rate 16785.62897228934, time 3.4086846911377506
Epochs 15, rate 16709.294554641976, time 3.359661709611828
Epochs 16, rate 16688.684428822922, time 3.33671728841
Epochs 17, rate 16843.551705442645, time 3.345668305621075
Epochs 18, rate 16735.638727124733, time 3.3326970446578343
Epochs 19, rate 16735.098728182602, time 3.3892457320253015
Epochs 20, rate 16816.481451789157, time 3.356685251364979
Epochs 21, rate 16701.89626861404, time 3.345683146173542
Epochs 22, rate 16711.006739634973, time 3.338871332718554
Epochs 23, rate 16762.49243528359, time 3.3359227005094
Updated best error: 16649.70869074079. was found in iteration 24, time 3.3431846773783036
Epochs 24, rate 16649.70869074079, time 3.353253682853392
Epochs 25, rate 16770.232986954426, time 3.3806190427130787
Epochs 26, rate 16879.112905712856, time 3.3822181122122856
Epochs 27, rate 16663.597311422873, time 3.375996210710582
Epochs 28, rate 16802.627949122947, time 3.343654319018242
Epochs 29, rate 16818.98088689176, time 3.336243936628307
Epochs 30, rate 16882.75836177237, time 3.328760897369648
Epochs 31, rate 16821.606849326054, time 3.3457904309943842
Epochs 32, rate 16759.17366099899, time 3.3282977484705043
Epochs 33, rate 16651.349094270965, time 3.3357359568981337
Epochs 34, rate 16773.391660793503, time 3.3319043118281115
Epochs 35, rate 16676.71265134318, time 3.3341758438473335
Epochs 36, rate 16792.18904754683, time 3.342042882395617
Epochs 37, rate 16728.267490043232, time 3.325781347342854
Epochs 38, rate 16716.91533383955, time 3.3320323115913197
Epochs 39, rate 16757.827793867993, time 3.3464712413297093
Epochs 40, rate 16744.695032411517, time 3.38362951056115
Epochs 41, rate 16791.94471262948, time 3.424594999785768
Epochs 42, rate 16734.567139475, time 3.3956123289135576
Updated best error: 16643.275231063322. was found in iteration 43, time 3.4388985094847158
Epochs 43, rate 16643.275231063322, time 3.4497856003981724
Epochs 44, rate 16754.997431200438, time 3.423597281831462
Epochs 45, rate 16688.58894897728, time 3.4223219218765735
Epochs 46, rate 16746.023233593918, time 3.328210560230218
Epochs 47, rate 16647.055938507176, time 3.334752461138123
Epochs 48, rate 16737.435933329125, time 3.376826663276006
Epochs 49, rate 16662.245565995574, time 3.342426572504337
Epochs 50, rate 16808.70252114286, time 3.341275192997273
Epochs 51, rate 16776.44879435133, time 3.350471388497681
Epochs 52, rate 16757.211794805098, time 3.341885201527475
Epochs 53, rate 16782.110276550793, time 3.3484873921770486
Epochs 54, rate 16697.22291290641, time 3.334226858245529
Epochs 55, rate 16677.718877359923, time 3.336500554512895
Epochs 56, rate 16678.198118765325, time 3.5115114762265875
Epochs 57, rate 16839.4294019782, time 3.408979028754402
Epochs 58, rate 16723.67566671044, time 3.4163665319574648
Epochs 59, rate 16771.37651476928, time 3.4980328538913454
Epochs 60, rate 16801.009055813203, time 3.417652403968532
Epochs 61, rate 16650.882915605056, time 3.897433852103859
Epochs 62, rate 16905.13279515538, time 4.441326794833003
Epochs 63, rate 16781.517632158888, time 3.527032838741434
Epochs 64, rate 16799.366279105663, time 3.555756109130016
Epochs 65, rate 16701.100929829292, time 3.479910066253069
Epochs 66, rate 16713.94599782054, time 3.614590241533733
Epochs 67, rate 16778.740620375476, time 3.615649176768784
Epochs 68, rate 16827.78884016992, time 3.590349127083755
Epochs 69, rate 16879.54744206681, time 3.5064459010864084
Epochs 70, rate 16736.50283193772, time 3.5100379330688156
Epochs 71, rate 16698.094296362055, time 3.5545095027446223
Epochs 72, rate 16734.971313406684, time 3.5088862443844846
Epochs 73, rate 16688.56858799406, time 3.6753415877719817
Epochs 74, rate 16824.122680324268, time 3.565995471773931
Epochs 75, rate 16769.968854901716, time 3.590535870698659
Updated best error: 16602.161287858282. was found in iteration 76, time 3.382407020075334
Epochs 76, rate 16602.161287858282, time 3.3926015518882195
Epochs 77, rate 16744.85849354352, time 3.458549873994343
Epochs 78, rate 16749.01030242582, time 4.04421557014939
Epochs 79, rate 16813.835417175116, time 4.496571677856991
Epochs 80, rate 16701.656807805695, time 3.9947111982182832
Epochs 81, rate 16701.381958961138, time 3.823695785995369
Epochs 82, rate 16852.022182777942, time 3.8442416029538435
Epochs 83, rate 16766.16743435966, time 3.7796422252067714
Epochs 84, rate 16727.719246208213, time 3.6344824558400433
Epochs 85, rate 16683.30316691539, time 3.6715278750416473
Epochs 86, rate 16698.449425566472, time 3.9994929478016275
Epochs 87, rate 16793.21966777177, time 4.274442002970318
Epochs 88, rate 16736.854323184787, time 3.9803430702813785
Epochs 89, rate 16839.699579953776, time 3.9745428878050006
Epochs 90, rate 16733.126280381504, time 4.113925972233119
Epochs 91, rate 16723.525207769842, time 4.007822516890883
Epochs 92, rate 16840.056415327115, time 4.519525065228663
Epochs 93, rate 16714.114400001556, time 3.6199857097853965
Epochs 94, rate 16679.374292625358, time 3.5922938577750756
Epochs 95, rate 16829.936462033023, time 3.5514984165456553
Epochs 96, rate 16872.61841340714, time 3.5726641357359767
Epochs 97, rate 16834.28127647107, time 3.5063809736711846
Epochs 98, rate 16732.917353291094, time 3.5429072827209893
Epochs 99, rate 16767.242895255335, time 3.5019560156943044
