Updated best error: 25119.371459708673. was found in iteration 0, time 6.745401361185941
Epochs 0, rate 25119.371459708673, time 6.758776408838457
Updated best error: 24831.07933234173. was found in iteration 1, time 6.811962474428583
Epochs 1, rate 24831.07933234173, time 6.825625366953318
Updated best error: 24827.621145751153. was found in iteration 2, time 6.739290763827739
Epochs 2, rate 24827.621145751153, time 6.751847107690992
Epochs 3, rate 24866.72725418517, time 6.755904143647058
Epochs 4, rate 24893.59670765422, time 6.78533203106781
Epochs 5, rate 24931.5439375754, time 6.744265749759506
Epochs 6, rate 24966.052412664518, time 6.761781002292992
Epochs 7, rate 24937.54881089527, time 6.777885784016689
Epochs 8, rate 24937.998356555712, time 6.781570569452015
Epochs 9, rate 24922.080643482863, time 6.786818868888076
Epochs 10, rate 24939.376590808326, time 6.821128679643152
Epochs 11, rate 24926.172447670975, time 6.765529478449025
Epochs 12, rate 24908.72906325706, time 6.793155475505046
Epochs 13, rate 24943.180812524854, time 6.78054347957368
Epochs 14, rate 24969.342114301915, time 6.764028418416274
Epochs 15, rate 24971.415668782214, time 6.7961724360939115
Epochs 16, rate 24939.817745379238, time 6.803456673776964
Epochs 17, rate 24953.131130512378, time 6.807928008478484
Epochs 18, rate 24959.526102192416, time 6.804811492518638
Epochs 19, rate 24949.58570559568, time 6.826171375607373
Epochs 20, rate 24956.411139766744, time 6.7917326375463745
Epochs 21, rate 24965.413552426788, time 6.81771689854213
Epochs 22, rate 24934.102347296208, time 6.857427433569683
Epochs 23, rate 24941.603568633513, time 6.807774346933002
Epochs 24, rate 24955.980285489786, time 6.804100691908388
Epochs 25, rate 24941.848021840146, time 6.825953095816658
Epochs 26, rate 24910.414130287125, time 6.793900594886509
Epochs 27, rate 24977.236715834064, time 6.83670662176155
Epochs 28, rate 24974.78212962457, time 6.8193070018605795
Epochs 29, rate 24996.864198122737, time 6.784522911795648
Epochs 30, rate 24992.356319789524, time 6.80288005649345
Epochs 31, rate 24960.155548965115, time 6.80727316912089
Epochs 32, rate 24930.197427823598, time 6.785750349139562
Epochs 33, rate 24924.297720847535, time 6.811729663255392
Epochs 34, rate 24971.058070634746, time 6.7905444658536
Epochs 35, rate 24984.488068348146, time 6.811268678618944
Epochs 36, rate 24976.94258025912, time 6.786267295043217
Epochs 37, rate 24926.50011757732, time 6.8060645916557405
Epochs 38, rate 24876.710508694996, time 6.822773198335199
Epochs 39, rate 24962.71858532459, time 6.791626280275523
Epochs 40, rate 24957.922600226426, time 6.803951049674652
Epochs 41, rate 24944.923300638864, time 6.788564798014704
Epochs 42, rate 24955.29092331402, time 6.785502079073922
Epochs 43, rate 24976.531848770373, time 6.812824772336171
Epochs 44, rate 24969.069735570025, time 6.791055537352804
Epochs 45, rate 24970.442372054236, time 6.799987076359685
Epochs 46, rate 24984.268007389153, time 6.806661305527086
Epochs 47, rate 24948.460343598137, time 6.79990514414385
Epochs 48, rate 24976.980123521986, time 6.787811330825207
Epochs 49, rate 24983.162836133015, time 7.001247533917194
Epochs 50, rate 24938.81729194529, time 6.816744533192832
Epochs 51, rate 24969.912233540737, time 6.809085571556352
