Updated best error: 3446.104734207921. was found in iteration 0, time 2.0754428745422047
Epochs 0, rate 3446.104734207921, time 2.085334720919491
Updated best error: 2832.6048813282487. was found in iteration 1, time 2.059198344286415
Epochs 1, rate 2832.6048813282487, time 2.0744315527408617
Epochs 2, rate 2892.4726680134672, time 2.099589998833835
Updated best error: 2774.416702379895. was found in iteration 3, time 2.0382104025338776
Epochs 3, rate 2774.416702379895, time 2.047648684543674
Epochs 4, rate 2801.4941428921597, time 1.9665283712674864
Updated best error: 2774.4146477152576. was found in iteration 5, time 1.8922532626893371
Epochs 5, rate 2774.4146477152576, time 1.8922776877589058
Updated best error: 2773.2876828829053. was found in iteration 6, time 1.9080986439075787
Epochs 6, rate 2773.2876828829053, time 1.916455111495452
Updated best error: 2772.5451820668372. was found in iteration 7, time 1.8632483309775125
Epochs 7, rate 2772.5451820668372, time 1.8632715193380136
Epochs 8, rate 2809.4903172078166, time 1.8841268236428732
Epochs 9, rate 2774.6279933707397, time 1.8666403246897971
Epochs 10, rate 2774.2879597962246, time 1.854103459045291
Epochs 11, rate 2795.5262906925986, time 1.8533506102103274
Epochs 12, rate 2774.8017348618155, time 1.8570165357814403
Epochs 13, rate 2774.7819020421507, time 1.8585339822457172
Epochs 14, rate 2774.756526182354, time 1.8660658716544276
Epochs 15, rate 2774.7214656978026, time 1.8780075692920946
Epochs 16, rate 2774.667324281515, time 1.993524881574558
Epochs 17, rate 2774.5655839682013, time 1.8593081643775804
Epochs 18, rate 2774.2417684411225, time 1.894705973114469
Epochs 19, rate 2775.8982227060624, time 1.88772905850783
Epochs 20, rate 2774.208639401451, time 1.8963823371450417
Epochs 21, rate 2814.779099662514, time 1.903432217790396
Epochs 22, rate 2774.873795029095, time 1.9637538063689135
Epochs 23, rate 2774.8691488476998, time 1.9035645460389787
Epochs 24, rate 2774.8639102263764, time 1.9951582698558923
Epochs 25, rate 2774.85787953829, time 1.8738234611228108
Epochs 26, rate 2774.8507721569717, time 1.8994425826822408
Epochs 27, rate 2774.8421631198894, time 1.9271492752304766
Epochs 28, rate 2774.831382758882, time 2.110041148524033
