Updated best error: 18581.238626273695. was found in iteration 0, time 7.266660915952343
Epochs 0, rate 18581.238626273695, time 7.28028052353784
Epochs 1, rate 18751.423579353857, time 7.0933875755517874
Epochs 2, rate 18587.36327394384, time 7.162256703833009
Epochs 3, rate 18896.295814446425, time 7.102913973338218
Epochs 4, rate 19015.94709584612, time 7.1207850899445475
Epochs 5, rate 18966.270192362495, time 7.018333028792767
Epochs 6, rate 18905.394163571626, time 7.135413236720524
Epochs 7, rate 18767.597723843555, time 7.124385469738627
Epochs 8, rate 18826.85832944401, time 7.132774091858664
Epochs 9, rate 18861.003839311594, time 7.128973055431743
Epochs 10, rate 18867.344978739515, time 7.1178825252809474
Epochs 11, rate 19014.15898153631, time 7.127110256954438
Epochs 12, rate 19026.58699009568, time 7.094369834599092
Updated best error: 18514.596989170936. was found in iteration 13, time 7.134665643905464
Epochs 13, rate 18514.596989170936, time 7.148872999192463
Epochs 14, rate 18759.074436525163, time 7.1411129362932115
Epochs 15, rate 18941.12654173596, time 7.027451311394543
Epochs 16, rate 18557.131325684477, time 7.010226995520497
Epochs 17, rate 18634.11612962079, time 6.992165734340233
Epochs 18, rate 18697.33783363509, time 7.008220738372984
Epochs 19, rate 19183.455546396657, time 7.007707193431997
Epochs 20, rate 18875.645756789392, time 6.981401387159167
Epochs 21, rate 19032.499145678485, time 6.9773962931394635
Updated best error: 18271.349913216978. was found in iteration 22, time 6.992485733746435
Epochs 22, rate 18271.349913216978, time 7.005696298611838
Epochs 23, rate 18346.014808664222, time 6.98124834396458
Epochs 24, rate 19046.888947907395, time 6.985172433303887
Epochs 25, rate 19060.36799709903, time 6.998459983533394
Epochs 26, rate 18795.378948713227, time 7.011023747666513
Epochs 27, rate 18999.739341580935, time 6.97884881218306
Epochs 28, rate 18304.230292629858, time 6.994856202778465
Epochs 29, rate 18632.668224282686, time 6.993577441865455
Epochs 30, rate 19230.263636826243, time 6.979872501106001
Epochs 31, rate 19097.164197982853, time 7.176514455160941
Epochs 32, rate 19022.26598732878, time 7.163633783403384
Epochs 33, rate 19109.79598404801, time 7.170785383663315
Epochs 34, rate 19002.66719537445, time 7.157915223963755
Epochs 35, rate 19015.136585337386, time 7.009915034746882
Epochs 36, rate 19113.787628592363, time 6.999966608757859
Epochs 37, rate 19092.35117663554, time 6.996566267239359
Epochs 38, rate 19000.183634889356, time 6.981078295970292
Epochs 39, rate 18730.337525789393, time 6.996479697351788
Epochs 40, rate 18537.028540328276, time 6.994570831328019
Epochs 41, rate 18498.836965290255, time 7.018488236234589
Updated best error: 18134.977831109634. was found in iteration 42, time 7.003816495334831
Epochs 42, rate 18134.977831109634, time 7.016627602004519
Epochs 43, rate 19261.192058415432, time 6.987404699693798
Epochs 44, rate 18946.228745239936, time 6.99116956227499
Epochs 45, rate 18983.621869559636, time 7.01862458380765
Epochs 46, rate 18872.406582431355, time 6.992352787132404
Epochs 47, rate 19243.2435224911, time 6.996597185056089
Epochs 48, rate 19257.945643274317, time 6.986551367943321
Epochs 49, rate 19029.797239742842, time 6.999586628786346
Epochs 50, rate 18774.0458704357, time 7.061626320461983
Epochs 51, rate 18941.78048484668, time 7.164904505684717
Epochs 52, rate 18669.201847408705, time 7.131876547629872
Epochs 53, rate 18178.66662667282, time 6.9996747445648
Epochs 54, rate 18903.590103487793, time 6.992767395059673
Epochs 55, rate 18742.532394229875, time 7.002193928296947
Epochs 56, rate 19086.428256441955, time 7.009808986634198
Epochs 57, rate 19009.998878713708, time 6.988587306195768
Epochs 58, rate 18975.121796978277, time 6.982198139303364
Epochs 59, rate 18914.756468502404, time 7.016245766963948
Epochs 60, rate 18875.17901793348, time 7.091428313485267
Epochs 61, rate 18872.959510828667, time 7.062513043453691
Epochs 62, rate 18882.33194741473, time 7.002367995606619
Epochs 63, rate 18952.678750204992, time 7.077984319101233
Epochs 64, rate 18926.440462610946, time 6.9973868261031384
Epochs 65, rate 18685.96704280871, time 6.999791304734572
Epochs 66, rate 18626.268787194505, time 6.9966806631618965
Epochs 67, rate 18531.420722854597, time 7.055054120092791
Epochs 68, rate 18466.471247852714, time 6.970803377833363
Epochs 69, rate 18286.871055590233, time 7.004119180764064
Epochs 70, rate 18920.468239197704, time 7.1547322346996225
Epochs 71, rate 19121.246744219472, time 7.146594356076093
Epochs 72, rate 19056.249770996827, time 7.077536629110909
Epochs 73, rate 18870.518819630568, time 6.972886311167713
Epochs 74, rate 18942.23986307714, time 7.045777847446516
Epochs 75, rate 18824.70159069732, time 6.999455228064107
Epochs 76, rate 18832.665610158125, time 7.022184770439708
Epochs 77, rate 18904.260418901413, time 7.0161928974976036
Epochs 78, rate 19185.98276591153, time 7.011960866700974
Epochs 79, rate 18962.908342832583, time 7.053626335302397
Epochs 80, rate 18818.144226484652, time 7.0374155054705625
Epochs 81, rate 18628.855297289465, time 7.0733856029946764
Epochs 82, rate 19023.95364412333, time 7.1908148730772155
Epochs 83, rate 19068.86693638409, time 7.158366624092196
Epochs 84, rate 18747.671614449628, time 7.156256792257409
Epochs 85, rate 18990.12262019006, time 7.183450558236473
Epochs 86, rate 18956.900536095905, time 7.143681588532672
Epochs 87, rate 18477.96425931725, time 7.179397232423071
Epochs 88, rate 18651.595067571354, time 7.189890739526163
Epochs 89, rate 19117.408909015638, time 7.016880509748262
Epochs 90, rate 18955.055087416804, time 7.024415800117822
Epochs 91, rate 18628.102556707396, time 6.996276567294444
Epochs 92, rate 18557.627866851162, time 7.037929668767902
Epochs 93, rate 18605.949916545233, time 7.053856054682001
Epochs 94, rate 19584.91363876284, time 7.036303700770077
Epochs 95, rate 18979.299150656963, time 7.019505432414917
Epochs 96, rate 18696.483773081334, time 7.028988545257562
Epochs 97, rate 19059.667762486784, time 7.002536188531849
Epochs 98, rate 18689.115928627692, time 7.016868451800292
Epochs 99, rate 18623.337812374804, time 7.022025543682503
