Updated best error: 6800.1220021410445. was found in iteration 0, time 6.915916832309449
Epochs 0, rate 6800.1220021410445, time 6.929425135756901
Updated best error: 4850.72132509417. was found in iteration 1, time 7.028341435347102
Epochs 1, rate 4850.72132509417, time 7.040369702888711
Epochs 2, rate 5031.809864259061, time 6.887286933728319
Epochs 3, rate 4957.5710859663, time 6.882188276518718
Epochs 4, rate 4885.890899131859, time 6.9159564071160275
Epochs 5, rate 4978.576406411506, time 6.956786785478471
Epochs 6, rate 4850.834824726662, time 7.004116088988667
Epochs 7, rate 5070.137414126162, time 6.942176571035816
Epochs 8, rate 4867.927745679951, time 6.925071597936039
Updated best error: 4835.3298208286515. was found in iteration 9, time 6.904602147980768
Epochs 9, rate 4835.3298208286515, time 6.923557243251707
Updated best error: 4829.174157363556. was found in iteration 10, time 6.950015783542767
Epochs 10, rate 4829.174157363556, time 6.962327876652125
Epochs 11, rate 4836.922303635059, time 6.980824769867468
Epochs 12, rate 4867.438824839964, time 6.932831970007101
Epochs 13, rate 4859.968850655346, time 6.986611657688627
Epochs 14, rate 4833.1983012994915, time 7.02618893692852
Epochs 15, rate 4897.400702955997, time 6.934023233508924
Epochs 16, rate 4985.3464211856735, time 6.956284680127283
Epochs 17, rate 4965.220219618534, time 6.936083906010026
Epochs 18, rate 4877.3532620862325, time 6.937290937588841
Epochs 19, rate 4884.98355566206, time 6.917805292578123
Epochs 20, rate 4883.701605248587, time 6.9376409272736055
Epochs 21, rate 4839.49364698869, time 7.023600188105775
Epochs 22, rate 4833.87320730047, time 7.015626792272087
Epochs 23, rate 4840.832447718276, time 6.967420968649094
Epochs 24, rate 4834.818388817868, time 6.947899768143543
Epochs 25, rate 4915.4365108061065, time 6.970335282087035
Epochs 26, rate 4855.200977864167, time 6.965238479941036
Epochs 27, rate 4837.311367101119, time 6.9214990441760165
Epochs 28, rate 4854.088173261289, time 6.972284341267368
Epochs 29, rate 4950.727100098108, time 6.938854760766844
Epochs 30, rate 4868.269885782818, time 7.02190991104726
Epochs 31, rate 4883.8825286240135, time 6.900021982568433
Epochs 32, rate 4946.5169646141885, time 6.976324990777357
Epochs 33, rate 4842.397845023626, time 6.944353185353975
Epochs 34, rate 4863.02795730516, time 6.903281029663049
Epochs 35, rate 4924.688037579523, time 6.955078885264811
Epochs 36, rate 4849.490258197077, time 6.918645020479744
Epochs 37, rate 4843.796096839313, time 6.92601304546406
Epochs 38, rate 4844.8222943355295, time 6.982756515084475
Epochs 39, rate 4844.350177491058, time 7.8020103383023525
Epochs 40, rate 4843.440307855787, time 7.1310893800109625
Epochs 41, rate 4838.380954249516, time 7.029980079649249
Epochs 42, rate 4897.698931112771, time 7.038608933209616
Epochs 43, rate 4856.175957410915, time 7.002737154340139
Epochs 44, rate 4858.439214661151, time 7.020488928174018
Epochs 45, rate 4855.312956255511, time 7.029793954396155
Epochs 46, rate 4833.0035469284485, time 6.992329907945532
Updated best error: 4814.883171098692. was found in iteration 47, time 6.965112335245067
Epochs 47, rate 4814.883171098692, time 6.97913634787983
Epochs 48, rate 4844.1386552343865, time 6.9876888344369945
Updated best error: 4421.1995671148225. was found in iteration 49, time 6.974455081202905
Epochs 49, rate 4421.1995671148225, time 6.987772003361897
Epochs 50, rate 4745.071683757483, time 7.030824445238977
Epochs 51, rate 4844.314047035581, time 6.944035041022289
Epochs 52, rate 4848.952175208784, time 6.968800830822147
Epochs 53, rate 4843.724568138222, time 6.930024323046382
Epochs 54, rate 4920.754603280907, time 6.984502444211103
Epochs 55, rate 4844.883742195584, time 7.0424755154090235
Epochs 56, rate 4843.927451673813, time 6.981094991591817
Epochs 57, rate 4951.571467858481, time 6.964847678740625
Epochs 58, rate 4845.745496948643, time 7.043399958136433
Epochs 59, rate 4845.663795421495, time 7.053318393838708
Epochs 60, rate 4845.550627839419, time 7.0678166857906035
Epochs 61, rate 4845.379285638232, time 6.94054132769088
Epochs 62, rate 4845.082014121249, time 6.949337446640129
Epochs 63, rate 4844.409646125521, time 7.005026000340877
Epochs 64, rate 4840.541948258689, time 7.030642957652162
Epochs 65, rate 4888.819066223096, time 7.087784030394687
Epochs 66, rate 4841.888538107692, time 6.942953535777633
Epochs 67, rate 4865.050252699045, time 7.0618971605363186
Epochs 68, rate 4845.9831054089955, time 6.958149642850913
Epochs 69, rate 4845.951872076713, time 6.935916949791135
Epochs 70, rate 4845.913167192908, time 6.906912945625663
Epochs 71, rate 4845.863026567102, time 7.000785621727118
Epochs 72, rate 4845.793850443776, time 6.919296458887402
Epochs 73, rate 4845.688838188202, time 6.962887179957761
Epochs 74, rate 4845.5015779697105, time 6.954079312243266
Epochs 75, rate 4845.03617192141, time 6.998535423008434
Epochs 76, rate 4840.9464801527165, time 6.953734578579315
Epochs 77, rate 4861.566152670599, time 6.959229602201958
Epochs 78, rate 4845.985627024463, time 6.960808575124247
Epochs 79, rate 4845.95562583623, time 6.931811372865923
Epochs 80, rate 4845.918538635825, time 7.02403922110534
Epochs 81, rate 4845.870444970292, time 6.963422058193828
Epochs 82, rate 4845.803482391395, time 6.944513030466624
Epochs 83, rate 4845.699014569998, time 6.977898707671557
Epochs 84, rate 4845.4989282527995, time 6.967885354264581
Epochs 85, rate 4844.877510471754, time 6.916174068544933
Epochs 86, rate 4906.096592695169, time 6.957284253156104
Epochs 87, rate 4845.93640754762, time 6.9748415539143025
Epochs 88, rate 4845.898282076137, time 6.941041577971191
Epochs 89, rate 4845.849633950916, time 6.958209932599857
Epochs 90, rate 4845.784190849098, time 6.985036085730826
Epochs 91, rate 4845.687875316487, time 6.9889029771075
Epochs 92, rate 4845.522892234419, time 6.997173802337784
Epochs 93, rate 4845.148281435291, time 6.9548290693055606
Epochs 94, rate 4845.637811605258, time 6.909873944969149
Epochs 95, rate 4904.967528781821, time 6.9356297232807265
Epochs 96, rate 4855.28107043036, time 6.956805645349959
Epochs 97, rate 4844.593307258084, time 7.036102116602706
Epochs 98, rate 4841.085543756338, time 7.159377018353553
Epochs 99, rate 4926.164611576624, time 6.9391552819506614
