Updated best error: 15839.70576422644. was found in iteration 0, time 3.2233843199064722
Epochs 0, rate 15839.70576422644, time 3.235212858344312
Updated best error: 15601.048563036602. was found in iteration 1, time 3.234861941135023
Epochs 1, rate 15601.048563036602, time 3.24466350748844
Updated best error: 15311.19628064714. was found in iteration 2, time 3.3397184809145983
Epochs 2, rate 15311.19628064714, time 3.349679274018854
Epochs 3, rate 15630.480368822016, time 3.1975685610232176
Epochs 4, rate 15515.763633933248, time 3.135505371814361
Epochs 5, rate 15622.508163605773, time 3.145297353650676
Epochs 6, rate 15589.984779980236, time 3.1406398936815094
Epochs 7, rate 15574.8217200717, time 3.1487279946304625
Epochs 8, rate 15514.280436119383, time 3.1328254154359456
Epochs 9, rate 15553.28671923305, time 3.1398153155023465
Epochs 10, rate 15541.625311074693, time 3.106126643717289
Epochs 11, rate 15441.136425812494, time 3.1397602818033192
Epochs 12, rate 15471.00607002129, time 3.130137729589478
Epochs 13, rate 15542.98117209678, time 3.1410430620308034
Epochs 14, rate 15407.681726832003, time 3.1302972655394115
Epochs 15, rate 15474.304044622066, time 3.103861295254319
Epochs 16, rate 15460.177348773348, time 3.1307740182674024
Epochs 17, rate 15487.018267778143, time 3.1264272823755164
Epochs 18, rate 15553.295787264311, time 3.117976824622019
Epochs 19, rate 15530.51448070339, time 3.112057608552277
Epochs 20, rate 15495.77763578896, time 3.1497532294451958
Epochs 21, rate 15567.4556237515, time 3.196173549120431
Epochs 22, rate 15623.661841455692, time 3.2527497533592395
Epochs 23, rate 15591.873068665007, time 3.1853294339816784
Epochs 24, rate 15566.327781903696, time 3.2252863840112695
Epochs 25, rate 15605.403825219468, time 3.2168918874958763
Epochs 26, rate 15421.834551473416, time 3.2634256755700335
Epochs 27, rate 15566.932222621643, time 3.2279783983394736
Epochs 28, rate 15584.910138711297, time 3.2299426072568167
Epochs 29, rate 15372.635024443234, time 3.25954796296719
Epochs 30, rate 15534.30042340337, time 3.278715772816213
Epochs 31, rate 15423.917460530922, time 3.234711989716743
Epochs 32, rate 15439.145318219586, time 3.1432267874479294
Epochs 33, rate 15670.452382445572, time 3.1511426761426264
Epochs 34, rate 15470.72205307142, time 3.1757112102786778
Epochs 35, rate 15537.316658684453, time 3.135206396516878
Epochs 36, rate 15493.871378284626, time 3.1460325793450465
Epochs 37, rate 15604.795161265489, time 3.1734501903119963
Epochs 38, rate 15612.539256739687, time 3.132125436051865
Epochs 39, rate 15521.348219784175, time 3.1267785087839
Epochs 40, rate 15621.735783621158, time 3.120415622033761
Epochs 41, rate 15468.605234612096, time 3.119801594191813
Epochs 42, rate 15530.711486483771, time 3.129965517364326
Epochs 43, rate 15464.733880997115, time 3.13518073472369
Epochs 44, rate 15600.907553094921, time 3.1311920271691633
Epochs 45, rate 15572.309489820178, time 3.1247221647790866
Epochs 46, rate 15501.056735289501, time 3.127206102188211
Epochs 47, rate 15515.940841877355, time 3.640856472993619
Epochs 48, rate 15560.285341006213, time 3.357027511607157
Epochs 49, rate 15494.76244218013, time 3.1494125151075423
Epochs 50, rate 15473.427533274204, time 3.1304756613390055
Epochs 51, rate 15488.275026494992, time 3.1283469696354587
Epochs 52, rate 15533.430078101563, time 3.115460732675274
Epochs 53, rate 15609.10103594815, time 3.15518425317714
Epochs 54, rate 15482.305203038688, time 3.145850164219155
Epochs 55, rate 15545.101013368161, time 3.137106914728065
Epochs 56, rate 15480.938585036838, time 3.1456176622450585
Epochs 57, rate 15624.652434859709, time 3.123253568468499
Epochs 58, rate 15425.421303603856, time 3.129068282316439
Epochs 59, rate 15551.766907585863, time 3.109359719834174
Epochs 60, rate 15466.696722271869, time 3.135367787530413
Epochs 61, rate 15631.207232183777, time 3.1293524170469027
Epochs 62, rate 15357.046286941595, time 3.120068105767132
Epochs 63, rate 15615.594303029517, time 3.139305171527667
Epochs 64, rate 15630.929086064123, time 3.128033153800061
Epochs 65, rate 15464.402543861575, time 3.1377067204011837
Epochs 66, rate 15536.05102592865, time 3.1287912586703897
Epochs 67, rate 15708.204868752538, time 3.154756968957372
Epochs 68, rate 15524.374255911041, time 3.146089158952236
Epochs 69, rate 15516.214039392898, time 3.1192562038922915
Epochs 70, rate 15556.720810168088, time 3.125238492313656
Epochs 71, rate 15561.720825631082, time 3.13521258009132
Epochs 72, rate 15517.168735876394, time 3.1121265552792465
Epochs 73, rate 15587.884109425324, time 3.1430211839615367
Epochs 74, rate 15559.914367599955, time 3.112545800890075
Epochs 75, rate 15544.313162092576, time 3.127895569516113
Epochs 76, rate 15537.108907895454, time 3.1548045823874418
Epochs 77, rate 15513.309160539067, time 3.211666467250325
Epochs 78, rate 15406.359373160267, time 3.2082611788791837
Epochs 79, rate 15546.508554717862, time 3.1321557355113328
Epochs 80, rate 15647.833180962456, time 3.1509342900535557
Epochs 81, rate 15491.742658443114, time 3.1734644125099294
Epochs 82, rate 15461.42074443604, time 3.145106899901293
Epochs 83, rate 15485.745578078962, time 3.1397268905566307
Epochs 84, rate 15415.343007345758, time 3.1321535712777404
Epochs 85, rate 15458.128431809097, time 3.1231088730855845
Epochs 86, rate 15550.472053617917, time 3.137951280325069
Epochs 87, rate 15613.018953764224, time 3.1313701137842145
Epochs 88, rate 15569.573535439073, time 3.155803227884462
Epochs 89, rate 15533.817278428423, time 3.140255585225532
Epochs 90, rate 15511.618337517977, time 3.1419631762692006
Epochs 91, rate 15533.3951571488, time 3.1376541601057397
Epochs 92, rate 15435.148646157471, time 3.1468543749069795
Epochs 93, rate 15517.028206271698, time 3.1419752342189895
Epochs 94, rate 15607.117935013011, time 3.1254243083822075
Epochs 95, rate 15632.498742217342, time 3.1358609267044812
Epochs 96, rate 15591.019594383743, time 3.1341066497698193
Epochs 97, rate 15601.706771945099, time 3.1325184015149716
Epochs 98, rate 15629.173441946194, time 3.146630529910908
Epochs 99, rate 15684.540398532105, time 3.142570093012182
