Updated best error: 2175.4106385445903. was found in iteration 0, time 6.601020102461916
Epochs 0, rate 2175.4106385445903, time 6.61707077799656
Updated best error: 1855.3994758891681. was found in iteration 1, time 6.871361784520559
Epochs 1, rate 1855.3994758891681, time 6.901988664903911
Updated best error: 1851.0285310153113. was found in iteration 2, time 6.463680994915194
Epochs 2, rate 1851.0285310153113, time 6.482638254427002
Epochs 3, rate 1858.7111917221778, time 7.096609521264327
Epochs 4, rate 1927.2212662816976, time 6.988225876906654
Epochs 5, rate 1928.4668123635538, time 6.957586938588065
Epochs 6, rate 1887.05848737091, time 7.006237978770514
Epochs 7, rate 1902.2480800256003, time 6.023893598190625
Epochs 8, rate 1875.358019953253, time 5.69032559862535
Epochs 9, rate 1875.7520955335872, time 7.0014367509575095
Updated best error: 1838.864174570086. was found in iteration 10, time 6.472472476190887
Epochs 10, rate 1838.864174570086, time 6.489078126542154
Updated best error: 1771.867926438952. was found in iteration 11, time 5.489132232716656
Epochs 11, rate 1771.867926438952, time 5.500249970544246
Epochs 12, rate 1805.4201115064423, time 5.391349071112927
Epochs 13, rate 1784.5102417611067, time 5.430363646097248
Epochs 14, rate 1869.6754753265063, time 5.382058885457809
Epochs 15, rate 1859.5974173349255, time 5.508710012829397
Epochs 16, rate 1907.1674437806844, time 5.429864632518729
Epochs 17, rate 1890.2701864788303, time 5.412836953953956
Updated best error: 1769.5953752141884. was found in iteration 18, time 5.560960814444115
Epochs 18, rate 1769.5953752141884, time 5.57318510094774
Updated best error: 1746.6455134037928. was found in iteration 19, time 5.395038494229084
Epochs 19, rate 1746.6455134037928, time 5.408522990954225
Epochs 20, rate 1857.055643898078, time 5.841337492398452
Epochs 21, rate 1804.4979188532413, time 5.467362997747841
Epochs 22, rate 1914.7960900782489, time 5.596696245745989
Epochs 23, rate 1806.962186190811, time 5.566411625593901
Epochs 24, rate 2010.4482572840614, time 5.646655418764567
Epochs 25, rate 1945.8705444342008, time 5.701516302506207
Epochs 26, rate 1925.8533347508683, time 5.671351952652913
Epochs 27, rate 1857.517028508802, time 5.434183851568378
Epochs 28, rate 1782.373715361768, time 5.411536241401336
Updated best error: 1715.4482520695346. was found in iteration 29, time 5.385713371433667
Epochs 29, rate 1715.4482520695346, time 5.397432769983425
Epochs 30, rate 1819.9918097728337, time 5.499503614453715
Epochs 31, rate 1936.561158327409, time 5.446040834402083
Epochs 32, rate 1835.7506738230425, time 5.452654155466007
Epochs 33, rate 1814.6488558835886, time 5.490478085295763
Epochs 34, rate 2008.52394926972, time 5.435879075463163
Epochs 35, rate 1873.2650729072748, time 5.400418503573746
Epochs 36, rate 1995.7138303744216, time 5.490323187026661
Epochs 37, rate 1964.7299651351607, time 5.795561500010081
Epochs 38, rate 1965.4881520449442, time 5.602734186235466
Epochs 39, rate 1964.4353616030598, time 5.597490833635675
Epochs 40, rate 1958.506527682866, time 5.433872199966572
Epochs 41, rate 1977.4933701865787, time 5.398961037673871
Epochs 42, rate 1976.8272160304848, time 5.3670176766463555
Epochs 43, rate 1975.7510816366323, time 5.3659216400264995
Epochs 44, rate 1973.9790998799574, time 5.379574329679599
Epochs 45, rate 1964.9544722393582, time 5.385623709764332
Epochs 46, rate 1961.733469507327, time 5.418800073341117
Epochs 47, rate 1988.6038205114842, time 5.4232339974696515
Epochs 48, rate 1989.4547545121295, time 5.414643791198614
Epochs 49, rate 1983.8379132029165, time 5.375301178180962
Epochs 50, rate 1984.922667563481, time 5.6471479395841016
Epochs 51, rate 1983.6541197873803, time 5.47158142470289
Epochs 52, rate 1890.7209905870213, time 5.510653506804374
Epochs 53, rate 1901.4408689682364, time 5.447204890209832
Epochs 54, rate 1850.3572398295453, time 5.820586071946309
Epochs 55, rate 1795.3411619240546, time 5.872216352989199
Epochs 56, rate 1949.7342741494044, time 5.523048459668644
Epochs 57, rate 1930.4847422511511, time 5.423249765561195
Epochs 58, rate 1927.8483263261849, time 5.370792123751016
Epochs 59, rate 1923.2002181873386, time 5.3939229793904815
Epochs 60, rate 1911.1723250642299, time 5.376277872026549
Epochs 61, rate 1923.4532468566972, time 5.382375793080428
Epochs 62, rate 1920.3282470632341, time 5.456428293386125
Epochs 63, rate 1916.111164138715, time 5.467974242987111
Epochs 64, rate 1918.8317476726788, time 5.681939140748
Epochs 65, rate 1917.3177579269773, time 5.492763530332013
Epochs 66, rate 1910.4693141640748, time 5.45610427466454
Epochs 67, rate 1911.669164318334, time 5.44690127724607
Epochs 68, rate 1914.0801395135654, time 5.357286912083509
Epochs 69, rate 1911.7003156416968, time 5.382191522890935
Epochs 70, rate 1912.4477220216686, time 5.480859861592762
Epochs 71, rate 1928.8524376012144, time 5.39098022156395
