Updated best error: 2093.343619628769. was found in iteration 0, time 4.308075331879081
Epochs 0, rate 2093.343619628769, time 4.318993958964711
Updated best error: 1894.0777184543817. was found in iteration 1, time 4.395921816263581
Epochs 1, rate 1894.0777184543817, time 4.405962068172812
Epochs 2, rate 1904.6142546165818, time 4.3149440341148875
Epochs 3, rate 1917.3769810137649, time 4.30732526563952
Epochs 4, rate 1911.0732138083326, time 4.312442164358799
Epochs 5, rate 1913.6393493062, time 4.315057811676525
Epochs 6, rate 1915.9834245314084, time 4.3618819180555874
Epochs 7, rate 1941.0254565830433, time 4.315894756990019
Epochs 8, rate 1910.7486759518367, time 4.317111991447746
Updated best error: 1879.9611412317493. was found in iteration 9, time 4.322388426095131
Epochs 9, rate 1879.9611412317493, time 4.33306558503682
Epochs 10, rate 1989.0117122132976, time 4.339084047300275
Epochs 11, rate 1991.5001790148735, time 4.33536463391647
Epochs 12, rate 2006.9285585894818, time 4.329813958218438
Epochs 13, rate 2004.6362782887854, time 4.308183853412629
Epochs 14, rate 2030.3928174455482, time 4.352147752542805
Epochs 15, rate 2021.1108442141935, time 4.334952808589151
Epochs 16, rate 2049.063526344422, time 4.3255550289250095
Epochs 17, rate 2045.7244033260813, time 4.343993178292294
Epochs 18, rate 2039.9473993049323, time 4.3212259161737165
Epochs 19, rate 2064.5418461727168, time 4.319381050037919
Epochs 20, rate 2020.0203218048737, time 4.326917886297451
Epochs 21, rate 2083.5575244865972, time 4.329591040761443
Epochs 22, rate 2021.268727596886, time 4.310928428036277
Epochs 23, rate 1959.3115790481431, time 4.311547711906314
Epochs 24, rate 2057.792526041608, time 4.325822158862138
Epochs 25, rate 2022.6341560360684, time 4.334939513930294
Epochs 26, rate 1976.1452780223115, time 4.315392960816098
Epochs 27, rate 1971.6071694356776, time 4.3208839651269955
Epochs 28, rate 2081.2026594598083, time 4.322959787357831
Epochs 29, rate 1983.2033172997412, time 4.327398349174473
Epochs 30, rate 1928.8162593749146, time 4.3380254212461296
Epochs 31, rate 1967.4651743408047, time 4.318320878090162
Epochs 32, rate 1939.7360546249533, time 4.335139552204055
Epochs 33, rate 1941.9894326301114, time 4.335575493423676
Epochs 34, rate 1882.5983940019128, time 4.3127426855426165
Epochs 35, rate 1935.1048537020054, time 4.326436805065896
Epochs 36, rate 1972.2641045122723, time 4.362181511700328
Epochs 37, rate 2131.3072725810316, time 4.326041675361921
Epochs 38, rate 2163.425204612468, time 4.340704140915477
Epochs 39, rate 2157.5405807964175, time 4.335597445075109
Epochs 40, rate 2048.528038432304, time 4.377970004148665
Epochs 41, rate 2006.8875119219788, time 4.325833598450117
Epochs 42, rate 2021.3622481690782, time 4.347254698812321
Epochs 43, rate 1985.1063792624188, time 4.327097827990656
Epochs 44, rate 1978.6509249737967, time 4.321740697829227
Epochs 45, rate 2148.3479607133077, time 4.261172694248671
Epochs 46, rate 2128.164169241808, time 4.320020430495788
Epochs 47, rate 2079.3385793893212, time 4.503303723337012
Epochs 48, rate 2093.8675008666482, time 4.38652496413124
Epochs 49, rate 2088.6334550938273, time 4.374640773618012
Epochs 50, rate 1965.6118267373388, time 4.341231289698044
Epochs 51, rate 1923.573291607503, time 4.448023593999096
Epochs 52, rate 1891.5489632209524, time 4.342436466205982
Epochs 53, rate 2032.521688668102, time 4.352658514872019
Epochs 54, rate 2024.6225645000518, time 4.3218662241706625
Epochs 55, rate 2019.0257511454988, time 4.359445594069257
Epochs 56, rate 2018.028369527156, time 4.370325573887385
Epochs 57, rate 1998.7916205646602, time 4.329417900982662
Epochs 58, rate 2041.8344209913962, time 4.388273366676003
Epochs 59, rate 2017.7096947227965, time 4.333483593924029
Epochs 60, rate 1970.1733333704778, time 4.3180747722653905
Epochs 61, rate 2026.0107318861665, time 4.3233308011622285
Epochs 62, rate 2239.3720835958393, time 4.365681408591627
