Updated best error: 25407.776288828874. was found in iteration 0, time 6.893829762149835
Epochs 0, rate 25407.776288828874, time 6.916146551666316
Updated best error: 24914.88374767728. was found in iteration 1, time 6.952811063383706
Epochs 1, rate 24914.88374767728, time 6.969675495871343
Epochs 2, rate 24981.183672671632, time 6.774721963796765
Epochs 3, rate 25004.96710022966, time 6.82911660685204
Epochs 4, rate 25006.400210304466, time 6.6781399593746755
Epochs 5, rate 25006.932065257803, time 6.801002726628212
Epochs 6, rate 25017.570927770186, time 6.873374225222506
Epochs 7, rate 25028.830164016526, time 6.783612691273447
Epochs 8, rate 25014.117171166872, time 6.757386343786493
Epochs 9, rate 25007.40084040865, time 6.6602935770351905
Epochs 10, rate 25020.51544833846, time 6.721001638332382
Epochs 11, rate 25037.756851482784, time 6.754567875585053
Epochs 12, rate 25026.318443466258, time 6.7845059070095886
Epochs 13, rate 25018.042083903358, time 6.837169461476151
Epochs 14, rate 25023.975072182722, time 6.829809165967163
Epochs 15, rate 25004.669569249574, time 6.7631373669428285
Epochs 16, rate 25013.009845725544, time 6.823941273440141
Epochs 17, rate 25000.933645935493, time 6.819811889814446
Epochs 18, rate 25022.16480909016, time 6.8255010773427784
Epochs 19, rate 25036.15411444483, time 6.8217621857183985
Epochs 20, rate 25029.041207270828, time 6.9842380968621
Epochs 21, rate 25027.010051668538, time 6.840173436590703
Epochs 22, rate 25002.415100936378, time 6.8405997932713944
Epochs 23, rate 25021.456327254178, time 6.809887270559557
Epochs 24, rate 25005.796893704384, time 6.923787890147651
Epochs 25, rate 25029.102480451023, time 6.746607465232955
Epochs 26, rate 25028.858383445833, time 6.967015636066208
Epochs 27, rate 25041.183734730985, time 6.766098057094496
Epochs 28, rate 25043.64015611715, time 6.662668992939871
Epochs 29, rate 25046.21699679529, time 6.768868602695875
Epochs 30, rate 25039.14695047618, time 6.637099030689569
Epochs 31, rate 25034.33508323704, time 6.7239348116272595
Epochs 32, rate 25032.446994645117, time 6.671443778584944
Epochs 33, rate 25013.981548911583, time 6.808024781261338
Epochs 34, rate 25026.490571478975, time 6.758744872669922
Epochs 35, rate 25026.87476464857, time 6.8124080001725815
Epochs 36, rate 25021.37608263674, time 6.796278484194772
Epochs 37, rate 25041.703623499066, time 6.653816603531595
Epochs 38, rate 25041.854942503658, time 6.817401845997665
Epochs 39, rate 25051.30795074623, time 6.814452904596692
Epochs 40, rate 25050.416476735627, time 6.786634289543144
Epochs 41, rate 25050.858987128697, time 6.741942894179374
Epochs 42, rate 25038.91301437888, time 6.7542011902842205
Epochs 43, rate 25021.536808125544, time 6.642922401544638
Epochs 44, rate 25033.921165291045, time 6.757287406799151
Epochs 45, rate 25036.03153790435, time 6.832279499532888
Epochs 46, rate 25056.764236584753, time 6.929247976659099
Epochs 47, rate 25046.223375282738, time 6.8264802446065005
Epochs 48, rate 25036.63193831062, time 6.774988784542074
Epochs 49, rate 25037.478138673607, time 6.756597630272154
Epochs 50, rate 25042.411294735222, time 6.819305455981521
Epochs 51, rate 25039.64274702431, time 6.890940492157824
Epochs 52, rate 25038.028016485707, time 6.9167491399275605
Epochs 53, rate 25036.172947149527, time 6.8736255870899186
Epochs 54, rate 25030.110261481073, time 6.798117475933395
Epochs 55, rate 25034.903217194933, time 6.788029301445931
Epochs 56, rate 25038.235633027554, time 6.772529890557053
Epochs 57, rate 25037.44926396943, time 6.76900927873794
Epochs 58, rate 25047.490151380836, time 6.733251895813737
Epochs 59, rate 25035.534580070376, time 6.846685347234597
Epochs 60, rate 25034.02366322026, time 6.857759181730216
Epochs 61, rate 25038.639168857808, time 6.792215264664264
Epochs 62, rate 25030.418648045797, time 6.717374669242417
Epochs 63, rate 25048.48401559598, time 6.662380529684015
Epochs 64, rate 25042.656807611907, time 6.767819870321546
Epochs 65, rate 25038.485506134333, time 6.6846234256227035
Epochs 66, rate 25045.37144194909, time 6.964158829767257
Epochs 67, rate 25031.533256291128, time 6.826107375702122
Epochs 68, rate 25033.477852147695, time 6.818022366554942
Epochs 69, rate 25034.29908156706, time 6.759516581398202
Epochs 70, rate 25044.785540605117, time 6.813261022733059
Epochs 71, rate 25051.329422067447, time 6.6997858322865795
Epochs 72, rate 25034.94836721748, time 6.860769340390107
Epochs 73, rate 25055.71673629081, time 6.79485255444888
Epochs 74, rate 25034.97140955104, time 6.882504565786803
Epochs 75, rate 25047.837567560306, time 6.866557774104876
Epochs 76, rate 25040.563273055606, time 6.7559928777918685
Epochs 77, rate 25025.616750760884, time 6.71925076234038
Epochs 78, rate 25021.272284934723, time 6.718898917577462
Epochs 79, rate 25014.249903307333, time 6.81572733700159
Epochs 80, rate 25023.652200007928, time 6.885604695300572
Epochs 81, rate 25037.537716468672, time 6.898971395159606
Epochs 82, rate 25046.939094929203, time 6.7799721183255315
Epochs 83, rate 25046.607015639667, time 6.823898606875446
Epochs 84, rate 25041.465980121644, time 6.746287465823116
Epochs 85, rate 25041.379375966757, time 6.719497795711504
Epochs 86, rate 25043.811445121082, time 6.84923977724975
Epochs 87, rate 25046.691400175936, time 6.903325242135907
Epochs 88, rate 25050.288769270912, time 6.795819663791917
Epochs 89, rate 25044.730558976546, time 6.8306779566337354
Epochs 90, rate 25052.553369488905, time 6.77222133075702
Epochs 91, rate 25044.37230803105, time 6.775259315472795
Epochs 92, rate 25051.13400868491, time 6.960020170779899
Epochs 93, rate 25060.544916490577, time 7.0391373187012505
Epochs 94, rate 25046.0268618842, time 7.019642089144327
Epochs 95, rate 25049.73330391257, time 6.809221919131232
Epochs 96, rate 25039.357341942683, time 6.775373093027156
Epochs 97, rate 25048.91383284633, time 6.8662971369340084
Epochs 98, rate 25038.222747672924, time 6.812861564540071
Epochs 99, rate 25041.07370207067, time 7.0940266468096524
