Updated best error: 6113.8903159979645. was found in iteration 0, time 2.4830179252167
Epochs 0, rate 6113.8903159979645, time 2.4918536189725273
Updated best error: 5195.554469788596. was found in iteration 1, time 2.4969448559058947
Epochs 1, rate 5195.554469788596, time 2.5058869069544016
Updated best error: 5194.4744264645315. was found in iteration 2, time 2.46280354726332
Epochs 2, rate 5194.4744264645315, time 2.471455898361455
Updated best error: 5194.116413299886. was found in iteration 3, time 2.4580078846556717
Epochs 3, rate 5194.116413299886, time 2.4580313822007156
Updated best error: 5192.018271770409. was found in iteration 4, time 2.481085870836978
Epochs 4, rate 5192.018271770409, time 2.490641949727433
Epochs 5, rate 5260.034395624935, time 2.4419395859658835
Epochs 6, rate 5195.749162439815, time 2.4753694756436744
Epochs 7, rate 5194.3168262842455, time 2.453946520217869
Epochs 8, rate 5193.884963777519, time 2.504796126369911
Epochs 9, rate 5283.957180364024, time 2.4987662245112006
Epochs 10, rate 5193.23831075247, time 2.4769966803505667
Epochs 11, rate 5198.124199517469, time 2.4578848317469237
Epochs 12, rate 5194.7128583714575, time 2.449030278126884
Epochs 13, rate 5194.682840159514, time 2.4449942662904505
Epochs 14, rate 5194.646525957924, time 2.4588448299691663
Epochs 15, rate 5194.599390370171, time 2.444992411226849
Epochs 16, rate 5194.532319418103, time 2.4548888952776906
Epochs 17, rate 5194.421659210119, time 2.4816798021056456
Epochs 18, rate 5194.171870756805, time 2.4286180261406116
Epochs 19, rate 5193.593396767275, time 2.425828002327762
Epochs 20, rate 5208.165345623881, time 2.4354793081001844
Epochs 21, rate 5257.872569418927, time 2.4935918186456547
Epochs 22, rate 5194.788626505626, time 2.450622854885296
Epochs 23, rate 5194.612890039403, time 2.4620893456885824
Epochs 24, rate 5194.546381910024, time 2.423848643680685
Epochs 25, rate 5194.428183208935, time 2.4407730567327235
Epochs 26, rate 5194.133112954529, time 2.4571817605901742
Epochs 27, rate 5194.752923642931, time 2.4665146128390916
Epochs 28, rate 5196.350159330024, time 2.4656281990319258
Epochs 29, rate 5279.690429794277, time 2.450471357580682
Epochs 30, rate 5194.890898580213, time 2.4867698023226694
Epochs 31, rate 5194.790718904402, time 2.47057659564598
Epochs 32, rate 5194.7869096354925, time 2.5124974454156472
Epochs 33, rate 5194.782993012472, time 2.5055653616582276
Epochs 34, rate 5194.778951358182, time 2.47614458532189
Epochs 35, rate 5194.774765435093, time 2.450637695437763
Epochs 36, rate 5194.770414087012, time 2.4600401127827354
Epochs 37, rate 5194.765873813115, time 2.4562842163577443
Epochs 38, rate 5194.761118257242, time 2.4863570494635496
Epochs 39, rate 5194.756117583204, time 2.4382204817593447
Epochs 40, rate 5194.750837702863, time 2.466202961244562
Epochs 41, rate 5194.745239309937, time 2.444314383494202
Epochs 42, rate 5194.739276654801, time 2.455083368346095
Epochs 43, rate 5194.732895970589, time 2.507162885260186
Epochs 44, rate 5194.726033424367, time 2.438385892077349
Epochs 45, rate 5194.718612409077, time 2.4640773613282363
Epochs 46, rate 5194.71053990823, time 2.455013494080049
Epochs 47, rate 5194.701701528051, time 2.471126005257247
Epochs 48, rate 5194.691954575447, time 2.4494671468783054
Epochs 49, rate 5194.6811181997355, time 2.480111650424078
Epochs 50, rate 5194.668958995652, time 2.4314123784424737
Epochs 51, rate 5194.6551693703, time 2.4860682770522544
Epochs 52, rate 5194.639333935105, time 2.4439297658464056
Epochs 53, rate 5194.620875217383, time 2.5108925015374552
Epochs 54, rate 5194.598961773537, time 2.4594876113842474
Epochs 55, rate 5194.572343582301, time 2.453042792418273
Epochs 56, rate 5194.5390355647305, time 2.502550874494773
Epochs 57, rate 5194.495651237754, time 2.462429441678978
Epochs 58, rate 5194.435817730834, time 2.460446991251956
Epochs 59, rate 5194.345685124235, time 2.4499426629045047
Epochs 60, rate 5194.187076878792, time 2.480921078873507
Epochs 61, rate 5193.784435470637, time 2.4723382928641513
Epochs 62, rate 5253.174593472474, time 2.5038141764962347
Epochs 63, rate 5284.784236287812, time 2.4981064382955083
Epochs 64, rate 5193.268844924636, time 2.4783048131939722
Epochs 65, rate 5194.518466525168, time 2.4493929441232467
Epochs 66, rate 5194.439773959885, time 2.482523858503555
Epochs 67, rate 5194.29842162354, time 2.451941190600337
Epochs 68, rate 5193.90155741177, time 2.5037467756628757
Updated best error: 5178.501877636321. was found in iteration 69, time 2.476087387352891
Epochs 69, rate 5178.501877636321, time 2.485087873072189
Epochs 70, rate 5194.127294085626, time 2.499288735612936
Epochs 71, rate 5190.670826574998, time 2.4517346595821436
Epochs 72, rate 5282.967462871405, time 2.463967293893802
Epochs 73, rate 5194.333403957402, time 2.464019545011979
Epochs 74, rate 5193.319232918802, time 2.4449621117601055
Epochs 75, rate 5200.446161093176, time 2.504000610941148
Epochs 76, rate 5194.687523710249, time 2.4628904263227014
Epochs 77, rate 5194.670825789659, time 2.482359994079161
Epochs 78, rate 5194.642357387988, time 2.472842253278941
Epochs 79, rate 5194.598457006683, time 2.443147545083775
Epochs 80, rate 5194.519519565473, time 2.4808320355587057
Epochs 81, rate 5194.321823272305, time 2.4664707095435006
Epochs 82, rate 5206.361279895177, time 2.5034583124288474
Epochs 83, rate 5231.2393195781015, time 2.4694323272415204
