Updated best error: 9916.457030950714. was found in iteration 0, time 0.5543644981808029
Epochs 0, rate 9916.457030950714, time 0.565858196670888
Updated best error: 9243.191160651293. was found in iteration 1, time 0.5480167611676734
Epochs 1, rate 9243.191160651293, time 0.5578813998727128
Updated best error: 9216.309116413. was found in iteration 2, time 0.5465744450048078
Epochs 2, rate 9216.309116413, time 0.5549689415056491
Epochs 3, rate 9234.912766340305, time 0.5563135573611362
Epochs 4, rate 9257.576874627266, time 0.5210177774279146
Epochs 5, rate 9251.853990457274, time 0.547044395818375
Epochs 6, rate 9256.171981330926, time 0.53436623577727
Epochs 7, rate 9251.272777232227, time 0.5278549434879096
Epochs 8, rate 9234.95472297645, time 0.5648935607896419
Epochs 9, rate 9258.028339583618, time 0.5485284510359634
Epochs 10, rate 9260.771072396772, time 0.5335237252438674
Epochs 11, rate 9241.856283438266, time 0.5339445167483063
Epochs 12, rate 9242.605225568597, time 0.5431648281373782
Epochs 13, rate 9251.110123965153, time 0.5427097178762779
Epochs 14, rate 9235.261580125149, time 0.5487736293289345
Epochs 15, rate 9252.32045121946, time 0.5736989550787257
Epochs 16, rate 9265.307712958496, time 0.586267975231749
Epochs 17, rate 9245.38708941619, time 0.6007594652473927
Epochs 18, rate 9237.538595544129, time 0.5865610761247808
Epochs 19, rate 9227.072538009355, time 0.5604834433615906
Epochs 20, rate 9251.45889540449, time 0.5582397373800632
Epochs 21, rate 9234.285835803572, time 0.5398272497986909
Epochs 22, rate 9251.223335783956, time 0.5581537858524825
Epochs 23, rate 9237.096838922072, time 0.6702497324877186
Epochs 24, rate 9236.682293274089, time 0.6794462371617556
Epochs 25, rate 9255.52757858739, time 0.5537393399281427
Epochs 26, rate 9258.2829978381, time 0.715335948363645
Epochs 27, rate 9248.56844438015, time 0.5954360355244717
Epochs 28, rate 9244.543919919342, time 0.564846565699554
Epochs 29, rate 9229.506625635619, time 0.5404929103970062
Epochs 30, rate 9257.80731804047, time 0.5697315807919949
Epochs 31, rate 9258.732368417626, time 0.5449255978310248
Epochs 32, rate 9244.29572161019, time 0.5606095880502835
Epochs 33, rate 9248.482572211986, time 0.5876490741211455
Epochs 34, rate 9257.920332114072, time 0.5893470806331607
Epochs 35, rate 9240.896253335117, time 0.5341525936382823
Epochs 36, rate 9226.735758610303, time 0.5411001363245305
Epochs 37, rate 9253.347483110445, time 0.5251950836827746
Epochs 38, rate 9228.583947539177, time 0.5249786589702126
Epochs 39, rate 9248.026909510103, time 0.5236281687393785
Epochs 40, rate 9239.208400247471, time 0.5299153068190208
Epochs 41, rate 9237.307127031072, time 0.5360772277490469
Epochs 42, rate 9237.856413971873, time 0.527725088657462
Epochs 43, rate 9256.893986656092, time 0.5395109605306061
Epochs 44, rate 9250.469455404613, time 0.6050183945626486
Epochs 45, rate 9271.747885824143, time 0.5886004153435351
Epochs 46, rate 9243.760855848679, time 0.5634911285887938
Epochs 47, rate 9259.789654915608, time 0.5846212922915583
Epochs 48, rate 9245.747871354082, time 0.5703740530298091
Epochs 49, rate 9263.530598871124, time 0.6659963683923706
Epochs 50, rate 9250.002447352772, time 0.5997091870085569
Epochs 51, rate 9247.806735520782, time 0.6019498012174154
Epochs 52, rate 9267.60525375174, time 0.6214085477258777
Epochs 53, rate 9268.33000854546, time 0.555773113926989
Epochs 54, rate 9250.498423156554, time 0.5827915758854942
Epochs 55, rate 9259.054274952367, time 0.5500687766761985
Epochs 56, rate 9246.582185169662, time 0.7234818656288553
Epochs 57, rate 9240.840506261431, time 0.6067575217603007
Epochs 58, rate 9255.902205991828, time 0.6353762899379944
Epochs 59, rate 9241.635240240385, time 0.7563941910339054
Epochs 60, rate 9247.530264928084, time 0.6479351072048303
