Updated best error: 7192.530714170865. was found in iteration 0, time 1.888801288407194
Epochs 0, rate 7192.530714170865, time 1.897111997628599
Updated best error: 5389.808903449426. was found in iteration 1, time 1.8904043772208752
Epochs 1, rate 5389.808903449426, time 1.8986544875206164
Updated best error: 5388.319739578226. was found in iteration 2, time 1.8943754616420847
Epochs 2, rate 5388.319739578226, time 1.9027093592249003
Updated best error: 5381.031892179617. was found in iteration 3, time 1.8838859738534666
Epochs 3, rate 5381.031892179617, time 1.8920674465989578
Updated best error: 5381.015598840414. was found in iteration 4, time 1.8946441374719143
Epochs 4, rate 5381.015598840414, time 1.8946697992596455
Updated best error: 5380.992035925367. was found in iteration 5, time 1.9074972923717723
Epochs 5, rate 5380.992035925367, time 1.907520480735002
Updated best error: 5380.955134349997. was found in iteration 6, time 1.8935814920996563
Epochs 6, rate 5380.955134349997, time 1.893605607997415
Updated best error: 5380.888772903358. was found in iteration 7, time 1.8907200481326072
Epochs 7, rate 5380.888772903358, time 1.8907435456731037
Updated best error: 5380.7322584781305. was found in iteration 8, time 1.901621361243997
Epochs 8, rate 5380.7322584781305, time 1.9016473322099046
Updated best error: 5379.647154462505. was found in iteration 9, time 1.894355365060619
Epochs 9, rate 5379.647154462505, time 1.9027783059573267
Epochs 10, rate 5537.324560219042, time 1.899111452856232
Epochs 11, rate 5381.120964089367, time 1.9000634124422504
Epochs 12, rate 5381.121012569171, time 1.8993294234660425
Epochs 13, rate 5381.120928682299, time 1.8932509806363669
Epochs 14, rate 5381.120847818631, time 1.9015211875166642
Epochs 15, rate 5381.120769825303, time 1.896169313386963
Epochs 16, rate 5381.120694560502, time 1.890049749859827
Epochs 17, rate 5381.120621891327, time 1.896144888311028
Epochs 18, rate 5381.120551693883, time 1.8951542814529603
Epochs 19, rate 5381.120483852299, time 1.9138821307697071
Epochs 20, rate 5381.12041825787, time 1.8980382954268862
Epochs 21, rate 5381.120354808844, time 1.9074771957912162
Epochs 22, rate 5381.1202934098565, time 1.8979990297984841
Epochs 23, rate 5381.120233971327, time 1.8910397383606323
Epochs 24, rate 5381.120176408988, time 1.8978880348349776
Epochs 25, rate 5381.120120643717, time 1.8992787182460233
Epochs 26, rate 5381.120066601053, time 1.9030049335560761
Epochs 27, rate 5381.120014211032, time 1.9022078722327933
Epochs 28, rate 5381.119963407529, time 1.8946144563669804
Epochs 29, rate 5381.119914128299, time 1.906393526303873
Epochs 30, rate 5381.119866314736, time 1.9069893126379611
Epochs 31, rate 5381.119819911452, time 1.910050485703323
Epochs 32, rate 5381.1197748662, time 1.9030441991844782
Epochs 33, rate 5381.119731129789, time 1.9016021921970605
Epochs 34, rate 5381.119688655581, time 1.9007992564884262
Epochs 35, rate 5381.11964739951, time 1.8942029402223852
Epochs 36, rate 5381.119607320142, time 1.896906394144935
Epochs 37, rate 5381.119568378136, time 1.8968318822062429
Epochs 38, rate 5381.119530536465, time 1.9014809943546425
Epochs 39, rate 5381.119493760061, time 1.9043495494197487
Epochs 40, rate 5381.119458015899, time 1.901887254470239
Epochs 41, rate 5381.119423272598, time 1.8952887739569633
Epochs 42, rate 5381.1193895007345, time 1.9163057784471675
Epochs 43, rate 5381.119356672537, time 1.9015360280682216
Epochs 44, rate 5381.119324761602, time 1.9256887175633892
Epochs 45, rate 5381.1192937434025, time 1.9033555416017407
Epochs 46, rate 5381.11926359464, time 1.9054523879531189
Epochs 47, rate 5381.119234293265, time 1.9086795896955664
Epochs 48, rate 5381.119205818923, time 1.8967845779452546
Epochs 49, rate 5381.119178152531, time 1.9209836441659718
Epochs 50, rate 5381.119151275842, time 1.9020526647918814
Epochs 51, rate 5381.119125172341, time 1.8994166117099667
Epochs 52, rate 5381.119099826334, time 1.903860429553788
Epochs 53, rate 5381.119075223488, time 1.9035221886351792
Epochs 54, rate 5381.119051350361, time 1.927663747715087
