Updated best error: 21700.471794468354. was found in iteration 0, time 5.92974297091132
Epochs 0, rate 21700.471794468354, time 5.941794117636164
Epochs 1, rate 22368.106644318883, time 5.911130754233454
Epochs 2, rate 22637.42482850441, time 5.917075941266376
Epochs 3, rate 22473.878494548288, time 5.924275154975476
Epochs 4, rate 22511.613613516904, time 5.893531096065999
Epochs 5, rate 22436.574005585408, time 5.931067181008984
Epochs 6, rate 22789.131088857772, time 5.926513295737095
Epochs 7, rate 22764.9533972703, time 5.90984642811236
Epochs 8, rate 22785.254454213195, time 5.9195345260814065
Epochs 9, rate 22957.343752038276, time 5.918424885632703
Epochs 10, rate 22677.976034529835, time 5.930752746804501
Epochs 11, rate 22794.270233553812, time 5.969200598206953
Epochs 12, rate 22732.103468192672, time 5.903832294352469
Epochs 13, rate 22755.71644113264, time 5.938492094777757
Epochs 14, rate 22753.621174540454, time 5.908606623648666
Epochs 15, rate 22848.47267002791, time 5.93364418107376
Epochs 16, rate 22828.16506940346, time 5.941120109229814
Epochs 17, rate 22749.3616436774, time 5.917104694832233
Epochs 18, rate 22838.213416894363, time 5.930958659475436
Epochs 19, rate 22857.832281582694, time 5.929568594423472
Epochs 20, rate 22716.482194649892, time 5.922311873582657
Epochs 21, rate 22764.02229756152, time 5.935161009168951
Epochs 22, rate 22873.50856666166, time 5.932443642232101
Epochs 23, rate 22770.699929460076, time 5.925515886963694
Epochs 24, rate 22924.968873578742, time 5.921493788147927
Epochs 25, rate 22888.690578855963, time 5.970104325984721
Epochs 26, rate 22940.418537229143, time 5.92324497330992
Epochs 27, rate 22611.44449686721, time 5.926826493232511
Epochs 28, rate 22723.714881866206, time 5.93828432704322
Epochs 29, rate 22914.944098375017, time 5.957177895863424
Epochs 30, rate 22785.780949389187, time 5.935704853574862
Epochs 31, rate 22740.447243497336, time 5.9281083459209185
Epochs 32, rate 22836.69509206486, time 5.927408984891372
Epochs 33, rate 22739.294446906162, time 5.936747711530188
Epochs 34, rate 23007.981264683654, time 5.94794367144641
Epochs 35, rate 22963.792135094212, time 5.937420792412013
Epochs 36, rate 22947.126051922398, time 5.923564045180683
Epochs 37, rate 22848.731762445164, time 5.944879097427474
Epochs 38, rate 22980.51772226093, time 5.918033466063207
Epochs 39, rate 22987.96125588877, time 5.939937811912387
Epochs 40, rate 22686.76820945041, time 5.945350284950109
Epochs 41, rate 22767.464047790283, time 5.926908425448346
Epochs 42, rate 22698.023213927612, time 5.945189821475651
Epochs 43, rate 22694.00693353312, time 5.944898575646221
Epochs 44, rate 22823.64017190198, time 5.937819323080475
Epochs 45, rate 22691.053927610395, time 5.96017197726178
Epochs 46, rate 22742.019931777617, time 5.950529637659201
Epochs 47, rate 22652.825112238577, time 5.9261994799016975
Epochs 48, rate 22905.26735368554, time 5.937661951393238
Epochs 49, rate 22663.98017183223, time 5.932473632507026
Epochs 50, rate 22794.98060561875, time 5.951863741473062
Epochs 51, rate 22865.577907827814, time 5.9453812027786626
Epochs 52, rate 22851.42392499486, time 5.919944187160581
Epochs 53, rate 22901.417654313234, time 5.950640014270903
Epochs 54, rate 22850.08737079685, time 6.0331123637006385
Epochs 55, rate 22961.917968166537, time 5.937558685880504
Epochs 56, rate 22931.037870082062, time 5.922629090389819
Epochs 57, rate 22881.723359540247, time 5.951447587664006
Epochs 58, rate 22832.159484552016, time 5.9637918352818815
Epochs 59, rate 22949.634897729633, time 5.9172725785902
Epochs 60, rate 22978.28451346402, time 5.9677793061418924
Epochs 61, rate 22979.09881096519, time 5.944661745161284
Epochs 62, rate 22871.727245175378, time 5.916500560691929
Epochs 63, rate 22878.936937610328, time 5.90982354892185
Epochs 64, rate 23094.54899197345, time 5.912385399235063
Epochs 65, rate 23072.951497112383, time 5.927412076678593
Epochs 66, rate 23008.612334752885, time 5.950786255547428
Epochs 67, rate 22919.65429357404, time 5.92974142501771
Epochs 68, rate 22670.870427024794, time 5.924763656468713
Epochs 69, rate 22813.51296673921, time 5.957933218145627
Epochs 70, rate 22945.475171871556, time 5.937411517064902
Epochs 71, rate 22937.09405449601, time 5.914860679680714
Epochs 72, rate 22909.813380184496, time 5.944464489497477
Epochs 73, rate 23133.228630174457, time 5.956305085885106
Epochs 74, rate 22948.97906449401, time 5.945360178651754
Epochs 75, rate 23062.848087849317, time 5.949425253245863
Epochs 76, rate 23107.547071308993, time 5.931299682997633
Epochs 77, rate 22763.6346206984, time 6.058489089569775
Epochs 78, rate 22933.150000208043, time 5.975160007423256
Epochs 79, rate 22508.29814299545, time 5.950270855537383
Epochs 80, rate 22500.1291911498, time 5.9369177595363
Epochs 81, rate 23108.95089684803, time 5.965415329861571
Epochs 82, rate 23136.190386078066, time 5.960339242650662
Epochs 83, rate 23077.030980500618, time 5.9527421166421846
Epochs 84, rate 23228.825782863594, time 5.947437546783476
Epochs 85, rate 23011.61110745069, time 5.9305610563460505
Epochs 86, rate 23083.178115078037, time 5.916401932860026
