Updated best error: 2226.753851776678. was found in iteration 0, time 5.940032729602535
Epochs 0, rate 2226.753851776678, time 5.95197226300661
Updated best error: 1746.1522544981208. was found in iteration 1, time 5.966417994663061
Epochs 1, rate 1746.1522544981208, time 5.9783903009592905
Epochs 2, rate 1769.752164149125, time 5.9594450993899954
Epochs 3, rate 1810.5615096219306, time 5.948543477097701
Epochs 4, rate 1789.8214219913666, time 5.922815215642913
Epochs 5, rate 1805.4191509714815, time 5.969997041160241
Epochs 6, rate 1764.5591662874733, time 5.976988177957537
Epochs 7, rate 1854.3253725821803, time 5.955066208960488
Updated best error: 1700.5694604797038. was found in iteration 8, time 6.24790864156239
Epochs 8, rate 1700.5694604797038, time 6.262360556778731
Updated best error: 1654.3067354866714. was found in iteration 9, time 6.802354453604494
Epochs 9, rate 1654.3067354866714, time 6.847189925989369
Epochs 10, rate 1703.403723041919, time 6.396894181612879
Updated best error: 1653.1068072456233. was found in iteration 11, time 6.007463251851732
Epochs 11, rate 1653.1068072456233, time 6.018319424954825
Updated best error: 1646.12460007668. was found in iteration 12, time 5.968292851088336
Epochs 12, rate 1646.12460007668, time 5.97919911104691
Updated best error: 1556.1956394623605. was found in iteration 13, time 6.002884323148464
Epochs 13, rate 1556.1956394623605, time 6.013622081009089
Epochs 14, rate 1577.7488256979389, time 5.9790977006050525
Updated best error: 1460.7286519934294. was found in iteration 15, time 6.008448293512629
Epochs 15, rate 1460.7286519934294, time 6.019778127563768
Epochs 16, rate 1613.3441634190312, time 5.981108286250674
Epochs 17, rate 1570.76319962832, time 6.011436809698353
Epochs 18, rate 1649.597114409357, time 6.081926340768405
Epochs 19, rate 1655.6301665835733, time 5.988607402781781
Epochs 20, rate 1625.9375388076671, time 6.032137834103196
Epochs 21, rate 1497.1851374382875, time 5.991236963120173
Epochs 22, rate 1622.7864464881013, time 6.008897838568373
Epochs 23, rate 1520.3742404735237, time 5.9737804544347455
Epochs 24, rate 1463.5856311368204, time 6.006438635398808
Epochs 25, rate 1696.2073204065612, time 5.9600031659865635
Epochs 26, rate 1747.4134281030856, time 6.011415785585996
Epochs 27, rate 1661.3829018539868, time 6.076514795255207
Epochs 28, rate 1647.5840058566218, time 6.920735064915789
Epochs 29, rate 1669.6529421700484, time 7.063273003397626
Epochs 30, rate 1802.049513176689, time 6.349273632265977
Epochs 31, rate 1805.9968808046779, time 6.61572585295653
Epochs 32, rate 1781.9978122168272, time 7.070045860396931
Epochs 33, rate 1652.5046740490527, time 6.422819080376939
Epochs 34, rate 1746.1515412364447, time 6.166897468167008
Epochs 35, rate 1579.9184078131425, time 6.812429642639472
Epochs 36, rate 1584.2761716373032, time 6.223746676718292
Epochs 37, rate 1778.7513640396116, time 6.676245624745206
Epochs 38, rate 1802.7272228726576, time 6.328169439526391
Epochs 39, rate 1752.8010354933854, time 6.757394073239993
Epochs 40, rate 1759.7569173482666, time 6.410700841988728
Epochs 41, rate 1763.425365155533, time 6.782712982792873
Epochs 42, rate 1882.7930264665652, time 5.992137289948005
Epochs 43, rate 1871.4368402426148, time 5.998314051437774
Epochs 44, rate 1841.149736596843, time 5.9035620726208435
Epochs 45, rate 1753.4428267732835, time 5.909515607469075
Epochs 46, rate 1650.4623089326326, time 5.858227895849268
Epochs 47, rate 1780.22408347413, time 5.909333501527726
Epochs 48, rate 1838.261751635357, time 5.862562882975908
Epochs 49, rate 1849.6729543898316, time 5.862797858389968
Epochs 50, rate 1810.964246786624, time 5.866427610104438
Epochs 51, rate 1962.9016327809338, time 5.857143298824667
Epochs 52, rate 1831.8228853230705, time 5.8829327775602
Epochs 53, rate 1802.685082153812, time 5.897498470338178
Epochs 54, rate 1871.2368218092886, time 5.894306824091473
Epochs 55, rate 1881.83221476002, time 5.836229869026283
Epochs 56, rate 1892.100675328362, time 5.870478153316071
Epochs 57, rate 1850.450821186962, time 5.869958115632471
Epochs 58, rate 1793.1313168435513, time 5.84622281666816
Epochs 59, rate 1841.1682752254712, time 5.904436428485496
Epochs 60, rate 1800.658442064296, time 5.868962871107215
Epochs 61, rate 1803.0656924001967, time 6.007106769422535
Epochs 62, rate 1855.490727146567, time 5.827826406348322
Epochs 63, rate 1822.404149642829, time 5.88358699856326
Epochs 64, rate 1750.527602210912, time 5.874261875767843
Epochs 65, rate 1790.0438062291796, time 5.8487113917653915
Epochs 66, rate 1803.6852546383402, time 5.762981231957383
Epochs 67, rate 1778.632287360014, time 5.79217352563137
Epochs 68, rate 1784.3029391503437, time 5.624347286233387
Epochs 69, rate 1765.56379674124, time 5.579364645040187
Epochs 70, rate 1742.245423936247, time 5.602210747594654
Epochs 71, rate 1716.7085690153697, time 5.635064638336189
Epochs 72, rate 1860.2466055933642, time 5.617673675427795
Epochs 73, rate 1859.2279721738244, time 5.5896157564639
Epochs 74, rate 1958.7017267220508, time 5.640171952531091
Epochs 75, rate 1942.2476131024898, time 5.5978129972936586
Epochs 76, rate 1915.8566005316009, time 5.593896328231494
Epochs 77, rate 1910.5458954278345, time 5.580950729054166
Epochs 78, rate 1878.4964808426719, time 5.596788071656192
Epochs 79, rate 1944.321078216759, time 5.609434695543314
Epochs 80, rate 1829.5925688916861, time 5.613258301971655
Epochs 81, rate 1912.2737433915067, time 5.594337216301938
Epochs 82, rate 1903.7754147166695, time 5.59132458420936
Epochs 83, rate 1794.279645340518, time 5.585127107784501
Epochs 84, rate 1887.2188578153111, time 5.677653622129583
Epochs 85, rate 1857.8054424866104, time 5.662572838511551
Epochs 86, rate 1900.0689539829452, time 5.582382842345396
Epochs 87, rate 1866.7623813792154, time 5.635791207030707
Epochs 88, rate 1793.3646256910392, time 5.600328780063137
Epochs 89, rate 1931.782942307784, time 5.608417190182081
Epochs 90, rate 1928.1062843589546, time 5.605611398284964
Epochs 91, rate 1920.870996446959, time 5.598674986038532
Epochs 92, rate 1755.8324660776268, time 5.601143773725198
Epochs 93, rate 1847.994527554866, time 5.595287939177069
Epochs 94, rate 1879.4493569638944, time 5.586816766481206
Epochs 95, rate 2034.9396247455938, time 5.600327543354069
Epochs 96, rate 1972.6669845629697, time 5.591043850428832
Epochs 97, rate 1982.5313878302986, time 5.580698439669504
Epochs 98, rate 1915.5350324837534, time 5.5953896587961935
Epochs 99, rate 1890.9750253898997, time 5.712988667692116
