Updated best error: 11599.506932644463. was found in iteration 0, time 2.560350805913913
Epochs 0, rate 11599.506932644463, time 2.569179697748041
Updated best error: 11182.65879569791. was found in iteration 1, time 2.59816267779388
Epochs 1, rate 11182.65879569791, time 2.606885521527147
Updated best error: 11095.731979726099. was found in iteration 2, time 2.553580422347295
Epochs 2, rate 11095.731979726099, time 2.562484753652825
Epochs 3, rate 11112.398613816336, time 2.5723163102957187
Epochs 4, rate 11118.785677767279, time 2.5620151120092487
Updated best error: 11062.920816917018. was found in iteration 5, time 2.5647074355219956
Epochs 5, rate 11062.920816917018, time 2.573490878159646
Epochs 6, rate 11097.184267033648, time 2.5741825097211404
Epochs 7, rate 11148.1510214872, time 2.5744215044542216
Epochs 8, rate 11110.379739041506, time 2.572099267214071
Epochs 9, rate 11129.064634768256, time 2.577104243435315
Epochs 10, rate 11123.590271684454, time 2.5729692945897114
Epochs 11, rate 11108.247384255823, time 2.5799644506914774
Epochs 12, rate 11075.698576940295, time 2.5606497812113957
Epochs 13, rate 11111.504397488305, time 2.5550091346667614
Updated best error: 11048.075993984146. was found in iteration 14, time 2.568714693785296
Epochs 14, rate 11048.075993984146, time 2.577740841297782
Epochs 15, rate 11053.816754459209, time 2.575683569753892
Epochs 16, rate 11102.136803765836, time 2.568734790373128
Epochs 17, rate 11144.525904117494, time 2.575563299440546
Epochs 18, rate 11153.222998522964, time 2.587548900395632
Epochs 19, rate 11138.291331222645, time 2.5675017878238577
Epochs 20, rate 11140.63728535317, time 2.5996229262964334
Epochs 21, rate 11114.25759855057, time 2.5714840026485035
Epochs 22, rate 11145.98342148711, time 2.574300615786342
Epochs 23, rate 11146.871075254272, time 2.5691973209177377
Epochs 24, rate 11198.229249651531, time 2.570353647271986
Epochs 25, rate 11151.52149555999, time 2.567495295079425
Epochs 26, rate 11168.751993199674, time 2.5740678046277026
Epochs 27, rate 11118.490788807076, time 2.5729949563683476
Epochs 28, rate 11096.77560704953, time 2.585482044320088
Epochs 29, rate 11098.509348631282, time 2.5762172112736152
Epochs 30, rate 11148.959992944043, time 2.5998600659659132
Epochs 31, rate 11139.191496223402, time 2.5799966052290983
Epochs 32, rate 11151.947812451763, time 2.581406457684352
Epochs 33, rate 11171.405877392132, time 2.5700039667572128
Epochs 34, rate 11138.696110791323, time 2.5897391185571905
Epochs 35, rate 11155.924606259467, time 2.5722816823254107
Epochs 36, rate 11098.666531141931, time 2.5735035544639686
Epochs 37, rate 11109.842647922236, time 2.5690050120902015
Epochs 38, rate 11157.0424019235, time 2.571125665155705
Epochs 39, rate 11141.618498772765, time 2.5717993643920636
Epochs 40, rate 11167.708541395237, time 2.571979306085268
Epochs 41, rate 11173.373694808935, time 2.573645158074214
Epochs 42, rate 11161.786138142217, time 2.576653770840494
Epochs 43, rate 11128.873351625436, time 2.5763192400627304
Epochs 44, rate 11116.520126777517, time 2.570803810682264
Epochs 45, rate 11126.009123789427, time 2.5991702894534683
Epochs 46, rate 11173.487903412231, time 2.5741679783532163
Epochs 47, rate 11086.889605636126, time 2.571628388861427
Epochs 48, rate 11132.678154710287, time 2.587743682641303
Epochs 49, rate 11085.46841680144, time 2.5800052622216754
Epochs 50, rate 11175.813562313531, time 2.5694842382508796
Epochs 51, rate 11123.913235039985, time 2.571456485791714
Epochs 52, rate 11110.945139015763, time 2.560911655120435
Epochs 53, rate 11148.657503889286, time 2.584812055240036
Epochs 54, rate 11127.748550145712, time 2.57708043672028
Epochs 55, rate 11125.116793419584, time 2.5862141782272374
Epochs 56, rate 11183.159432161166, time 2.5685168197524035
Epochs 57, rate 11110.913915544994, time 2.5800114457815653
Epochs 58, rate 11139.552433259294, time 2.5687239691324066
Epochs 59, rate 11168.774419531832, time 2.5805982659367146
Epochs 60, rate 11162.101918710323, time 2.5696620156959398
Epochs 61, rate 11084.540811953211, time 2.576940688188188
Epochs 62, rate 11123.36032672189, time 2.5699031746771652
Epochs 63, rate 11111.451186511504, time 2.57110804200056
Epochs 64, rate 11186.157565397312, time 2.5771042434498668
Epochs 65, rate 11148.726810406186, time 2.583476405532565
Epochs 66, rate 11128.329585054786, time 2.5732021057483507
