Updated best error: 15908.23252554107. was found in iteration 0, time 0.9041708444419783
Epochs 0, rate 15908.23252554107, time 0.913762787997257
Updated best error: 15368.34319076355. was found in iteration 1, time 0.9257585918239783
Epochs 1, rate 15368.34319076355, time 0.9333739593275823
Epochs 2, rate 15624.081287920302, time 0.9009303480270319
Epochs 3, rate 15520.28069724316, time 0.8960546082817018
Epochs 4, rate 15486.842561977053, time 0.8953033053257968
Epochs 5, rate 15672.600865261904, time 0.8921833884087391
Epochs 6, rate 15568.755378910726, time 0.9021299593150616
Epochs 7, rate 15617.002230000695, time 0.8976830497267656
Epochs 8, rate 15394.830900464112, time 0.8948979727574624
Epochs 9, rate 15568.478655619923, time 0.8976685183297377
Epochs 10, rate 15536.99329979328, time 0.9000062145059928
Epochs 11, rate 15531.26682588959, time 0.8985150481457822
Epochs 12, rate 15694.547182280217, time 0.9053979726159014
Epochs 13, rate 15478.125290707372, time 0.9104511806217488
Epochs 14, rate 15583.621763793722, time 0.8998333838826511
Epochs 15, rate 15532.893940177211, time 0.9024954079359304
Epochs 16, rate 15617.197393979988, time 0.8985975987452548
Epochs 17, rate 15441.520492364261, time 0.9017725493758917
Epochs 18, rate 15482.474573228264, time 0.9068331776652485
Epochs 19, rate 15647.379754609961, time 0.9027965474815574
Epochs 20, rate 15628.199488510973, time 0.9014516224269755
Epochs 21, rate 15487.681527337078, time 0.9003583684389014
Epochs 22, rate 15508.581959584975, time 0.8968600174121093
Epochs 23, rate 15513.81269319852, time 0.9057003488414921
Epochs 24, rate 15574.129852090095, time 0.8987490960571449
Epochs 25, rate 15523.655763425397, time 0.8989216174813919
Updated best error: 15366.403358151858. was found in iteration 26, time 0.8991992594383191
Epochs 26, rate 15366.403358151858, time 0.9066046949883457
Epochs 27, rate 15568.303649799396, time 0.9067599024274386
Epochs 28, rate 15483.22856866848, time 0.8982154545083176
Epochs 29, rate 15480.503185379215, time 0.9079941416857764
Epochs 30, rate 15610.173839852441, time 0.8985138114658184
Epochs 31, rate 15572.096707029432, time 0.9030748078366742
Epochs 32, rate 15433.709801697758, time 0.9224429651512764
Epochs 33, rate 15391.597243719845, time 0.9069580856303219
Epochs 34, rate 15399.850787277235, time 0.9155207750736736
Epochs 35, rate 15505.81344850126, time 0.9026765863236506
Epochs 36, rate 15503.540644951157, time 0.9029854553227779
Epochs 37, rate 15550.728129062518, time 0.9029489723034203
Epochs 38, rate 15563.08089484725, time 0.9035497054865118
Epochs 39, rate 15558.303737627059, time 0.9083132135565393
Epochs 40, rate 15446.67504070818, time 0.9269755170971621
Epochs 41, rate 15504.713151447531, time 0.9023061908956151
Epochs 42, rate 15616.000089160514, time 0.9004900783183984
Epochs 43, rate 15547.288294907274, time 0.9036112319445238
Epochs 44, rate 15565.353052376895, time 0.9154512099921703
Epochs 45, rate 15468.071481715706, time 0.9299275502853561
Epochs 46, rate 15500.57234089921, time 0.9245224975165911
Epochs 47, rate 15540.769564364733, time 0.9212479915004224
Epochs 48, rate 15484.13684491961, time 0.9108416726230644
Epochs 49, rate 15497.880579857021, time 0.9022180750907864
Epochs 50, rate 15505.474474712768, time 0.9077532918890938
Epochs 51, rate 15546.996017920583, time 0.9096714332699776
Epochs 52, rate 15502.645194845994, time 0.9106997598428279
Epochs 53, rate 15616.008131535826, time 0.9042614336649422
Epochs 54, rate 15583.35639105246, time 0.9067184725427069
Epochs 55, rate 15473.43832274774, time 0.9322735942259897
Epochs 56, rate 15541.401273029445, time 0.90169587318087
Epochs 57, rate 15601.47602540016, time 0.9057507448887918
