Updated best error: 2226.1464729018826. was found in iteration 0, time 2.9133283926639706
Epochs 0, rate 2226.1464729018826, time 2.930975045921514
Updated best error: 1895.3613996059141. was found in iteration 1, time 2.858675276664144
Epochs 1, rate 1895.3613996059141, time 2.8678788924371474
Updated best error: 1847.575636778383. was found in iteration 2, time 2.9574274026454077
Epochs 2, rate 1847.575636778383, time 2.966584641697409
Updated best error: 1834.2935071040154. was found in iteration 3, time 3.0555627181820455
Epochs 3, rate 1834.2935071040154, time 3.064786430542881
Epochs 4, rate 1840.897014486715, time 2.8569346035583294
Epochs 5, rate 1854.5268549346663, time 2.81962947469583
Updated best error: 1822.634624282935. was found in iteration 6, time 2.963550676307932
Epochs 6, rate 1822.634624282935, time 2.976073319747229
Updated best error: 1754.8581088430865. was found in iteration 7, time 2.9716378497178084
Epochs 7, rate 1754.8581088430865, time 2.9832462533013313
Epochs 8, rate 1837.4508432702487, time 3.0016114366226248
Updated best error: 1748.8108353599325. was found in iteration 9, time 2.9784230738441693
Epochs 9, rate 1748.8108353599325, time 2.988009143016825
Epochs 10, rate 1863.9152470567578, time 2.898354584700428
Epochs 11, rate 1851.5142500191985, time 2.8260294628271367
Epochs 12, rate 1874.4004327998878, time 2.95822817410226
Epochs 13, rate 1877.4894488388732, time 2.830764835685841
Epochs 14, rate 1850.4269041261348, time 2.854533216712298
Epochs 15, rate 1854.1401428541312, time 3.072235151019413
Epochs 16, rate 1794.8930214962277, time 3.1842627692894894
Epochs 17, rate 1874.5071807544243, time 2.9842476813937537
Epochs 18, rate 1872.9861596520059, time 2.9210631029563956
Epochs 19, rate 1828.7543490676758, time 2.926402919139946
Epochs 20, rate 1793.1951093425423, time 2.849215970541991
Epochs 21, rate 1901.392425970956, time 2.7913285416871076
Epochs 22, rate 1947.511764433476, time 2.8326053733253502
Epochs 23, rate 1906.1939980468833, time 3.4482440380379558
Epochs 24, rate 1895.966767378738, time 3.1979782221096684
Epochs 25, rate 1911.1111525790598, time 2.9427831786015304
Epochs 26, rate 1880.9710127264198, time 2.840405320217542
Epochs 27, rate 1862.4262343658581, time 2.759212659242621
Epochs 28, rate 1859.010678235536, time 2.711483279177628
Epochs 29, rate 1884.8847438514345, time 2.7747281473639305
Epochs 30, rate 1874.506742002086, time 2.7331928427738603
Epochs 31, rate 1873.7552837141511, time 2.743501461329288
Epochs 32, rate 1873.315181608287, time 2.7237273530845414
Epochs 33, rate 1870.3178416305634, time 2.7360694364688243
Epochs 34, rate 1867.1692827303918, time 2.717755885903898
Epochs 35, rate 1871.9837301143937, time 2.7416052716071135
Epochs 36, rate 1871.8818798124278, time 2.737674998708826
Epochs 37, rate 1871.4161979511316, time 2.7224352975172224
Epochs 38, rate 1870.3851730180495, time 2.698668153199833
Epochs 39, rate 1869.3480196698722, time 2.7352003366322606
Epochs 40, rate 1821.6945252103671, time 2.84585149367922
Epochs 41, rate 1825.5302288872151, time 2.9939534025252215
Epochs 42, rate 1820.050449115762, time 3.1448496636585332
Epochs 43, rate 1801.493422457313, time 2.915449973268551
Epochs 44, rate 1855.4987208411649, time 2.783680092114082
Epochs 45, rate 1851.1828042765192, time 2.888149231643183
Epochs 46, rate 1858.7272393999217, time 2.886565311877348
Epochs 47, rate 1824.0472904935727, time 2.824868498792057
Epochs 48, rate 1790.4270195380464, time 2.7913140103191836
Updated best error: 1709.2754987629153. was found in iteration 49, time 2.758582244954596
Epochs 49, rate 1709.2754987629153, time 2.7691589209862286
Epochs 50, rate 1843.2483151687604, time 2.740806355213863
Epochs 51, rate 1812.5124243430216, time 2.7675484118881286
Epochs 52, rate 1808.389654042403, time 2.7512986256115255
Epochs 53, rate 1804.7025750084629, time 2.7293627436010865
Epochs 54, rate 1801.3531202479612, time 2.782919822995609
Epochs 55, rate 1798.305201294763, time 2.769257548818132
Epochs 56, rate 1795.522236618528, time 2.720433368864178
Epochs 57, rate 1792.9508319741212, time 2.7103182958308025
Epochs 58, rate 1768.0561309412178, time 2.762858488218626
Epochs 59, rate 1815.7310532876716, time 2.7260715419688495
Epochs 60, rate 1763.1931374503322, time 2.719621776159329
Epochs 61, rate 1824.4193166873272, time 2.728478494034789
Epochs 62, rate 1797.1928148436605, time 2.7289679230743786
Epochs 63, rate 1794.7510891674976, time 2.728960811975412
Epochs 64, rate 1793.5630254264686, time 2.751908324964461
Epochs 65, rate 1789.0180122875422, time 2.736792295036139
Epochs 66, rate 1793.6550014964168, time 2.7338785999600077
Epochs 67, rate 1790.9314136466746, time 2.7308328857980086
Epochs 68, rate 1790.1137541589414, time 2.742007203232788
Epochs 69, rate 1789.326265386782, time 2.705982381172362
Epochs 70, rate 1788.5833503270044, time 2.7000866626403877
Epochs 71, rate 1787.8812354352956, time 2.712754310639866
Epochs 72, rate 1787.2161719985884, time 2.71846328554966
Epochs 73, rate 1786.5842770514223, time 2.730562973258202
Epochs 74, rate 1785.9811590384043, time 2.7076760591880884
Epochs 75, rate 1785.4010878412262, time 2.703579139248177
Epochs 76, rate 1784.8347634746692, time 2.7293865503161214
Epochs 77, rate 1784.261363001835, time 2.806062736577587
Epochs 78, rate 1783.599338060013, time 2.901286521286238
Epochs 79, rate 1775.5593450881079, time 2.7381591717276024
Epochs 80, rate 1797.5428690143883, time 2.7245139023507363
Epochs 81, rate 1780.9088614822053, time 2.729636675452639
Epochs 82, rate 1766.4679447668505, time 2.7324118587130215
Epochs 83, rate 1779.208884460772, time 2.7795420514812577
Epochs 84, rate 1767.997445323401, time 2.7983502871211385
Epochs 85, rate 1767.661804908939, time 2.747897047382139
Epochs 86, rate 1768.0146402430287, time 2.7647914701447007
Epochs 87, rate 1741.5546664637766, time 2.8274866195351933
Updated best error: 1707.206459878056. was found in iteration 88, time 2.726464198247413
Epochs 88, rate 1707.206459878056, time 2.7353679112056852
Epochs 89, rate 1812.8124530958917, time 2.87917317100073
Updated best error: 1612.898398954829. was found in iteration 90, time 2.827097982582927
Epochs 90, rate 1612.898398954829, time 2.8360391060923575
Updated best error: 1589.4361652066898. was found in iteration 91, time 2.803359901015938
Epochs 91, rate 1589.4361652066898, time 2.8126800769605325
Epochs 92, rate 1776.3053334157566, time 2.7325763414992252
Epochs 93, rate 1774.0783640030895, time 2.7360329534421908
Epochs 94, rate 1773.0164287002544, time 2.746736701708869
Epochs 95, rate 1771.9593922784177, time 2.7499224735729513
Epochs 96, rate 1770.529029040262, time 2.745141033163236
Epochs 97, rate 1767.9999848908537, time 2.809562324291619
Epochs 98, rate 1755.0512701709285, time 2.8831847577603185
Epochs 99, rate 1770.0293037835822, time 2.802095980652666
