Updated best error: 2437.1271587855435. was found in iteration 0, time 0.29731558896331844
Epochs 0, rate 2437.1271587855435, time 0.3112635567024015
Updated best error: 2066.525362196541. was found in iteration 1, time 0.2846488567508188
Epochs 1, rate 2066.525362196541, time 0.29193928477129144
Epochs 2, rate 2066.525364616452, time 0.28361743741764267
Epochs 3, rate 2066.5253646164524, time 0.3018676233884847
Epochs 4, rate 2066.5253646164524, time 0.2828049164321549
Epochs 5, rate 2066.5253646164524, time 0.29641773472364696
Epochs 6, rate 2066.5253646164524, time 0.31266506264883076
Epochs 7, rate 2066.5253646164524, time 0.30294603784715335
Epochs 8, rate 2066.5253646164524, time 0.30205622224736883
Epochs 9, rate 2066.5253646164524, time 0.28162632815335753
Epochs 10, rate 2066.5253646164524, time 0.28995126729157805
Epochs 11, rate 2066.5253646164524, time 0.2804146577796409
Epochs 12, rate 2066.5253646164524, time 0.29095455138515014
Epochs 13, rate 2066.5253646164524, time 0.30724114497439725
Epochs 14, rate 2066.5253646164524, time 0.2808134979894117
Epochs 15, rate 2066.5253646164524, time 0.2876117139060437
Epochs 16, rate 2066.5253646164524, time 0.2814992558074536
Epochs 17, rate 2066.5253646164524, time 0.2839822679971231
Epochs 18, rate 2066.5253646164524, time 0.28047309250804897
Epochs 19, rate 2066.5253646164524, time 0.28027119897550623
Epochs 20, rate 2066.5253646164524, time 0.2907384356435765
Epochs 21, rate 2066.5253646164524, time 0.2766729800907619
Epochs 22, rate 2066.5253646164524, time 0.2822446850677318
Epochs 23, rate 2066.5253646164524, time 0.27921442700884036
Epochs 24, rate 2066.5253646164524, time 0.2975938495747874
Epochs 25, rate 2066.5253646164524, time 0.2818585211747049
Epochs 26, rate 2066.5253646164524, time 0.29203605762839135
Epochs 27, rate 2066.5253646164524, time 0.2963336381832917
Epochs 28, rate 2066.5253646164524, time 0.3103601372505018
Epochs 29, rate 2066.5253646164524, time 0.2861378602006326
Epochs 30, rate 2066.5253646164524, time 0.27808468892627936
Epochs 31, rate 2066.5253646164524, time 0.30802336647107964
Epochs 32, rate 2066.5253646164524, time 0.3148685775132041
Epochs 33, rate 2066.5253646164524, time 0.30620477878590613
Epochs 34, rate 2066.5253646164524, time 0.2829372448118299
Epochs 35, rate 2066.5253646164524, time 0.28007239722753496
Epochs 36, rate 2066.5253646164524, time 0.28383633576533107
Epochs 37, rate 2066.5253646164524, time 0.3155070310272947
Epochs 38, rate 2066.5253646164524, time 0.2809724157164073
Epochs 39, rate 2066.5253646164524, time 0.2801564937678904
Epochs 40, rate 2066.5253646164524, time 0.28047402004342104
Epochs 41, rate 2066.5253646164524, time 0.2849982284074404
Epochs 42, rate 2066.5253646164524, time 0.2789946011257811
Epochs 43, rate 2066.5253646164524, time 0.2871068254854574
Epochs 44, rate 2066.5253646164524, time 0.3202739444802063
Epochs 45, rate 2066.5253646164524, time 0.32082922898931443
Epochs 46, rate 2066.5253646164524, time 0.28370678999177024
Epochs 47, rate 2066.5253646164524, time 0.2804551601575316
Epochs 48, rate 2066.5253646164524, time 0.2888308045627319
Epochs 49, rate 2066.5253646164524, time 0.27946486155916084
Epochs 50, rate 2066.5253646164524, time 0.28032901534700017
Epochs 51, rate 2066.5253646164524, time 0.30365869419097
Epochs 52, rate 2066.5253646164524, time 0.31290560348852203
Epochs 53, rate 2066.5253646164524, time 0.3076235987259377
Epochs 54, rate 2066.5253646164524, time 0.2833122782803983
Epochs 55, rate 2066.5253646164524, time 0.3144719015526327
Epochs 56, rate 2066.5253646164524, time 0.2800108707145519
Epochs 57, rate 2066.5253646164524, time 0.2830414379519013
Epochs 58, rate 2066.5253646164524, time 0.30566278895045684
Epochs 59, rate 2066.5253646164524, time 0.4002058510167963
Epochs 60, rate 2066.5253646164524, time 0.29762755002661834
Epochs 61, rate 2066.5253646164524, time 0.34742259562735
Epochs 62, rate 2066.5253646164524, time 0.32147912210632157
Epochs 63, rate 2066.5253646164524, time 0.3041493604025227
Epochs 64, rate 2066.5253646164524, time 0.3157840549249329
Epochs 65, rate 2066.5253646164524, time 0.2882940707610544
Epochs 66, rate 2066.5253646164524, time 0.3527049095683914
Epochs 67, rate 2066.5253646164524, time 0.3471347504837077
Epochs 68, rate 2066.5253646164524, time 0.30209641544680466
Epochs 69, rate 2066.5253646164524, time 0.29321371837181687
Epochs 70, rate 2066.5253646164524, time 0.29036680313803487
Epochs 71, rate 2066.5253646164524, time 0.2888709977621673
Epochs 72, rate 2066.5253646164524, time 0.2871566032170634
Epochs 73, rate 2066.5253646164524, time 0.2808036042787805
Epochs 74, rate 2066.5253646164524, time 0.33046755821366247
Epochs 75, rate 2066.5253646164524, time 0.2997293451785765
Epochs 76, rate 2066.5253646164524, time 0.30964253405137043
Epochs 77, rate 2066.5253646164524, time 0.3175494639154728
Epochs 78, rate 2066.5253646164524, time 0.2839337269793454
Epochs 79, rate 2066.5253646164524, time 0.2832334377738164
Epochs 80, rate 2066.5253646164524, time 0.30810220697766155
Epochs 81, rate 2066.5253646164524, time 0.30238024127050167
Epochs 82, rate 2066.5253646164524, time 0.2857362373847465
Epochs 83, rate 2066.5253646164524, time 0.2805961455340089
Epochs 84, rate 2066.5253646164524, time 0.28746794592344926
Epochs 85, rate 2066.5253646164524, time 0.2825563369525774
Epochs 86, rate 2066.5253646164524, time 0.2810957779208252
Epochs 87, rate 2066.5253646164524, time 0.28729851612891366
Epochs 88, rate 2066.5253646164524, time 0.2858766044043115
Epochs 89, rate 2066.5253646164524, time 0.28130601927171384
Epochs 90, rate 2066.5253646164524, time 0.28011691892536916
Epochs 91, rate 2066.5253646164524, time 0.32508847141552266
Epochs 92, rate 2066.5253646164524, time 0.28811907575428464
Epochs 93, rate 2066.5253646164524, time 0.28928344182405397
Epochs 94, rate 2066.5253646164524, time 0.29131783607234496
Epochs 95, rate 2066.5253646164524, time 0.3024862894813154
Epochs 96, rate 2066.5253646164524, time 0.28398566896015254
Epochs 97, rate 2066.5253646164524, time 0.27916557681260556
Epochs 98, rate 2066.5253646164524, time 0.29884231218490953
Epochs 99, rate 2066.5253646164524, time 0.27890988622851154
