Updated best error: 2019.7796256801803. was found in iteration 0, time 0.2821305982170088
Epochs 0, rate 2019.7796256801803, time 0.290460793389002
Updated best error: 1875.8627075707998. was found in iteration 1, time 0.3074925070600898
Epochs 1, rate 1875.8627075707998, time 0.31514189126934866
Epochs 2, rate 1877.9298864583313, time 0.27363993942574893
Epochs 3, rate 1878.0338102847318, time 0.27395406473823414
Epochs 4, rate 1878.0385496124054, time 0.2705951499793571
Epochs 5, rate 1878.0387664745624, time 0.3307396352559806
Epochs 6, rate 1878.0387764734148, time 0.27470258578310336
Epochs 7, rate 1878.0387769380438, time 0.28056089918987936
Epochs 8, rate 1878.0387769598078, time 0.30775098025029024
Epochs 9, rate 1878.0387769608456, time 0.2860568554448548
Epochs 10, rate 1878.038776960888, time 0.26866587640651574
Epochs 11, rate 1878.0387769608915, time 0.3640947347527117
Epochs 12, rate 1878.038776960892, time 0.27675707663112803
Epochs 13, rate 1878.038776960892, time 0.2729897371302741
Epochs 14, rate 1878.038776960892, time 0.2687289488117699
Epochs 15, rate 1878.038776960892, time 0.2836802006444543
Epochs 16, rate 1878.038776960892, time 0.2861693964032668
Epochs 17, rate 1878.038776960892, time 0.2891056642111778
Epochs 18, rate 1878.038776960892, time 0.330923905616487
Epochs 19, rate 1878.038776960892, time 0.28053894751943176
Epochs 20, rate 1878.038776960892, time 0.26962525715916286
Epochs 21, rate 1878.038776960892, time 0.3139991676916054
Epochs 22, rate 1878.038776960892, time 0.26848407947369424
Epochs 23, rate 1878.038776960892, time 0.3045896305255553
Epochs 24, rate 1878.038776960892, time 0.2677030946908303
Epochs 25, rate 1878.038776960892, time 0.3134970618771149
Epochs 26, rate 1878.038776960892, time 0.267912408506362
Epochs 27, rate 1878.038776960892, time 0.2657738211180174
Epochs 28, rate 1878.038776960892, time 0.2710480964191504
Epochs 29, rate 1878.038776960892, time 0.2748281122367189
Epochs 30, rate 1878.038776960892, time 0.26746131713733234
Epochs 31, rate 1878.038776960892, time 0.26503797638989113
Epochs 32, rate 1878.038776960892, time 0.2952740836105079
Epochs 33, rate 1878.038776960892, time 0.27219700356604903
Epochs 34, rate 1878.038776960892, time 0.26666425507468716
Epochs 35, rate 1878.038776960892, time 0.26582730899107787
