Updated best error: 15943.910599642411. was found in iteration 0, time 6.313816770503763
Epochs 0, rate 15943.910599642411, time 6.326126390180434
Updated best error: 15195.023643990278. was found in iteration 1, time 6.3634077123278985
Epochs 1, rate 15195.023643990278, time 6.375355284370016
Epochs 2, rate 15366.255183178127, time 6.336905577903963
Epochs 3, rate 15534.846821645311, time 6.321978455845965
Epochs 4, rate 15232.359119675768, time 6.343532502811286
Epochs 5, rate 15231.709490848565, time 6.373565451940522
Epochs 6, rate 15220.173321343322, time 6.3670470485667465
Epochs 7, rate 15366.273348595008, time 6.343497256500996
Epochs 8, rate 15341.45894262357, time 6.3464242462359834
Epochs 9, rate 15230.516985512213, time 6.342352369742002
Epochs 10, rate 15256.753011034853, time 6.348521710955538
Epochs 11, rate 15255.621729358576, time 6.328349999588681
Epochs 12, rate 15231.929986557783, time 6.3475756257539615
Epochs 13, rate 15206.59132405142, time 6.339606249239296
Epochs 14, rate 15385.3061954954, time 6.336184265237534
Epochs 15, rate 15196.11228842277, time 6.376012906330288
Epochs 16, rate 15283.550902334933, time 6.355432461423334
Updated best error: 15067.452436259207. was found in iteration 17, time 6.3570556468184805
Epochs 17, rate 15067.452436259207, time 6.369623121092445
Epochs 18, rate 15237.26698662268, time 6.350595987300039
Epochs 19, rate 15167.923531659138, time 6.349131101131206
Epochs 20, rate 15144.39675358484, time 6.360318404054851
Epochs 21, rate 15357.176299798595, time 6.360328297756496
Epochs 22, rate 15166.014185181346, time 6.357504264335148
Epochs 23, rate 15277.106229527579, time 6.356051745300647
Epochs 24, rate 15258.920059256649, time 6.392694614522043
Epochs 25, rate 15182.166009490515, time 6.3708589062298415
Epochs 26, rate 15120.308541355012, time 6.405719672475243
Epochs 27, rate 15263.059194316911, time 6.389387953982805
Epochs 28, rate 15222.930026604778, time 6.3653137957444414
Epochs 29, rate 15231.087759070944, time 6.373081278914469
Epochs 30, rate 15093.776802496917, time 6.513424052391201
Epochs 31, rate 15113.132520676778, time 6.3636884461011505
Epochs 32, rate 15200.018067115334, time 6.353596561442828
Epochs 33, rate 15263.222729766114, time 6.402589861871093
Epochs 34, rate 15272.493062351496, time 6.381495253648609
Epochs 35, rate 15210.077995046056, time 6.356291049189167
Epochs 36, rate 15162.207383885112, time 6.370585592740099
Epochs 37, rate 15207.538574019358, time 6.375002512068022
Epochs 38, rate 15239.715408237083, time 6.414970901692868
Epochs 39, rate 15223.082923371796, time 6.378790563016082
Epochs 40, rate 15333.219350437217, time 6.364440367411589
Epochs 41, rate 15246.257633305504, time 6.423259968447383
Epochs 42, rate 15221.568776020345, time 6.370544162855367
Epochs 43, rate 15325.282732140218, time 6.417570780933602
Epochs 44, rate 15189.325293603777, time 6.414210941744386
Epochs 45, rate 15145.962967681035, time 6.3800990050367545
Updated best error: 14898.169922262277. was found in iteration 46, time 6.379758599869092
Epochs 46, rate 14898.169922262277, time 6.392339987156447
Epochs 47, rate 15155.574088425652, time 6.38399526833382
Epochs 48, rate 15210.085438883632, time 6.36323178994644
Epochs 49, rate 15195.5707040671, time 6.3697774009924615
Epochs 50, rate 15224.148259787404, time 6.407362336103688
Epochs 51, rate 15263.324578683405, time 6.37601012372761
Epochs 52, rate 15410.285670757086, time 6.386139728114358
Epochs 53, rate 15288.96953597012, time 6.364113875257317
Epochs 54, rate 15196.075390891448, time 6.354884597691125
Epochs 55, rate 15242.837216014317, time 6.336421095722471
Epochs 56, rate 15222.451023829222, time 6.355285910962266
Epochs 57, rate 15249.77463121861, time 6.3481340015277965
Epochs 58, rate 15186.084130340132, time 6.351021725640749
Epochs 59, rate 15099.239405030645, time 6.3517643716186285
Epochs 60, rate 15158.114738789254, time 6.365024404978612
Epochs 61, rate 15295.755381375606, time 6.390611681184964
Epochs 62, rate 15270.63010211297, time 6.344477660488337
Epochs 63, rate 15210.778555915986, time 6.350473552738549
Epochs 64, rate 15314.925219871046, time 6.352921625497402
Epochs 65, rate 15225.289515282479, time 6.398468207669794
Epochs 66, rate 15226.966211282614, time 6.366432402355713
Epochs 67, rate 15158.271548770717, time 6.346461038454436
Epochs 68, rate 15116.694622539799, time 6.36405760483467
Epochs 69, rate 15196.902176547503, time 6.3675587384350365
Epochs 70, rate 15075.175628786004, time 6.347682910578442
Epochs 71, rate 15303.22286697229, time 6.353666744893417
Epochs 72, rate 15280.850367160423, time 6.439550257069641
Epochs 73, rate 15087.134386373613, time 6.5036129015206825
Epochs 74, rate 15117.057795362725, time 6.4435732834244845
Epochs 75, rate 15265.844148076278, time 6.376397214800818
Epochs 76, rate 15211.280024853515, time 6.381491234336863
Epochs 77, rate 15218.906340702351, time 6.404106999136275
Epochs 78, rate 15069.11873491383, time 6.3603091286931885
Epochs 79, rate 15154.443138522733, time 6.344590510518174
Epochs 80, rate 15160.045406838051, time 6.352373452595202
Epochs 81, rate 15278.78862612199, time 6.34405686899845
Epochs 82, rate 15199.751145372957, time 6.348374851324479
Epochs 83, rate 15086.412841305424, time 6.361072798783425
Epochs 84, rate 15301.985912366854, time 6.391336394823156
Epochs 85, rate 15270.32157867083, time 6.397283127749688
Epochs 86, rate 15181.079315383535, time 6.374994473444531
Epochs 87, rate 15226.454088515824, time 6.405378339783056
Epochs 88, rate 15216.480932824583, time 6.365223206550581
Epochs 89, rate 15238.490560744585, time 6.350699252812774
Epochs 90, rate 15228.604232383284, time 6.353966647715424
Epochs 91, rate 15214.430050599227, time 6.391243332196609
Epochs 92, rate 15250.578966632418, time 6.36785925962613
Epochs 93, rate 15195.178770969645, time 6.375201313625439
Epochs 94, rate 15186.552226280604, time 6.367880592923029
Epochs 95, rate 15212.391248605834, time 6.363565084015136
Epochs 96, rate 15274.620506928477, time 6.3676728251739405
Epochs 97, rate 15220.316357544663, time 6.402541939241928
Epochs 98, rate 15351.003123405368, time 6.3664271463349
Epochs 99, rate 15138.1645864515, time 6.405382977449335
