Updated best error: 2066.1975137092377. was found in iteration 0, time 3.4345001408364624
Epochs 0, rate 2066.1975137092377, time 3.444627580975066
Updated best error: 1959.539356037482. was found in iteration 1, time 3.4956240467727184
Epochs 1, rate 1959.539356037482, time 3.5068172240717104
Epochs 2, rate 2003.5146734952034, time 3.4661061884835362
Epochs 3, rate 1993.7634194976968, time 3.4486478247272316
Epochs 4, rate 1994.2504652319935, time 3.4462074814364314
Epochs 5, rate 2000.3290657326743, time 3.4431265209568664
Epochs 6, rate 2025.9825563896627, time 3.4435763751971535
Epochs 7, rate 2011.1252999116375, time 3.4528452275699237
Epochs 8, rate 2019.3802033505347, time 3.45642303735076
Epochs 9, rate 2007.6587144222317, time 3.4383608486386947
Epochs 10, rate 2013.0125055968288, time 3.47464043351647
Updated best error: 1957.6567256522342. was found in iteration 11, time 3.4895298358460423
Epochs 11, rate 1957.6567256522342, time 3.499586783378618
Epochs 12, rate 1967.903308919172, time 3.4470787455065874
Epochs 13, rate 2036.637075130739, time 3.467355577464332
Updated best error: 1937.234381768973. was found in iteration 14, time 3.494602212915197
Epochs 14, rate 1937.234381768973, time 3.5055594872683287
Updated best error: 1866.5722954525493. was found in iteration 15, time 3.4335645676765125
Epochs 15, rate 1866.5722954525493, time 3.4433550036192173
Epochs 16, rate 2090.929773080857, time 3.4412760896084365
Epochs 17, rate 2092.9637227482667, time 3.4565204284881474
Epochs 18, rate 2118.6623430608183, time 3.4653103638556786
Epochs 19, rate 2021.4010184813017, time 3.4515312203438953
Epochs 20, rate 2055.183558115775, time 3.450408903590869
Epochs 21, rate 2128.201574313654, time 3.4462068630673457
Epochs 22, rate 2125.938849200388, time 3.4700494468706893
Epochs 23, rate 2125.3188270351075, time 3.470699648562004
Epochs 24, rate 2123.7528003961825, time 3.4680404071114026
Epochs 25, rate 2121.627176563579, time 3.4473668995779008
Epochs 26, rate 2120.020889891882, time 3.4653419000533177
Epochs 27, rate 2143.5586448794106, time 3.4673979348735884
Epochs 28, rate 2151.2241285456353, time 3.4637171687500086
Epochs 29, rate 2150.115070694681, time 3.4496161707647843
Epochs 30, rate 2143.775255488233, time 3.474964452238055
Epochs 31, rate 2155.1543011499407, time 3.464060974874883
Epochs 32, rate 2153.0520348813593, time 3.4512211146502523
Epochs 33, rate 2148.6430451413057, time 3.4444383639493026
Epochs 34, rate 2147.325745986355, time 3.4563182259589667
Epochs 35, rate 2146.849789663604, time 3.4972138409066247
Epochs 36, rate 2146.412209174337, time 3.473934888927033
Epochs 37, rate 2146.0061270517117, time 3.466840486624278
Epochs 38, rate 2145.6186505384626, time 3.4588655449042562
Epochs 39, rate 2145.194049987927, time 3.457889469427755
Epochs 40, rate 2143.700722632285, time 3.4916047305450775
Epochs 41, rate 2149.092843500626, time 3.4923854054359253
Epochs 42, rate 2104.991729949907, time 3.4476841163850622
Epochs 43, rate 2112.614218484279, time 3.4653304604435107
Epochs 44, rate 2044.3289122461936, time 3.458462685739505
Epochs 45, rate 2101.367671828884, time 3.4666939361777622
Epochs 46, rate 2092.4015092176887, time 3.4649266737687867
Epochs 47, rate 2085.6109084651425, time 3.4689023958635516
Epochs 48, rate 2079.8991393155848, time 3.4966703056998085
Epochs 49, rate 2091.2062268257296, time 3.4896117680618772
Epochs 50, rate 2124.328229271845, time 3.5037563601799775
Epochs 51, rate 2123.9129131081163, time 3.4785292765445774
Epochs 52, rate 2123.613314731681, time 3.4711068362084916
Epochs 53, rate 2123.3985714464156, time 3.4656962182198185
Epochs 54, rate 2123.2457022398703, time 3.4588550328626297
Epochs 55, rate 2123.1374397299305, time 3.48131620856293
Epochs 56, rate 2123.0605444231555, time 3.466265106049832
Epochs 57, rate 2123.00423062782, time 3.4693584336491767
Epochs 58, rate 2122.9579291875752, time 3.5257883966114605
Epochs 59, rate 2122.9044594211373, time 3.4685177782084793
Epochs 60, rate 2122.757108689956, time 3.496529011259554
Epochs 61, rate 2124.3192509848177, time 3.5252470256236847
Epochs 62, rate 2122.6754305804443, time 3.4848204339505173
Epochs 63, rate 2106.163361167251, time 3.518580835094326
Epochs 64, rate 2093.4773163096966, time 3.473970135251875
Epochs 65, rate 2093.3800622166027, time 3.478085915048723
Epochs 66, rate 2093.1275928880577, time 3.4754829440353205
Epochs 67, rate 2093.037487765057, time 3.467726282091462
Epochs 68, rate 2093.300607392597, time 3.462526523624547
Epochs 69, rate 2093.2142855010334, time 3.4827974811778404
Epochs 70, rate 2092.091476711518, time 3.4592977759893984
Epochs 71, rate 2103.643084162458, time 3.4560934534238186
Epochs 72, rate 2102.592269348038, time 3.4878036941227037
Epochs 73, rate 2101.814112433503, time 3.4673796933639096
Epochs 74, rate 2101.2835493865655, time 3.4899141443165718
Epochs 75, rate 2096.335577669689, time 3.474304047660553
Epochs 76, rate 2098.706272622947, time 3.4651443351904163
Epochs 77, rate 2100.18730912472, time 3.4868483335885685
Epochs 78, rate 2099.502226769574, time 3.473075682806666
Epochs 79, rate 2105.8255305683333, time 3.492278120596893
Epochs 80, rate 2095.1563646466525, time 3.47911176821799
Epochs 81, rate 2086.6309726799172, time 3.5076176863512956
Epochs 82, rate 2100.1245149868973, time 3.4982437134021893
Epochs 83, rate 2139.9185745600607, time 3.482456148485653
Epochs 84, rate 2056.7364390579073, time 3.4612635307858
Epochs 85, rate 2019.2071042728674, time 3.4589555157581344
Epochs 86, rate 1993.0301854649133, time 3.490971842824365
Epochs 87, rate 1966.8873252186047, time 3.4836653443198884
Epochs 88, rate 2112.2314321366503, time 3.458056116462103
Epochs 89, rate 2110.0849644073437, time 3.502316208265256
Epochs 90, rate 2108.135524873862, time 3.463411391538102
Epochs 91, rate 2105.135467785649, time 3.4628279723401647
Epochs 92, rate 2122.4644879267476, time 3.5193278095539426
Epochs 93, rate 2134.2617342614813, time 3.4964514075545594
Epochs 94, rate 2153.843783466106, time 3.460859434926533
Epochs 95, rate 2163.316847425407, time 3.4636732654616935
Epochs 96, rate 2158.9340868252534, time 3.4801308194728335
Epochs 97, rate 2159.2980521019294, time 3.472081674975925
Epochs 98, rate 2177.5989986059994, time 3.468126667823526
Epochs 99, rate 2192.2998240133475, time 3.482401114772074
