Updated best error: 7081.655917730496. was found in iteration 0, time 2.6093654396318016
Epochs 0, rate 7081.655917730496, time 2.618519586903858
Updated best error: 6232.440656235099. was found in iteration 1, time 2.669823994147009
Epochs 1, rate 6232.440656235099, time 2.678597543090291
Updated best error: 6125.395853431911. was found in iteration 2, time 2.632598014897667
Epochs 2, rate 6125.395853431911, time 2.6412744818881038
Epochs 3, rate 6146.453111883979, time 2.6118861692521023
Updated best error: 6123.230682984602. was found in iteration 4, time 2.640715178575192
Epochs 4, rate 6123.230682984602, time 2.6494896550502745
Epochs 5, rate 6169.665008656167, time 2.6326867490279255
Epochs 6, rate 6125.526219174458, time 2.602204873204755
Updated best error: 6105.126581834054. was found in iteration 7, time 2.661575738908141
Epochs 7, rate 6105.126581834054, time 2.6705249010556145
Epochs 8, rate 6128.177653501668, time 2.6287376162581495
Epochs 9, rate 6126.646333802823, time 2.6129992106725695
Epochs 10, rate 6126.648961769745, time 2.6267678421354503
Epochs 11, rate 6126.650907428606, time 2.6370072047793656
Epochs 12, rate 6126.652175755577, time 2.6644946900196373
Epochs 13, rate 6126.652847433974, time 2.6136129293372505
Epochs 14, rate 6126.652972403359, time 2.6467651770144585
Epochs 15, rate 6126.652578998487, time 2.693341322490596
Epochs 16, rate 6126.651677303989, time 2.6560262999337283
Epochs 17, rate 6126.65026061294, time 2.6323982857938972
Epochs 18, rate 6126.648305363353, time 2.6715795077907387
Epochs 19, rate 6126.64576959758, time 2.777042345966038
Epochs 20, rate 6126.6425897335475, time 2.649675471133378
Epochs 21, rate 6126.638675134806, time 2.665860329994757
Epochs 22, rate 6126.633899521463, time 2.612518747788272
Epochs 23, rate 6126.6280875256925, time 2.6044315743856714
Epochs 24, rate 6126.620993364645, time 2.670718755769485
Epochs 25, rate 6126.612266059614, time 2.621311465780309
Epochs 26, rate 6126.601390441514, time 2.627494410829968
Epochs 27, rate 6126.5875818805625, time 2.657272906319122
Epochs 28, rate 6126.56958592534, time 2.605181022277975
Epochs 29, rate 6126.545263956493, time 2.6052638820256107
Epochs 30, rate 6126.510636611033, time 2.6667513814827544
Epochs 31, rate 6126.4573084392005, time 2.699308461189503
Epochs 32, rate 6126.363711898144, time 2.6185362825199263
Epochs 33, rate 6126.149936185022, time 2.6436551537990454
Epochs 34, rate 6124.730218572177, time 2.6482068748227903
Epochs 35, rate 6200.74726823571, time 2.6702215972691192
Epochs 36, rate 6126.534627130347, time 2.633386419227463
Epochs 37, rate 6136.01841474964, time 2.5997772062110016
Epochs 38, rate 6126.631509024475, time 2.6612492467684206
Epochs 39, rate 6126.721908151859, time 2.5833527342692832
Epochs 40, rate 6126.721670949513, time 2.6276267390931025
Epochs 41, rate 6126.721466309448, time 2.6950411840734887
Epochs 42, rate 6126.721230600864, time 2.622667830415594
Epochs 43, rate 6126.720961353061, time 2.623179520283884
Epochs 44, rate 6126.720658594169, time 2.610167447804997
Epochs 45, rate 6126.72032230679, time 2.6161593207434635
Epochs 46, rate 6126.719952351493, time 2.6754702058897237
Epochs 47, rate 6126.719548464877, time 2.6558738750973134
Epochs 48, rate 6126.719110259113, time 2.6140782424845384
Epochs 49, rate 6126.718637219056, time 2.616830546554411
Epochs 50, rate 6126.718128698751, time 2.625614916731138
Epochs 51, rate 6126.717583916523, time 2.6399654215128976
Epochs 52, rate 6126.717001948356, time 2.6429758893573307
Epochs 53, rate 6126.716381719065, time 2.6203452839981765
Epochs 54, rate 6126.715721992949, time 2.6474932916098624
Epochs 55, rate 6126.715021361081, time 2.6153325783161563
Epochs 56, rate 6126.714278226905, time 2.644647924898891
Epochs 57, rate 6126.71349078937, time 2.623915982687322
Epochs 58, rate 6126.712657022589, time 2.6175441297746147
Epochs 59, rate 6126.711774651683, time 2.6223938985494897
Epochs 60, rate 6126.710841125465, time 2.6565862216011737
Epochs 61, rate 6126.709853583163, time 2.6256977764787734
Epochs 62, rate 6126.708808815523, time 2.6287144278976484
Epochs 63, rate 6126.707703219392, time 2.6602941953970003
Epochs 64, rate 6126.706532742732, time 2.614596734274528
Epochs 65, rate 6126.7052928203175, time 2.6468062977146474
Epochs 66, rate 6126.703978296003, time 2.615499843712314
Epochs 67, rate 6126.7025833296275, time 2.6984736801241525
Epochs 68, rate 6126.701101284368, time 2.662861610922846
Epochs 69, rate 6126.699524590462, time 2.599173690425232
Epochs 70, rate 6126.697844576778, time 2.635246744277538
Epochs 71, rate 6126.696051264939, time 2.5985559524415294
Epochs 72, rate 6126.694133112264, time 2.658372034711647
Epochs 73, rate 6126.6920766906005, time 2.6470335436679306
Epochs 74, rate 6126.689866279043, time 2.5998217278684024
Epochs 75, rate 6126.687483344281, time 2.57847452108399
Epochs 76, rate 6126.684905869557, time 2.7013094623034704
Epochs 77, rate 6126.682107476637, time 2.6068610964503023
Epochs 78, rate 6126.679056263121, time 2.6335505928364
Epochs 79, rate 6126.675713240216, time 2.6501506779750343
Epochs 80, rate 6126.6720301986925, time 2.6394831035649986
Epochs 81, rate 6126.667946741996, time 2.647705387833412
Epochs 82, rate 6126.663386077561, time 2.6261804036039393
Epochs 83, rate 6126.658248912066, time 2.641492452501552
Epochs 84, rate 6126.652404363553, time 2.6408097870953497
Epochs 85, rate 6126.645676033826, time 2.6635727207103628
Epochs 86, rate 6126.63781992134, time 2.6249733720324
Epochs 87, rate 6126.62848797212, time 2.69344984403142
Epochs 88, rate 6126.617164998982, time 2.6074247282522265
Epochs 89, rate 6126.603053037385, time 2.63274642041506
Epochs 90, rate 6126.584843601681, time 2.6896540636371356
Epochs 91, rate 6126.560226188363, time 2.609726868911821
Epochs 92, rate 6126.52468990715, time 2.639651914847491
Epochs 93, rate 6126.468051254219, time 2.644536002408131
Epochs 94, rate 6126.3612855920455, time 2.628397211083211
Epochs 95, rate 6126.072937400714, time 2.6602008235859103
Epochs 96, rate 6257.804393663839, time 2.627806989963574
Epochs 97, rate 6127.212172133304, time 2.6515821729117306
Epochs 98, rate 6126.684322478474, time 2.606561193628295
Epochs 99, rate 6126.6780616888345, time 2.588972047509742
