Updated best error: 21748.60582701379. was found in iteration 0, time 3.6826035646372475
Epochs 0, rate 21748.60582701379, time 3.692614135434269
Epochs 1, rate 22307.855922136838, time 3.755246830842225
Epochs 2, rate 22630.41911557946, time 3.709834432011121
Epochs 3, rate 22677.347908174987, time 3.7036675642157206
Epochs 4, rate 22458.064811501357, time 3.693123042714433
Epochs 5, rate 22633.019307673112, time 3.7058809707377804
Epochs 6, rate 22907.729521644127, time 3.6992509540432366
Epochs 7, rate 22849.217907289738, time 3.6961928727687337
Epochs 8, rate 23062.27882520904, time 3.7056178601051215
Epochs 9, rate 23000.559089846603, time 3.6941040650417563
Epochs 10, rate 22980.80857394079, time 3.7059004489710787
Epochs 11, rate 23000.605133915276, time 3.721918969968101
Epochs 12, rate 22885.7823783897, time 3.6884726938442327
Epochs 13, rate 23034.544574817824, time 3.7283953251026105
Epochs 14, rate 23142.26681389843, time 3.7403540275554406
Epochs 15, rate 23035.63347848392, time 3.738426301672007
Epochs 16, rate 22912.318442884818, time 3.6875463960459456
Epochs 17, rate 22977.996917640845, time 3.70868892686849
Epochs 18, rate 23000.98641641307, time 3.713763468185789
Epochs 19, rate 22948.970943188753, time 3.759724658288178
Epochs 20, rate 22926.842107975765, time 3.719671244674828
Epochs 21, rate 22921.541824947883, time 3.7143611095816595
Epochs 22, rate 22902.213678048625, time 3.7168515397497686
Epochs 23, rate 22924.9921625307, time 3.7032096713373903
Epochs 24, rate 22897.01396322997, time 3.6915635480108904
Epochs 25, rate 22902.76826651974, time 3.7218534241837915
Epochs 26, rate 23013.64389089539, time 3.744286773886415
Epochs 27, rate 22996.177291080785, time 3.7335573638265487
Epochs 28, rate 23072.361300757777, time 3.6932232164253946
Epochs 29, rate 22855.38891233549, time 3.6843247595097637
Epochs 30, rate 22891.30475812258, time 3.716341086590546
Epochs 31, rate 22931.319521257374, time 3.7128152187360683
Epochs 32, rate 22856.497864633428, time 3.712480378788314
Epochs 33, rate 22861.470284462954, time 3.718326628804789
Epochs 34, rate 22799.069209251233, time 3.7344558355980553
Epochs 35, rate 22926.28158950938, time 3.697217489214381
Epochs 36, rate 22819.558636224003, time 3.733605595625704
Epochs 37, rate 22951.207201227608, time 3.717367558114347
Epochs 38, rate 22926.767522396327, time 3.7336637211265042
Epochs 39, rate 22868.417574626274, time 3.731650352885481
Epochs 40, rate 22931.443665617906, time 3.7153990207007155
Epochs 41, rate 22850.17468915483, time 3.7210467783443164
Epochs 42, rate 23007.733482510674, time 3.711590873179375
Epochs 43, rate 22944.370619384314, time 3.717624176002573
Epochs 44, rate 22962.941350897683, time 3.7014606504380936
Epochs 45, rate 22903.726114458765, time 3.7329847658547806
Epochs 46, rate 22869.27806313309, time 3.7230805523577146
Epochs 47, rate 22829.877055299974, time 3.6991829348553438
Epochs 48, rate 22873.277476960306, time 3.7216311250813305
Epochs 49, rate 23050.9458085239, time 3.7069151717150817
Epochs 50, rate 22842.749943966814, time 3.7231519725028193
