Updated best error: 2128.1932399184584. was found in iteration 0, time 2.1687126532197
Epochs 0, rate 2128.1932399184584, time 2.1797428936115466
Updated best error: 1878.7598531822537. was found in iteration 1, time 2.2013012690877076
Epochs 1, rate 1878.7598531822537, time 2.2101493299705908
Epochs 2, rate 1892.8593736728446, time 2.1573407709074672
Epochs 3, rate 1908.6963160447144, time 2.192462792736478
Epochs 4, rate 1893.6433488566581, time 2.2130611699831206
Epochs 5, rate 1910.2197245477332, time 2.206115173205035
Epochs 6, rate 1893.297829763431, time 2.192578116169898
Epochs 7, rate 1893.6706395282322, time 2.193556974263629
Epochs 8, rate 1889.4761168467248, time 2.2452262117294595
Epochs 9, rate 1893.0164756425474, time 2.191548243688885
Epochs 10, rate 1893.560400578757, time 2.214574906305643
Epochs 11, rate 1892.9995768875697, time 2.2028255174518563
Epochs 12, rate 1914.7180298593235, time 2.1834468480956275
Epochs 13, rate 1924.9091073459776, time 2.164002942154184
Epochs 14, rate 1924.0504875186862, time 2.154215907154139
Epochs 15, rate 1950.0788317761485, time 2.149370466853725
Epochs 16, rate 1976.0838283543505, time 2.1506535562512
Epochs 17, rate 1993.865290218172, time 2.1526387892954517
Epochs 18, rate 1993.5706008062195, time 2.1565641153720208
Epochs 19, rate 1993.5168501857056, time 2.167077719059307
Epochs 20, rate 1993.3760638979834, time 2.1431244494742714
Epochs 21, rate 1992.254975799603, time 2.149892050452763
Epochs 22, rate 1995.4751293228467, time 2.1583038609242067
Epochs 23, rate 2035.420107128143, time 2.179233677161392
Epochs 24, rate 2067.6903445801204, time 2.2261570297414437
Epochs 25, rate 2067.632056885942, time 2.198888751823688
Epochs 26, rate 2068.841311017334, time 2.2219129409932066
Epochs 27, rate 2068.8322796970037, time 2.202469344221754
Epochs 28, rate 2068.8278851987843, time 2.1916103885159828
Epochs 29, rate 2068.8242455228597, time 2.171136300865328
Epochs 30, rate 2068.821025638516, time 2.1788172141532414
Epochs 31, rate 2068.8180017594955, time 2.2250532636535354
Epochs 32, rate 2068.8149920506717, time 2.1656221082084812
Epochs 33, rate 2068.8118111849835, time 2.312796791724395
Epochs 34, rate 2068.8082212076974, time 2.274272882496007
Epochs 35, rate 2068.803846159019, time 2.204272780480096
Epochs 36, rate 2068.797967722678, time 2.177256173599744
