Updated best error: 27683.880333262485. was found in iteration 0, time 4.407698103590519
Epochs 0, rate 27683.880333262485, time 4.436551228813187
Updated best error: 25483.21332159006. was found in iteration 1, time 4.459073930993327
Epochs 1, rate 25483.21332159006, time 4.4693708007835085
Epochs 2, rate 25488.8875771894, time 4.398292285295611
Updated best error: 25237.35858758045. was found in iteration 3, time 4.666569584718673
Epochs 3, rate 25237.35858758045, time 4.690328381228028
Epochs 4, rate 25248.045405903184, time 4.849605535026058
Updated best error: 25156.621487990804. was found in iteration 5, time 4.513881945262256
Epochs 5, rate 25156.621487990804, time 4.524309906599228
Updated best error: 25083.65952677298. was found in iteration 6, time 4.458145159769629
Epochs 6, rate 25083.65952677298, time 4.468659690988716
Epochs 7, rate 25097.916467716434, time 4.490521679421363
Epochs 8, rate 25087.87306642874, time 4.4286767699959455
Epochs 9, rate 25107.27242304129, time 4.428497137472732
Epochs 10, rate 25147.150246095956, time 4.415403441955277
Epochs 11, rate 25090.39621403358, time 4.426433064007142
Updated best error: 25076.676609065988. was found in iteration 12, time 4.424782361755206
Epochs 12, rate 25076.676609065988, time 4.434888468611462
Epochs 13, rate 25080.30930531359, time 4.417263148650818
Epochs 14, rate 25135.717320485433, time 4.457039229455404
Epochs 15, rate 25108.925277427024, time 4.411648782253906
Epochs 16, rate 25142.06572454637, time 4.42467878707248
Epochs 17, rate 25083.12064667639, time 4.414258246011741
Epochs 18, rate 25110.5768525955, time 4.425067424032022
Epochs 19, rate 25105.96742350396, time 4.42176076350006
Epochs 20, rate 25206.439656474453, time 4.446906224096892
Epochs 21, rate 25166.58001395937, time 4.459416500409134
Epochs 22, rate 25137.55816419349, time 4.4479085797211155
Epochs 23, rate 25124.212164187833, time 4.42089908393973
Epochs 24, rate 25109.00962945187, time 4.463366869887977
Epochs 25, rate 25130.946938259698, time 4.434647309637512
Epochs 26, rate 25128.38737917215, time 4.426811188910506
Epochs 27, rate 25092.74860908123, time 4.470293697617308
Updated best error: 25070.564711271498. was found in iteration 28, time 4.4255679834896
Epochs 28, rate 25070.564711271498, time 4.435933490829484
Epochs 29, rate 25096.02680591055, time 4.420354002817476
Epochs 30, rate 25095.84609921073, time 4.406167362474662
Epochs 31, rate 25098.67274561574, time 4.3677195110867615
Epochs 32, rate 25077.480161359486, time 4.422480530280154
Epochs 33, rate 25080.63026040128, time 4.650171083740133
Epochs 34, rate 25164.625776370358, time 4.514038698594959
Epochs 35, rate 25108.84797780631, time 4.487641993939178
Epochs 36, rate 25071.293049219665, time 4.433914248198562
