Updated best error: 25322.821318823746. was found in iteration 0, time 7.197398822216201
Epochs 0, rate 25322.821318823746, time 7.210592691451893
Updated best error: 24900.191549370466. was found in iteration 1, time 7.264427412839723
Epochs 1, rate 24900.191549370466, time 7.2770186938287225
Epochs 2, rate 24991.426298578728, time 7.2293412557046395
Epochs 3, rate 25005.623984511047, time 7.215180277140462
Epochs 4, rate 25007.905313183794, time 7.218290300370427
Epochs 5, rate 24978.193261597724, time 7.2355733600852545
Epochs 6, rate 24991.585091867793, time 7.2221340033866
Epochs 7, rate 25019.476067268013, time 7.224358540319372
Epochs 8, rate 25009.444029683113, time 7.242382081763935
Epochs 9, rate 25007.15170946695, time 7.235294790574699
Epochs 10, rate 25015.31302023276, time 7.250936732554692
Epochs 11, rate 24991.710106564216, time 7.221960554423276
Epochs 12, rate 25021.616199540968, time 7.965857454633806
Epochs 13, rate 24926.01133395351, time 7.224215081645525
Epochs 14, rate 24959.07782824117, time 7.220838546854793
Epochs 15, rate 24995.017315903286, time 7.235223988769576
Epochs 16, rate 24993.680854335966, time 7.227745896350825
Epochs 17, rate 25022.24800372052, time 7.228376619823393
Epochs 18, rate 25038.754463127185, time 7.256804006698076
Epochs 19, rate 25013.12936641974, time 7.258486863473081
Epochs 20, rate 25030.254158325166, time 7.2465470208990155
Epochs 21, rate 25022.180491258816, time 7.242274796939455
Epochs 22, rate 25005.852869414528, time 7.230495417825296
Epochs 23, rate 25042.778219734297, time 7.2506714577029925
Epochs 24, rate 25028.135117264803, time 7.23431964260817
Epochs 25, rate 25025.22935875685, time 7.2714435930829495
Epochs 26, rate 25028.931281580408, time 7.229722163232509
Epochs 27, rate 25014.759549697657, time 7.308213843702106
Epochs 28, rate 25013.50369400687, time 7.254383141626022
Epochs 29, rate 25020.610641739448, time 7.245869611520902
Epochs 30, rate 25007.004637746686, time 7.230268481042003
Epochs 31, rate 25008.59637497813, time 7.236077629684587
Epochs 32, rate 24997.76742156671, time 7.236544179555494
Epochs 33, rate 25011.011673833138, time 7.230462954117684
Epochs 34, rate 24997.33143653331, time 7.312145971663995
Epochs 35, rate 25017.531441385534, time 7.280444697142229
Epochs 36, rate 24996.332680670013, time 7.234160725027323
Epochs 37, rate 25003.208418654074, time 7.215998053419753
Epochs 38, rate 25017.679817579945, time 7.266227448155405
Epochs 39, rate 25025.857742638997, time 7.337588243302889
Epochs 40, rate 25022.450811840874, time 7.221101039118366
Epochs 41, rate 25008.599450427635, time 7.326920050545596
Epochs 42, rate 25002.221300020487, time 7.2114330377226
Epochs 43, rate 25013.760748012188, time 7.2244448010314954
Epochs 44, rate 25007.540342485, time 7.248344582767459
Epochs 45, rate 25036.510022774935, time 7.235082694343873
Epochs 46, rate 25033.338333945718, time 7.254969343441189
Epochs 47, rate 25020.318257387622, time 7.265986907543265
Epochs 48, rate 25013.882919134707, time 7.225271234288812
Epochs 49, rate 25022.789454758717, time 7.248944697610568
Epochs 50, rate 25038.5437093241, time 7.26379576184263
Epochs 51, rate 24998.533949941277, time 7.2638844959728885
Epochs 52, rate 24999.965972965383, time 7.300553954526549
Epochs 53, rate 25006.706820010815, time 7.22442408608913
Epochs 54, rate 25022.97336121249, time 7.236954458974651
Epochs 55, rate 25006.03997794554, time 7.247481048150803
Epochs 56, rate 24962.36467175342, time 7.225257630445412
Epochs 57, rate 24988.339620778785, time 7.280031944290386
Epochs 58, rate 24975.81486136382, time 7.234420743887313
Epochs 59, rate 24991.19340444307, time 7.231792729435256
Epochs 60, rate 24959.779093139652, time 7.232906389195705
Epochs 61, rate 24989.04794575112, time 7.352899364661425
Epochs 62, rate 24972.953592021495, time 7.293897657684283
Epochs 63, rate 24938.511919304176, time 7.2276893167581875
Epochs 64, rate 24961.87526107835, time 7.248068795859581
Epochs 65, rate 24993.45717926405, time 7.2048766054504085
Epochs 66, rate 24931.15956884257, time 7.232384187271236
Updated best error: 24867.769488312835. was found in iteration 67, time 7.243591277598171
Epochs 67, rate 24867.769488312835, time 7.256498229500721
Epochs 68, rate 25014.710377226595, time 7.302104792222963
Epochs 69, rate 24931.604126333637, time 7.260208676714683
Epochs 70, rate 24954.223140750208, time 7.224133458614233
Epochs 71, rate 24940.213026720507, time 7.208921274272143
Epochs 72, rate 24961.606793563045, time 7.312717023756704
Epochs 73, rate 24945.90662212232, time 7.279660312124179
Epochs 74, rate 24944.456339327644, time 7.2225881861231755
Epochs 75, rate 25016.628562043305, time 7.253847026673611
Epochs 76, rate 24963.268558875614, time 7.253864031474222
Epochs 77, rate 25010.87005073316, time 7.230207572938525
Epochs 78, rate 25005.919382057, time 7.240070974934497
Epochs 79, rate 24979.621590659943, time 7.240554220406921
Epochs 80, rate 24995.715916155586, time 7.2393793433730025
Epochs 81, rate 24969.427584590714, time 7.258175830240361
Epochs 82, rate 24991.694988833027, time 7.239313797603245
Epochs 83, rate 25025.794274100444, time 7.243368669311167
Epochs 84, rate 25001.84145872739, time 7.238553219300229
Epochs 85, rate 24997.951532963358, time 7.23443434771616
Epochs 86, rate 24961.97607471565, time 7.250110917666461
Epochs 87, rate 24968.511235490754, time 7.23505332240893
Epochs 88, rate 24967.310759178865, time 7.247381801964366
Epochs 89, rate 24979.4581229698, time 7.2261703244003
Epochs 90, rate 24994.057794833378, time 7.2271485641394975
Epochs 91, rate 24967.543017393706, time 7.229708250204567
Epochs 92, rate 24973.177537010757, time 7.284020651874016
Epochs 93, rate 24965.770708221113, time 7.228732174728066
Epochs 94, rate 24967.262705696667, time 7.23338808878907
Epochs 95, rate 24963.13876373465, time 7.22718597468338
Epochs 96, rate 25000.42203166815, time 7.243014041945571
Epochs 97, rate 25003.36436410532, time 7.2307470888481475
Epochs 98, rate 24987.16417618605, time 7.236276122086565
Epochs 99, rate 24992.103644093906, time 7.2238570533227175
