Updated best error: 23781.840492932104. was found in iteration 0, time 7.400306271898444
Epochs 0, rate 23781.840492932104, time 7.4140374927956145
Epochs 1, rate 24013.807090632057, time 7.510943515939289
Epochs 2, rate 24226.33342129713, time 7.543215224184678
Epochs 3, rate 24179.66797443006, time 7.527650885909679
Epochs 4, rate 24270.54712425539, time 7.55190715007484
Epochs 5, rate 24376.03897621564, time 7.410490910013323
Epochs 6, rate 24396.192622429382, time 7.4970886237570085
Epochs 7, rate 24428.945275778882, time 7.527734054834582
Epochs 8, rate 24455.344358398994, time 7.47427900423645
Epochs 9, rate 24444.482439823063, time 7.523161928038462
Epochs 10, rate 24533.05257985238, time 7.428464364595129
Epochs 11, rate 24428.851226870273, time 7.2437579246325186
Epochs 12, rate 24286.20027356149, time 7.2156650685356
Epochs 13, rate 24329.686309767065, time 7.224499525560532
Epochs 14, rate 24293.390052997922, time 7.208603439125
Epochs 15, rate 24224.491450524518, time 7.2382950555183925
Epochs 16, rate 24288.7895766226, time 7.5547954925423255
Epochs 17, rate 24309.2808725125, time 7.462855798381497
Epochs 18, rate 24483.024178984422, time 7.538964333507465
Epochs 19, rate 24280.471830157407, time 7.525029055017512
Epochs 20, rate 24196.070481145, time 7.436786822567228
Epochs 21, rate 24210.51713828039, time 7.595984826781205
Epochs 22, rate 24111.20269672366, time 7.728130977775436
Epochs 23, rate 24407.222759550543, time 7.660667682619533
Epochs 24, rate 24553.496616999473, time 7.581820138060721
Epochs 25, rate 24433.02094596093, time 7.604569467846886
Epochs 26, rate 24447.27176088738, time 7.560939171977225
Epochs 27, rate 24503.6351296856, time 7.587011548719602
Epochs 28, rate 24390.095996129745, time 7.5847053887700895
Epochs 29, rate 24324.838015030327, time 7.477310805377783
Epochs 30, rate 24389.131800449766, time 7.5878945615986595
Epochs 31, rate 24461.64827093267, time 7.528114653148805
Epochs 32, rate 24336.820162434142, time 7.606488845936838
Epochs 33, rate 24424.111020145898, time 7.473949420309509
Epochs 34, rate 24298.780555198784, time 7.436541025934275
Epochs 35, rate 24375.501084283, time 7.463710366835585
Epochs 36, rate 24326.65696355719, time 7.44034515414387
Epochs 37, rate 23985.49652256936, time 7.475298364661285
Epochs 38, rate 24060.361549626447, time 7.497944428934716
Epochs 39, rate 24398.873506344746, time 7.510514376626816
Epochs 40, rate 24301.993782880294, time 7.465187001784216
Epochs 41, rate 24268.275191681038, time 7.48228857392678
Epochs 42, rate 24286.279228580817, time 7.5064687802805565
Epochs 43, rate 24218.997868817845, time 7.4470843107264955
Epochs 44, rate 24168.026439246572, time 7.485812586703105
Epochs 45, rate 24582.75757413094, time 7.54368270158011
Epochs 46, rate 24578.677160417596, time 7.609671835190966
Epochs 47, rate 24603.327292831662, time 7.473448860851931
Epochs 48, rate 24511.44866901622, time 7.67657335360127
Epochs 49, rate 24481.79679201381, time 7.296693555894308
Epochs 50, rate 24591.804403231617, time 7.249644367810106
Epochs 51, rate 24529.271723634807, time 7.2518348951562075
Epochs 52, rate 24526.201533959815, time 7.189207455783617
Epochs 53, rate 24464.839947118962, time 7.21282990470354
Epochs 54, rate 24470.669187010604, time 7.218292773803114
Epochs 55, rate 24332.367981543808, time 7.2399550331319915
Epochs 56, rate 24445.26112305099, time 7.248772485370864
Epochs 57, rate 24475.49490689629, time 7.242181425142917
Epochs 58, rate 24385.098010110465, time 7.22020534996409
Epochs 59, rate 24459.11926715003, time 7.247044797753915
Epochs 60, rate 24399.904654165428, time 7.236064644210273
Epochs 61, rate 24437.437899202414, time 7.198896172092645
Epochs 62, rate 24424.83746463083, time 7.235682190817897
Epochs 63, rate 24452.320975107174, time 7.250748133883462
Epochs 64, rate 24486.63092789048, time 7.301529102478526
Epochs 65, rate 24340.40786307552, time 7.2563711572584
Epochs 66, rate 24340.732844275466, time 7.243276534209144
Epochs 67, rate 24404.29265686579, time 7.576147027823026
Epochs 68, rate 24369.602787981723, time 7.512003378709778
Epochs 69, rate 24438.257168923254, time 7.966866612187005
Epochs 70, rate 24293.473757416188, time 7.552162531253998
Epochs 71, rate 24340.407568133414, time 7.4554652033839375
Epochs 72, rate 24288.349182800248, time 7.479590685194125
Epochs 73, rate 24337.732989376633, time 7.48510425951099
Epochs 74, rate 24300.17293711577, time 7.589992335473653
Epochs 75, rate 24331.82076116289, time 7.517526846713736
Epochs 76, rate 24228.337514494855, time 7.444717242644401
Epochs 77, rate 24309.21628563829, time 7.476092334210989
Epochs 78, rate 24320.59588760448, time 7.479543999303132
Epochs 79, rate 24326.235114220057, time 7.440900438145036
Epochs 80, rate 24448.971596544954, time 7.45849545863166
Epochs 81, rate 24524.10736326071, time 7.5132975985179655
Epochs 82, rate 24350.961108200307, time 7.447991439476027
Epochs 83, rate 24162.66825827665, time 7.403957047732547
Epochs 84, rate 24146.189914413688, time 7.56595496943919
Epochs 85, rate 24095.170125795146, time 7.54438731863047
Epochs 86, rate 24145.909104887094, time 7.263348999389564
Epochs 87, rate 24315.721589010038, time 7.2510925583628705
Epochs 88, rate 24317.96043504912, time 7.416166184499161
Epochs 89, rate 24265.4064462036, time 7.581651945147314
Epochs 90, rate 24366.019619100483, time 7.494763913098723
Epochs 91, rate 24334.712224146126, time 7.485522268398199
Epochs 92, rate 24297.325771094187, time 7.540803943629726
Epochs 93, rate 24302.405557586968, time 7.571653741470072
Epochs 94, rate 24319.28107898864, time 7.594502626627218
Epochs 95, rate 24283.444014214376, time 7.459836673544487
Epochs 96, rate 24458.669657572118, time 7.470103243875201
Epochs 97, rate 24411.791964590888, time 7.471898641510052
Epochs 98, rate 24478.08691258698, time 7.574851880475762
Epochs 99, rate 24577.175952541096, time 7.453620337240864
