Updated best error: 2032.5907918460878. was found in iteration 0, time 1.6815832766587846
Epochs 0, rate 2032.5907918460878, time 1.691000534570776
Updated best error: 1891.93869177703. was found in iteration 1, time 1.6452631894790102
Epochs 1, rate 1891.93869177703, time 1.6575817753036972
Epochs 2, rate 1918.546473577563, time 1.6975637687719427
Epochs 3, rate 1925.4856548548805, time 1.6908607860386837
Epochs 4, rate 1924.8225684154231, time 1.6473399392270949
Epochs 5, rate 1927.3237007294672, time 1.6790081317012664
Epochs 6, rate 1926.5817005551664, time 1.6813495379756205
Epochs 7, rate 1905.3620903348656, time 1.70457314705709
Epochs 8, rate 1892.8146571615343, time 1.7035120475920849
Epochs 9, rate 1894.0433601362506, time 1.6653523502754979
Epochs 10, rate 1893.8649122699887, time 1.7130715274543036
Epochs 11, rate 1893.8311321642418, time 1.7001308751350734
Epochs 12, rate 1893.7558365186696, time 1.6414179405546747
Updated best error: 1891.0639492066784. was found in iteration 13, time 1.6672176221618429
Epochs 13, rate 1891.0639492066784, time 1.6672476124367677
Epochs 14, rate 1893.3419743648044, time 1.698741119238548
Epochs 15, rate 1893.6982812866886, time 1.6922548704023939
Epochs 16, rate 1893.8282040738068, time 1.6782911475165747
Epochs 17, rate 1893.0541864962245, time 1.6503266003564931
Epochs 18, rate 1893.810537930848, time 1.7308684412855655
Epochs 19, rate 1893.9111873753363, time 1.6441275780380238
Epochs 20, rate 1893.9114226859358, time 1.6611651502898894
Epochs 21, rate 1893.9079990946614, time 1.617417675908655
Epochs 22, rate 1893.9038898633605, time 1.6521646645851433
Epochs 23, rate 1893.8988941827424, time 1.678857252758462
Epochs 24, rate 1893.8926186184397, time 1.6801647672255058
Epochs 25, rate 1893.8843879199753, time 1.5959956480073743
Epochs 26, rate 1893.87291760878, time 1.7039294381102081
Epochs 27, rate 1893.8553472351477, time 1.7574611649033614
Epochs 28, rate 1893.8233089638095, time 1.6983966947591398
Epochs 29, rate 1893.7307437089441, time 1.7023025425733067
Epochs 30, rate 1893.8569736944987, time 1.6630706153810024
Epochs 31, rate 1893.6046478828528, time 1.6659503008413594
Epochs 32, rate 1893.637092541522, time 1.6786290792515501
Epochs 33, rate 1894.4557878666028, time 1.6978828406427056
Epochs 34, rate 1893.797382127757, time 1.670148940407671
Epochs 35, rate 1906.4632509153548, time 1.668752073426731
Epochs 36, rate 1908.5954966972176, time 1.6780233992321882
Epochs 37, rate 1894.013823920557, time 1.7100585861771833
Epochs 38, rate 1891.6550741567762, time 1.6786952433758415
Epochs 39, rate 1893.87910084343, time 1.6129194427048787
Epochs 40, rate 1893.3830818744316, time 1.6781779883021954
Epochs 41, rate 1893.9953248620284, time 1.6829093418491539
Epochs 42, rate 1893.9063346749447, time 1.6943616104545072
Epochs 43, rate 1893.8954595741552, time 1.7078491989523172
Epochs 44, rate 1893.8666492684451, time 1.6594584867998492
Epochs 45, rate 1893.7481629837832, time 1.7586440805753227
Epochs 46, rate 1896.768325570532, time 1.7440054217586294
Epochs 47, rate 1893.8314986568969, time 1.6626210703107063
Epochs 48, rate 1911.9722582175914, time 1.6382535019947682
Epochs 49, rate 1925.8024266343873, time 1.6691332900954876
Updated best error: 1871.615230710316. was found in iteration 50, time 1.6814404363394715
Epochs 50, rate 1871.615230710316, time 1.6911375004856382
Epochs 51, rate 1873.526809325116, time 1.7111963618372101
Epochs 52, rate 1893.6680698423743, time 1.6951732031593565
Epochs 53, rate 1893.932558743988, time 1.6776428009034134
Epochs 54, rate 1893.9358431181618, time 1.6566387818893418
Epochs 55, rate 1893.9346803572148, time 1.671888995129848
Epochs 56, rate 1893.9331846177618, time 1.6311439499550033
Epochs 57, rate 1893.9313131057247, time 1.6328951351169962
Epochs 58, rate 1893.9288891813087, time 1.6306662696588319
Epochs 59, rate 1893.9256020408834, time 1.6662780297046993
Epochs 60, rate 1893.9208535602959, time 1.6824755648849532
Epochs 61, rate 1893.9133239276903, time 1.6650543025170919
Epochs 62, rate 1893.8993986445369, time 1.6872279425442684
Epochs 63, rate 1893.8641390193386, time 1.676428039878374
Epochs 64, rate 1893.582485287925, time 1.6516857475799043
