Updated best error: 25623.544614249637. was found in iteration 0, time 3.8457828561331553
Epochs 0, rate 25623.544614249637, time 3.855561852484243
Updated best error: 24947.046783152087. was found in iteration 1, time 3.93271077216923
Epochs 1, rate 24947.046783152087, time 3.9435453027945186
Epochs 2, rate 25040.60396220715, time 3.8580652681303036
Epochs 3, rate 25034.289319983676, time 3.8498667905842012
Epochs 4, rate 25024.453164194263, time 3.8526481574044737
Epochs 5, rate 25019.24158112134, time 3.8863071481064253
Epochs 6, rate 25028.549557323462, time 3.8617871549467964
Epochs 7, rate 25040.794114066575, time 3.8662037651083665
Epochs 8, rate 25029.089416436058, time 3.868014003299322
Epochs 9, rate 25035.174765979307, time 3.873492949653155
Epochs 10, rate 25021.243464081384, time 3.8815801230593934
Epochs 11, rate 25016.721118791407, time 3.8585018277044583
Epochs 12, rate 25047.322255102063, time 3.8702688396952
Epochs 13, rate 25043.455656279864, time 3.853415846802818
Epochs 14, rate 25032.121859863764, time 3.8661363642677316
Epochs 15, rate 25036.46854608083, time 3.8931696667750657
Epochs 16, rate 25045.209712979475, time 3.914735771701089
Epochs 17, rate 25024.141729647486, time 3.8839416259252175
Epochs 18, rate 25044.347915916576, time 3.856362314767466
Epochs 19, rate 25045.384778751843, time 3.84992862621948
Epochs 20, rate 25033.957706200927, time 3.8390294773562346
Epochs 21, rate 25050.658642013655, time 3.859937651130167
Epochs 22, rate 25045.63663561009, time 3.8394570707641833
Epochs 23, rate 25049.599387277234, time 3.852723596879514
Epochs 24, rate 25056.24034392235, time 3.854070995344955
Epochs 25, rate 25053.969093981807, time 3.8595066567577305
Epochs 26, rate 25066.03016910143, time 3.8382370537037787
Epochs 27, rate 25057.49436412515, time 3.8392758923582733
Epochs 28, rate 25069.561008403052, time 3.8565629713993985
Epochs 29, rate 25063.456141353177, time 3.9871780720932293
Epochs 30, rate 25061.51707454553, time 3.8481443589989794
Epochs 31, rate 25059.754418366178, time 3.861205899986089
Epochs 32, rate 25058.072486168076, time 3.853544464924198
Epochs 33, rate 25061.767636036737, time 3.850630151489895
Epochs 34, rate 25050.803362890052, time 3.8458586047818244
Epochs 35, rate 25067.87761698204, time 3.8556246156513225
Epochs 36, rate 25066.319551909415, time 3.866947956965305
Epochs 37, rate 25058.581177790395, time 3.856988091385574
Epochs 38, rate 25054.445059970945, time 3.851501106397336
Epochs 39, rate 25058.0379370339, time 3.8545223954752146
Epochs 40, rate 25049.997748578993, time 3.854597525772988
Epochs 41, rate 25061.272510753344, time 3.865950857365533
Epochs 42, rate 25058.67605035432, time 3.8552594762331864
Epochs 43, rate 25055.735811124036, time 3.858248610784358
Epochs 44, rate 25056.98760314643, time 3.8599184820850496
Epochs 45, rate 25058.29899776342, time 3.8431199045480753
Epochs 46, rate 25066.21218302033, time 3.8518121396336937
Epochs 47, rate 25066.119621126396, time 3.864571304373385
Epochs 48, rate 25071.28959353904, time 3.8605770315880363
Epochs 49, rate 25058.229414142894, time 3.8637856826389907
Epochs 50, rate 25061.31793532622, time 3.850969938299386
