Updated best error: 22880.06405764799. was found in iteration 0, time 6.824238393688574
Epochs 0, rate 22880.06405764799, time 6.837137925307616
Epochs 1, rate 23470.13045221561, time 6.8747655270126415
Epochs 2, rate 23788.874521448102, time 6.812511574855307
Epochs 3, rate 23669.33507088471, time 6.864849255536683
Epochs 4, rate 23789.972361226588, time 6.843794840489863
Epochs 5, rate 23971.45664857771, time 6.882689763500821
Epochs 6, rate 23760.413544679795, time 6.857406100272783
Epochs 7, rate 23871.904336681604, time 6.856340053942404
Epochs 8, rate 24022.97677158308, time 6.852541800122708
Epochs 9, rate 23959.1813935832, time 6.845222625299357
Epochs 10, rate 24010.71250034128, time 6.845599513471825
Epochs 11, rate 23917.21224372803, time 6.851904274735716
Epochs 12, rate 24106.346663896442, time 6.859843660960905
Epochs 13, rate 24216.916189688447, time 6.848596068302868
Epochs 14, rate 24211.501868946398, time 6.862139927237877
Epochs 15, rate 24170.3121322295, time 6.871811329590855
Epochs 16, rate 24158.938377435104, time 6.891807427760796
Epochs 17, rate 24325.291717081935, time 6.921614058461273
Epochs 18, rate 24226.60715155107, time 7.320694748079404
Epochs 19, rate 24218.081566308905, time 7.8622428835660685
Epochs 20, rate 24114.842061498202, time 6.894551693199901
Epochs 21, rate 24106.094514254248, time 6.898644593820791
Epochs 22, rate 23967.316917472494, time 6.878710949633387
Epochs 23, rate 24058.374808465855, time 7.301705334029975
Epochs 24, rate 23951.237650496056, time 6.866739880046225
Epochs 25, rate 23915.883898303637, time 7.214957978052553
Epochs 26, rate 24144.41051769162, time 7.09709895029664
Epochs 27, rate 24057.678355040156, time 7.961186081665801
Epochs 28, rate 24041.009792755496, time 8.55254560301546
Epochs 29, rate 24116.996465899858, time 7.122359734363272
Epochs 30, rate 24346.498163143016, time 7.112801182054682
Epochs 31, rate 24390.412729664076, time 7.266179216370801
Epochs 32, rate 24379.206945977636, time 7.396874703379581
Epochs 33, rate 24286.7000363524, time 7.165095886972267
Epochs 34, rate 24272.33611388673, time 7.043125407930347
Epochs 35, rate 24182.447672078895, time 7.37306767507107
Epochs 36, rate 24143.83971940436, time 7.24914720930974
Epochs 37, rate 24038.877999015054, time 7.121867213543737
Epochs 38, rate 23951.88242702201, time 6.912870499800192
Epochs 39, rate 23641.11858179406, time 6.931489827562473
Epochs 40, rate 23751.4162480893, time 6.944077707594261
Epochs 41, rate 23678.222494802634, time 6.889187761116773
Epochs 42, rate 23656.198242453753, time 6.916644019365776
Epochs 43, rate 23770.632983367792, time 6.9309407271503005
Epochs 44, rate 23807.78345935927, time 6.919425077008782
Epochs 45, rate 23645.867954494406, time 6.890958424497512
Epochs 46, rate 23971.372365248375, time 6.88033970023389
Epochs 47, rate 23962.487386496538, time 6.857868940001936
Epochs 48, rate 24066.43519379168, time 6.904108699614881
Epochs 49, rate 23916.162896577727, time 6.936907865834655
Epochs 50, rate 23898.852743611544, time 7.01970485234051
Epochs 51, rate 23978.005552648516, time 7.5195532004436245
Epochs 52, rate 24091.678030851657, time 8.083695767447352
Epochs 53, rate 24007.53875478961, time 9.656533970497549
Epochs 54, rate 24015.043326838182, time 7.539761704028933
Epochs 55, rate 23902.461534001857, time 7.245587950208574
Epochs 56, rate 24008.134401829, time 7.2172477515850915
Epochs 57, rate 23944.727995412224, time 7.225567426969064
Epochs 58, rate 24130.35187260303, time 7.188086066555115
Epochs 59, rate 24343.40377007612, time 7.24143908834958
Epochs 60, rate 24265.826383847318, time 7.206598727862001
Epochs 61, rate 24212.57237496485, time 7.193981785065262
Epochs 62, rate 24256.318121814686, time 7.205381493404275
Epochs 63, rate 24221.289690937127, time 7.269070032256423
Epochs 64, rate 24169.14915797244, time 7.584377659892198
Epochs 65, rate 24109.906002709587, time 7.431331373765715
Epochs 66, rate 24104.05238571066, time 7.269234515057178
Epochs 67, rate 24164.249000640397, time 7.196298766284599
Epochs 68, rate 24318.716897909464, time 7.29652072530007
Epochs 69, rate 24148.972084276644, time 7.209648152143927
Epochs 70, rate 24104.406422814332, time 7.350655349495355
Epochs 71, rate 24168.635131676616, time 7.5324471668718616
Epochs 72, rate 24291.297945549955, time 7.262730024696793
Epochs 73, rate 24300.280129640345, time 7.180156264832476
Epochs 74, rate 24282.215768804075, time 7.171040146480664
Epochs 75, rate 24229.68467897312, time 7.278594884148333
Epochs 76, rate 24168.60987589179, time 7.259080485571758
Epochs 77, rate 24157.17092811067, time 7.203813341722707
Epochs 78, rate 24121.630443941136, time 7.188447805005126
Epochs 79, rate 24281.713355061718, time 7.178684576734668
Epochs 80, rate 24077.057387800083, time 7.1791699864697875
Epochs 81, rate 24024.119079140055, time 7.210572594893165
Epochs 82, rate 23922.00399321148, time 7.19251535301737
Epochs 83, rate 24081.331951776567, time 7.210277329722885
Epochs 84, rate 23905.030105626738, time 7.168807880079839
