Updated best error: 9735.453141277452. was found in iteration 0, time 4.8915594668651465
Epochs 0, rate 9735.453141277452, time 4.903168488803203
Updated best error: 8726.865143109784. was found in iteration 1, time 4.877934294068837
Epochs 1, rate 8726.865143109784, time 4.889353171442053
Updated best error: 8595.517372068221. was found in iteration 2, time 4.8726872313491185
Epochs 2, rate 8595.517372068221, time 4.883090767601971
Epochs 3, rate 8622.124566640075, time 4.898447647319699
Epochs 4, rate 8645.61936958359, time 5.016616471591988
Updated best error: 8570.442080362342. was found in iteration 5, time 4.900364861161506
Epochs 5, rate 8570.442080362342, time 4.910904744989239
Epochs 6, rate 8604.648067776516, time 4.904717162266024
Epochs 7, rate 8663.995326363078, time 4.860842924812459
Epochs 8, rate 8602.7774627418, time 4.823873872621334
Epochs 9, rate 8577.316716186366, time 4.878691162237374
Epochs 10, rate 8603.22636220211, time 4.853310726219206
Updated best error: 8565.755173078018. was found in iteration 11, time 4.858060321275843
Epochs 11, rate 8565.755173078018, time 4.868339877088147
Epochs 12, rate 8626.692947723193, time 4.8869966154234135
Epochs 13, rate 8637.899913045012, time 4.888371839930187
Epochs 14, rate 8673.104298814045, time 4.883377066587855
Epochs 15, rate 8633.785863010526, time 4.8353462378145196
Epochs 16, rate 8599.57825716217, time 4.972670195624232
Epochs 17, rate 8705.039242586448, time 4.927513177943183
Epochs 18, rate 8604.08388434933, time 4.930190042548929
Epochs 19, rate 8596.177576637663, time 4.900300242923549
Epochs 20, rate 8581.606836554314, time 4.916625468671555
Epochs 21, rate 8676.077175979714, time 4.904876389016863
Epochs 22, rate 8743.222828499034, time 4.973323798280035
Epochs 23, rate 8620.959053613198, time 4.885528637474636
Epochs 24, rate 8648.418917970215, time 4.887876536500698
Epochs 25, rate 8618.17262307633, time 4.859247256281378
Epochs 26, rate 8590.166170842307, time 4.896876403858187
Epochs 27, rate 8621.84337492921, time 4.952018948912155
Epochs 28, rate 8594.617829031316, time 4.908646816809778
Epochs 29, rate 8610.975413661477, time 4.901830674869416
Epochs 30, rate 8607.684861565525, time 4.889696359212394
Epochs 31, rate 8606.372568946885, time 4.901874578165007
Updated best error: 8558.190152516761. was found in iteration 32, time 4.84336230023473
Epochs 32, rate 8558.190152516761, time 4.853856425695994
Epochs 33, rate 8566.488809495635, time 4.885141855585971
Epochs 34, rate 8602.371021810479, time 4.914756177458912
Epochs 35, rate 8745.922366862358, time 4.8759351480184705
Epochs 36, rate 8598.58903509661, time 4.903786845148716
Epochs 37, rate 8615.349965204561, time 4.913425783794082
Epochs 38, rate 8622.733502415704, time 4.89863531847368
Epochs 39, rate 8607.744394625743, time 4.882031523186015
Epochs 40, rate 8594.726381458, time 4.919910177559359
Epochs 41, rate 8626.115218144394, time 4.884585334875737
Epochs 42, rate 8596.828714832038, time 4.900941169275029
Epochs 43, rate 8616.926478251815, time 4.941848223817942
Epochs 44, rate 8599.920725459633, time 4.8996157224537455
Epochs 45, rate 8630.635525246076, time 4.860425225109793
Epochs 46, rate 8619.119378236368, time 4.870721167353622
Epochs 47, rate 8611.440338808015, time 4.894213452280383
Epochs 48, rate 8621.454061566796, time 4.868502504810749
Updated best error: 8551.300798590886. was found in iteration 49, time 4.880130695797561
Epochs 49, rate 8551.300798590886, time 4.890885149274254
Epochs 50, rate 8639.799824834781, time 4.904862166826206
Epochs 51, rate 8618.099464994839, time 4.864144947678142
Epochs 52, rate 8599.442115260825, time 4.942228822146717
Epochs 53, rate 8594.017550625234, time 4.871509571690694
Epochs 54, rate 8621.80523503126, time 4.889795914583374
Epochs 55, rate 8615.692728085949, time 4.922533245153318
Epochs 56, rate 8620.722822145426, time 4.861623908873298
Epochs 57, rate 8632.936941285107, time 4.904347694347962
Epochs 58, rate 8642.227362277335, time 4.87355076597305
Epochs 59, rate 8603.846698385956, time 4.886214394653507
Epochs 60, rate 8622.609315082409, time 4.920672301748709
Epochs 61, rate 8621.217756135666, time 4.878128767137241
Epochs 62, rate 8610.579888038497, time 4.884884000988677
Epochs 63, rate 8627.383637429612, time 4.933634596542106
Epochs 64, rate 8616.09715083396, time 4.886251496034674
Epochs 65, rate 8613.973456143249, time 4.913660140839056
Epochs 66, rate 8609.997986139768, time 4.8866487899795175
Epochs 67, rate 8621.945833418431, time 4.907275920806569
Epochs 68, rate 8592.95725541989, time 4.898054681871145
Epochs 69, rate 8613.526679661376, time 4.845756575989071
Epochs 70, rate 8642.383566786986, time 4.865292926224356
Epochs 71, rate 8605.704025113955, time 4.869882057799259
Epochs 72, rate 8611.542138395995, time 4.927475458207482
Epochs 73, rate 8627.167036244102, time 4.84983865536924
Epochs 74, rate 8613.591301401544, time 4.9203473554880475
Epochs 75, rate 8621.78155321029, time 4.925007907229883
Epochs 76, rate 8623.833386818349, time 4.902236316629569
Epochs 77, rate 8604.903179084838, time 4.980491166621505
Epochs 78, rate 8607.340481781217, time 4.888267028523842
Epochs 79, rate 8622.401119794, time 4.8624240619756165
Epochs 80, rate 8624.51890499463, time 4.886620345598203
Epochs 81, rate 8615.303532480186, time 4.8776217149425065
Epochs 82, rate 8627.212809224106, time 4.9034130487416405
Epochs 83, rate 8627.310947886575, time 4.901294250739738
Epochs 84, rate 8618.346241308058, time 4.923191794659942
Epochs 85, rate 8616.810331240375, time 4.861711715471756
Epochs 86, rate 8621.976092443445, time 4.869914830691414
Epochs 87, rate 8592.371008206283, time 4.904227114864625
Epochs 88, rate 8609.755660454286, time 4.905361489574716
Epochs 89, rate 8654.190826349959, time 4.9094349119695835
Epochs 90, rate 8598.053145354741, time 4.948752790718572
Epochs 91, rate 8612.177293455065, time 4.891272549524729
Epochs 92, rate 8586.376383021245, time 4.918100557726575
Epochs 93, rate 8633.16011261457, time 4.879628281269106
Epochs 94, rate 8620.569985296486, time 4.874405643611681
Epochs 95, rate 8617.647244037102, time 4.903198788269947
Epochs 96, rate 8622.157733056165, time 4.900187702063704
Epochs 97, rate 8630.660292361537, time 5.0669077019701945
Epochs 98, rate 8617.7297747266, time 5.05864831632789
Epochs 99, rate 8625.294780696206, time 5.0523265502779395
