Updated best error: 3219.537289370868. was found in iteration 0, time 0.290392155771527
Epochs 0, rate 3219.537289370868, time 0.3337058933742438
Updated best error: 1905.819773073468. was found in iteration 1, time 0.3653051684125974
Epochs 1, rate 1905.819773073468, time 0.37229693004342723
Updated best error: 1903.4506759363735. was found in iteration 2, time 0.2908685997740523
Epochs 2, rate 1903.4506759363735, time 0.29796795550798316
Updated best error: 1903.4366399256578. was found in iteration 3, time 0.278909267871597
Epochs 3, rate 1903.4366399256578, time 0.27892998282822856
Updated best error: 1903.4365415696207. was found in iteration 4, time 0.29620532912355957
Epochs 4, rate 1903.4365415696207, time 0.29622604408019115
Updated best error: 1903.436540872209. was found in iteration 5, time 0.2798117597881262
Epochs 5, rate 1903.436540872209, time 0.27983309310167215
Updated best error: 1903.43654086719. was found in iteration 6, time 0.28822172300207316
Epochs 6, rate 1903.43654086719, time 0.2882430563156191
Updated best error: 1903.43654086715. was found in iteration 7, time 0.28914307480449075
Epochs 7, rate 1903.43654086715, time 0.2891721375794667
Epochs 8, rate 1903.43654086715, time 0.2853111170061138
Epochs 9, rate 1903.43654086715, time 0.2797415762783446
Epochs 10, rate 1903.43654086715, time 0.27661238111315356
Epochs 11, rate 1903.43654086715, time 0.2917720192259532
Epochs 12, rate 1903.43654086715, time 0.2774094431757823
Epochs 13, rate 1903.43654086715, time 0.2752940441717082
Epochs 14, rate 1903.43654086715, time 0.2997213065386912
Epochs 15, rate 1903.43654086715, time 0.27861585751572626
Epochs 16, rate 1903.43654086715, time 0.27675429402500207
Epochs 17, rate 1903.43654086715, time 0.28161643444272677
Epochs 18, rate 1903.43654086715, time 0.3180172509211969
Epochs 19, rate 1903.43654086715, time 0.2779189692732267
Epochs 20, rate 1903.43654086715, time 0.2861650679048644
Epochs 21, rate 1903.43654086715, time 0.28713588826043157
Epochs 22, rate 1903.43654086715, time 0.2810398166200736
Epochs 23, rate 1903.43654086715, time 0.27491653727548204
Epochs 24, rate 1903.43654086715, time 0.2754724401415043
Epochs 25, rate 1903.43654086715, time 0.28249882975953966
Epochs 26, rate 1903.43654086715, time 0.27572874908251244
Epochs 27, rate 1903.43654086715, time 0.27479595767717857
Epochs 28, rate 1903.43654086715, time 0.2818118352276695
Epochs 29, rate 1903.43654086715, time 0.2956958030261152
Epochs 30, rate 1903.43654086715, time 0.279241943891531
Epochs 31, rate 1903.43654086715, time 0.27619468101749334
Epochs 32, rate 1903.43654086715, time 0.2846201031543014
Epochs 33, rate 1903.43654086715, time 0.27610996612022554
Epochs 34, rate 1903.43654086715, time 0.27467228629430274
Epochs 35, rate 1903.43654086715, time 0.28617774422160913
Epochs 36, rate 1903.43654086715, time 0.2991187177256336
Epochs 37, rate 1903.43654086715, time 0.27509276899607826
Epochs 38, rate 1903.43654086715, time 0.27691846778576945
Epochs 39, rate 1903.43654086715, time 0.286177125864695
Epochs 40, rate 1903.43654086715, time 0.2772078588216953
Epochs 41, rate 1903.43654086715, time 0.34111782852839134
Epochs 42, rate 1903.43654086715, time 0.286964294216693
Epochs 43, rate 1903.43654086715, time 0.286665318648593
Epochs 44, rate 1903.43654086715, time 0.27628434277007763
Epochs 45, rate 1903.43654086715, time 0.2766021782240653
Epochs 46, rate 1903.43654086715, time 0.299173133134099
Epochs 47, rate 1903.43654086715, time 0.27596743485146114
Epochs 48, rate 1903.43654086715, time 0.27874849507385946
Epochs 49, rate 1903.43654086715, time 0.2864983622817121
Epochs 50, rate 1903.43654086715, time 0.28169898509079694
Epochs 51, rate 1903.43654086715, time 0.292776230854896
Epochs 52, rate 1903.43654086715, time 0.28831942339454386
Epochs 53, rate 1903.43654086715, time 0.2996792582685135
Epochs 54, rate 1903.43654086715, time 0.2754588362893884
Epochs 55, rate 1903.43654086715, time 0.2776917231071927
Epochs 56, rate 1903.43654086715, time 0.2765647676307452
Epochs 57, rate 1903.43654086715, time 0.27788712389213543
Epochs 58, rate 1903.43654086715, time 0.27552407294385617
Epochs 59, rate 1903.43654086715, time 0.27641017840215554
Epochs 60, rate 1903.43654086715, time 0.2960906239159442
Epochs 61, rate 1903.43654086715, time 0.2823485690293488
Epochs 62, rate 1903.43654086715, time 0.32423668476597456
Epochs 63, rate 1903.43654086715, time 0.30344690694779786
Epochs 64, rate 1903.43654086715, time 0.28946338368613667
Epochs 65, rate 1903.43654086715, time 0.2776765733627897
Epochs 66, rate 1903.43654086715, time 0.3340224921144035
Epochs 67, rate 1903.43654086715, time 0.3069777249288741
Epochs 68, rate 1903.43654086715, time 0.27670266122265375
Epochs 69, rate 1903.43654086715, time 0.27710119225396923
Epochs 70, rate 1903.43654086715, time 0.28439409370209745
Epochs 71, rate 1903.43654086715, time 0.27604194685964245
Epochs 72, rate 1903.43654086715, time 0.27532681708816753
Epochs 73, rate 1903.43654086715, time 0.2767546032034609
Epochs 74, rate 1903.43654086715, time 0.2901398661504615
Epochs 75, rate 1903.43654086715, time 0.277539916484713
Epochs 76, rate 1903.43654086715, time 0.2785116643756531
Epochs 77, rate 1903.43654086715, time 0.2852999865816521
Epochs 78, rate 1903.43654086715, time 0.2784213842661565
Epochs 79, rate 1903.43654086715, time 0.28447788106399585
Epochs 80, rate 1903.43654086715, time 0.27881527762061253
Epochs 81, rate 1903.43654086715, time 0.3026006855104768
Epochs 82, rate 1903.43654086715, time 0.2803351989161449
Epochs 83, rate 1903.43654086715, time 0.27687425526638876
Epochs 84, rate 1903.43654086715, time 0.2773247282785114
Epochs 85, rate 1903.43654086715, time 0.2813465216496027
Epochs 86, rate 1903.43654086715, time 0.2770458493101309
Epochs 87, rate 1903.43654086715, time 0.27786609975704835
Epochs 88, rate 1903.43654086715, time 0.30236570988301636
Epochs 89, rate 1903.43654086715, time 0.27763174248649847
Epochs 90, rate 1903.43654086715, time 0.2766615404878472
Epochs 91, rate 1903.43654086715, time 0.3617619832932313
Epochs 92, rate 1903.43654086715, time 0.2777560322262893
Epochs 93, rate 1903.43654086715, time 0.2756851549200512
Epochs 94, rate 1903.43654086715, time 0.2760651352439325
Epochs 95, rate 1903.43654086715, time 0.2970132124321907
Epochs 96, rate 1903.43654086715, time 0.2774264479909263
Epochs 97, rate 1903.43654086715, time 0.27687487362330643
Epochs 98, rate 1903.43654086715, time 0.2912148796461018
Epochs 99, rate 1903.43654086715, time 0.32696209286607925
