Updated best error: 8889.237107872274. was found in iteration 0, time 1.9476694304030389
Epochs 0, rate 8889.237107872274, time 1.9564612208632752
Updated best error: 8499.781170050239. was found in iteration 1, time 1.961910795303993
Epochs 1, rate 8499.781170050239, time 1.971124613948632
Updated best error: 8408.498087278509. was found in iteration 2, time 1.9295265461842064
Epochs 2, rate 8408.498087278509, time 1.9378666273260023
Epochs 3, rate 8420.17435232549, time 1.9296727874607313
Updated best error: 8405.32509670067. was found in iteration 4, time 1.9918055417656433
Epochs 4, rate 8405.32509670067, time 2.0001202703278977
Epochs 5, rate 8422.482233791134, time 1.9385700076818466
Epochs 6, rate 8414.887300461998, time 1.9322445314901415
Epochs 7, rate 8413.291929084568, time 1.9652975329663604
Epochs 8, rate 8405.871496419864, time 1.9367637888062745
Epochs 9, rate 8416.904426600482, time 1.932380569895031
Epochs 10, rate 8418.837676800853, time 1.9287975040788297
Epochs 11, rate 8409.88901315554, time 1.9279386070847977
Epochs 12, rate 8414.238351044043, time 1.96171755893738
Epochs 13, rate 8416.774866461743, time 1.9703563062066678
Epochs 14, rate 8414.548149271151, time 1.934406305255834
Epochs 15, rate 8417.20431159317, time 1.928425871883519
Epochs 16, rate 8412.253703676557, time 1.9905215248290915
Epochs 17, rate 8418.212008411821, time 1.9432673515984789
Epochs 18, rate 8419.97760878412, time 1.9207604175317101
Epochs 19, rate 8420.534454696624, time 1.9285971566278022
Epochs 20, rate 8415.973403893468, time 1.9274593809386715
Epochs 21, rate 8416.511301980223, time 1.9291159575805068
Epochs 22, rate 8415.91633884026, time 1.930568167445017
Epochs 23, rate 8421.99151534301, time 1.9400389131624252
Epochs 24, rate 8408.044810336314, time 1.93043367494829
Epochs 25, rate 8411.01808314466, time 1.9480889851693064
Epochs 26, rate 8423.4288135923, time 1.9432905399880838
Epochs 27, rate 8415.807591357772, time 1.9598683643271215
Epochs 28, rate 8413.746362118409, time 1.9413816739688627
Epochs 29, rate 8417.49219829416, time 1.9333115053304937
Epochs 30, rate 8417.388543459254, time 1.9340164315945003
Epochs 31, rate 8420.541342107854, time 1.9309568043972831
Updated best error: 8397.545178131872. was found in iteration 32, time 1.9311954899458215
Epochs 32, rate 8397.545178131872, time 1.9393454265082255
Epochs 33, rate 8420.251964947389, time 1.930717191338772
Epochs 34, rate 8427.493813476085, time 1.9396632616699208
Epochs 35, rate 8421.362035448154, time 1.932590811047703
Epochs 36, rate 8414.053524951029, time 1.9250270762713626
Epochs 37, rate 8423.845882885764, time 1.930460264266003
Epochs 38, rate 8421.746584902057, time 1.9394740446587093
Epochs 39, rate 8421.313587859722, time 1.9493566156888846
Epochs 40, rate 8408.74538335399, time 1.9352330476685893
Epochs 41, rate 8418.62732189951, time 1.9425788118096534
Epochs 42, rate 8421.533080953457, time 1.9464172588195652
Epochs 43, rate 8418.419753682003, time 1.927297371556051
Epochs 44, rate 8410.414513994692, time 1.9306856551556848
Epochs 45, rate 8417.663022528925, time 1.932339758350281
Epochs 46, rate 8419.582267495623, time 1.9387279977090657
