Updated best error: 2208.1478937650672. was found in iteration 0, time 3.5991718353543547
Epochs 0, rate 2208.1478937650672, time 3.609074812156905
Updated best error: 1860.5507963572281. was found in iteration 1, time 3.690106391295558
Epochs 1, rate 1860.5507963572281, time 3.70075263241597
Epochs 2, rate 1866.1084211975449, time 3.6233232881349977
Epochs 3, rate 1861.1408208918238, time 3.570376835632487
Epochs 4, rate 1876.0141788354397, time 3.571604891323659
Epochs 5, rate 1891.7149074191268, time 3.604746008582879
Epochs 6, rate 1904.3149835491508, time 3.58064649773587
Epochs 7, rate 1897.0141436661477, time 3.6824155843132758
Epochs 8, rate 1877.842017884925, time 3.6565073811652837
Epochs 9, rate 1885.3802962597656, time 3.6754634039753
Epochs 10, rate 1876.4850997378132, time 3.664613105262106
Epochs 11, rate 1862.542094847795, time 3.7228638184606098
Epochs 12, rate 1870.1006049735222, time 3.5274517751604435
Epochs 13, rate 1864.164348971138, time 3.554896593821468
Epochs 14, rate 1921.6475164799292, time 3.606728149832634
Updated best error: 1781.6795906255154. was found in iteration 15, time 3.5727766765921842
Epochs 15, rate 1781.6795906255154, time 3.5827671508086496
Epochs 16, rate 1945.6980347631993, time 3.63638977597293
Epochs 17, rate 1930.7506893905222, time 3.5604519071857794
Epochs 18, rate 1855.4905928736157, time 3.5613955189546687
Epochs 19, rate 1870.1875155045402, time 3.6079865049905493
Epochs 20, rate 1791.2605483404216, time 3.582347596035106
Epochs 21, rate 1864.1551325441048, time 3.5616042142210063
Updated best error: 1761.4991087775663. was found in iteration 22, time 3.6077929594612215
Epochs 22, rate 1761.4991087775663, time 3.6184741377146565
Epochs 23, rate 1883.6518600316099, time 3.5906663438872783
Epochs 24, rate 1947.3865386296216, time 3.596610294211132
Epochs 25, rate 1943.8243284639793, time 3.6006364123459207
Epochs 26, rate 1921.7780573237403, time 3.585946739112842
Epochs 27, rate 1952.488978565566, time 3.6640170097452938
Epochs 28, rate 1949.3323728822602, time 3.640037150849821
Epochs 29, rate 1901.4062518918565, time 3.7161710385989863
Epochs 30, rate 1939.8109393205393, time 3.675154225798906
Epochs 31, rate 1859.4956267549471, time 3.646579051761364
Epochs 32, rate 1900.5134159110082, time 3.735988740969333
Epochs 33, rate 1870.2317555340526, time 3.653361184100504
Epochs 34, rate 1777.0392738661603, time 3.658360285939125
Epochs 35, rate 1943.9496999282126, time 3.6146737196395406
Epochs 36, rate 1877.5116469930404, time 3.575925965429633
Epochs 37, rate 1974.128190334496, time 3.5845297755586216
Epochs 38, rate 1971.7060248172634, time 3.5689320460369345
Epochs 39, rate 1974.341546998653, time 3.592880368763872
Epochs 40, rate 1997.9414908794467, time 3.5464090346795274
Epochs 41, rate 1984.8512202918048, time 3.549593569834542
Epochs 42, rate 1972.9394067655792, time 3.7125218086512177
Epochs 43, rate 1971.1622558297624, time 3.6866964652581373
Epochs 44, rate 1973.4533409548997, time 3.6090908894184395
Epochs 45, rate 1971.1670932457196, time 3.6371481900205254
Epochs 46, rate 1977.6012799637613, time 3.566782021043764
Epochs 47, rate 1970.8884006137487, time 3.558517997727904
Epochs 48, rate 1968.3736254149583, time 3.5516180684935534
Epochs 49, rate 1976.439628588774, time 3.645746744121425
Epochs 50, rate 1990.1425604215383, time 3.645184658205835
Epochs 51, rate 2008.118580542631, time 3.672938345858711
Epochs 52, rate 2011.5074755737228, time 3.633959326376498
Epochs 53, rate 1990.6311515946286, time 3.604996752081206
Epochs 54, rate 2029.7974974226343, time 3.642864276043838
Epochs 55, rate 2044.8307423844437, time 3.6761460693742265
Epochs 56, rate 2044.0903829371136, time 3.6318714461885975
Epochs 57, rate 2042.8671164931297, time 3.6450514024108998
Epochs 58, rate 2028.0047598396486, time 3.668920884709223
Epochs 59, rate 2011.9071571942231, time 3.664632583480852
Epochs 60, rate 2016.4476522040577, time 3.6303048404006404
Epochs 61, rate 1994.6739693307331, time 3.6022098200483015
Epochs 62, rate 1993.7531387886074, time 3.5695519482687814
Epochs 63, rate 1993.710077679593, time 3.5763776747335214
Epochs 64, rate 1993.6733098195195, time 3.566565905501193
Epochs 65, rate 1993.6223766033213, time 3.5764679547646665
Epochs 66, rate 1993.487940772245, time 3.659853307326557
Epochs 67, rate 1987.7058289019935, time 3.614965583830781
Epochs 68, rate 1993.2473765162213, time 3.595200750933145
Epochs 69, rate 1993.7072094514783, time 3.5435788177128416
Epochs 70, rate 1993.7033596414915, time 3.607637133660319
Epochs 71, rate 1993.6995319136681, time 3.766786906060588
Epochs 72, rate 1993.6959542513846, time 3.7293244055035757
Epochs 73, rate 1993.6925354232537, time 3.6365808480841224
Epochs 74, rate 1993.6891993674483, time 3.6786516492647934
Epochs 75, rate 1993.6858770563006, time 3.7275469402011367
Epochs 76, rate 1993.682499896789, time 3.6736086441233056
Epochs 77, rate 1993.6789932324307, time 3.678632171038771
Epochs 78, rate 1993.6752685510119, time 3.6717149278338184
Epochs 79, rate 1993.671212512397, time 3.5635947032860713
Epochs 80, rate 1993.6666695835877, time 3.595918044287828
Epochs 81, rate 1993.6614119922422, time 3.918981097151118
Epochs 82, rate 1993.6550833887063, time 3.6370634752092883
Epochs 83, rate 1993.6470837423367, time 3.6114669236558257
Epochs 84, rate 1993.636308547345, time 3.6033268807805143
Epochs 85, rate 1993.6204724721417, time 3.5762889406032627
Epochs 86, rate 1993.5939886344568, time 3.6277912218793062
Epochs 87, rate 1993.5390414316687, time 3.5786343662039144
Epochs 88, rate 1993.3596543791957, time 3.5744153208870557
Epochs 89, rate 1979.8564749812654, time 3.786340879443742
Epochs 90, rate 1965.2517800985481, time 3.9881560026478837
Epochs 91, rate 1961.0070793784143, time 4.146914973833191
Epochs 92, rate 1882.4612362891717, time 4.26484263913153
Epochs 93, rate 1893.4239167356568, time 3.740355264264508
Epochs 94, rate 1970.4271529483567, time 3.663750188985432
Epochs 95, rate 1962.3996195291645, time 3.6246515175516834
Epochs 96, rate 1965.243747486934, time 3.6567565787772764
Epochs 97, rate 1872.7094600145003, time 3.5635328676507925
Epochs 98, rate 1852.2829476762065, time 3.615123264695285
Epochs 99, rate 1992.1927569144514, time 3.6468403073158697
