Updated best error: 22518.457725900775. was found in iteration 0, time 3.827299875934841
Epochs 0, rate 22518.457725900775, time 3.837879025391885
Epochs 1, rate 22673.80694645469, time 3.903031213703798
Epochs 2, rate 23090.149449484685, time 3.8719396385276923
Epochs 3, rate 23032.21641299911, time 3.897112306804047
Epochs 4, rate 23202.270940724506, time 3.8658816014503827
Epochs 5, rate 23381.85564509245, time 3.857894601780572
Epochs 6, rate 23506.84381014551, time 3.847630814052536
Epochs 7, rate 23523.252324159486, time 3.8711413404962514
Epochs 8, rate 23448.012085420654, time 3.8923667310591554
Epochs 9, rate 23452.911889764448, time 3.8650879410852212
Epochs 10, rate 23447.608205321492, time 3.8603021721937694
Epochs 11, rate 23321.725049555964, time 3.8481826970819384
Epochs 12, rate 23318.396379305566, time 3.8686295770312427
Epochs 13, rate 23346.813858488727, time 3.8729920810146723
Epochs 14, rate 23407.488345398473, time 3.8861457571038045
Epochs 15, rate 23331.660439027954, time 3.847973074298352
Epochs 16, rate 23525.87904766549, time 3.861551870359108
Epochs 17, rate 23354.610860295237, time 3.8876397060230374
Epochs 18, rate 23462.652313403793, time 3.8758065299043665
Epochs 19, rate 23583.21877257516, time 3.8810338052280713
Epochs 20, rate 23556.95182635172, time 3.874191692317254
Epochs 21, rate 23502.15015717441, time 3.8877333870041184
Epochs 22, rate 23471.89356534603, time 3.853866937744897
Epochs 23, rate 23604.099010834423, time 3.8767250982491532
Epochs 24, rate 23527.165440231864, time 3.8705031967401737
Epochs 25, rate 23424.282790680885, time 3.8932494347391184
Epochs 26, rate 23472.24425061657, time 3.97813213718473
Epochs 27, rate 23466.28647241387, time 3.910918039648095
Epochs 28, rate 23413.769952093342, time 3.8624648734985385
Epochs 29, rate 23457.295080509146, time 3.8597410138172563
Epochs 30, rate 23441.82438282869, time 3.850116606539814
Epochs 31, rate 23465.849836916015, time 3.8907064443046693
Epochs 32, rate 23502.887367079187, time 3.8979548173228977
Epochs 33, rate 23363.19955315821, time 3.873161819836241
Epochs 34, rate 23402.487345931964, time 3.8850116915709805
Epochs 35, rate 23363.569712541488, time 3.866114721793565
Epochs 36, rate 23354.70688449923, time 3.8832719460042426
Epochs 37, rate 23470.043479687105, time 3.8833684095880017
Epochs 38, rate 23444.850194535204, time 3.8870018714660546
Epochs 39, rate 23384.825796296354, time 3.8869848666654434
Epochs 40, rate 23534.985447394945, time 3.8750060676247813
Epochs 41, rate 23438.97640622075, time 3.878149482086883
Epochs 42, rate 23426.239266823704, time 3.881546731805429
Epochs 43, rate 23445.51493402473, time 3.8799869279464474
Epochs 44, rate 23559.354822647154, time 3.876767146488419
Epochs 45, rate 23431.71366533071, time 3.8833634627517313
Epochs 46, rate 23429.803755080786, time 3.878295104994322
Epochs 47, rate 23508.67687340519, time 3.8561836097796913
Epochs 48, rate 23569.43409340728, time 3.8608283934299834
Epochs 49, rate 23589.010845310295, time 3.8988523615553277
Epochs 50, rate 23580.021266899203, time 3.8745225129678147
Epochs 51, rate 23485.46197848171, time 3.862659037389676
Epochs 52, rate 23560.841929538496, time 3.886656210263027
Epochs 53, rate 23419.880111884864, time 3.9096423705050256
Epochs 54, rate 23525.309271608585, time 3.8776306811050745
Epochs 55, rate 23397.405782480382, time 3.86822486280289
Epochs 56, rate 23426.977001175517, time 3.8683438964071684
Epochs 57, rate 23382.723894600087, time 3.8833949989202665
Epochs 58, rate 23594.754961628903, time 3.8716468467900995
Epochs 59, rate 23360.937213527915, time 3.862732930967468
Epochs 60, rate 23437.004389395846, time 3.8659493114828365
Epochs 61, rate 23563.431971761198, time 3.870852877269499
Epochs 62, rate 23399.510520285356, time 3.8894728234008653
Epochs 63, rate 23540.57504479976, time 3.914616119742277
Epochs 64, rate 23576.619611805316, time 3.9148869598284364
Epochs 65, rate 23596.43816314988, time 3.891102501540445
Epochs 66, rate 23565.391695577902, time 3.8899665809294675
Epochs 67, rate 23525.48757401935, time 3.879339508857811
Epochs 68, rate 23602.46196533682, time 3.8731788246368524
Epochs 69, rate 23635.425942921593, time 3.8963653323444305
Epochs 70, rate 23583.05038260587, time 3.896779321919894
Epochs 71, rate 23501.581479113564, time 3.8676340233214432
Epochs 72, rate 23436.346119262424, time 3.908447706067818
Epochs 73, rate 23569.723193226167, time 3.891070347002824
Epochs 74, rate 23495.804913680535, time 3.8714780355076073
Epochs 75, rate 23518.296604856943, time 3.8666152812656946
Epochs 76, rate 23576.21329142779, time 3.912508142981096
Epochs 77, rate 23498.214876888855, time 3.887281986870221
Epochs 78, rate 23451.287154410973, time 3.8837449886195827
Epochs 79, rate 23458.5783298958, time 3.8843451034481404
Epochs 80, rate 23453.867303968836, time 3.877900902822148
Epochs 81, rate 23485.90638053265, time 3.880789245304186
Epochs 82, rate 23484.273355960268, time 3.894396485760808
Epochs 83, rate 23514.488081637257, time 3.898618004488526
Epochs 84, rate 23503.905144229593, time 3.8713654946623137
Epochs 85, rate 23427.575566949363, time 3.8610649147449294
Epochs 86, rate 23496.186191791403, time 3.9021274858969264
Epochs 87, rate 23464.61152933556, time 3.891768471308751
Epochs 88, rate 23339.075201586173, time 3.8906708888098365
Epochs 89, rate 23458.53363718594, time 3.8852574882184854
Epochs 90, rate 23407.560597914962, time 3.8788927464047447
Epochs 91, rate 23503.9621517895, time 3.8615942277683644
Epochs 92, rate 23511.013370174456, time 3.8894960117468145
Epochs 93, rate 23530.26357951585, time 3.888132226842572
Epochs 94, rate 23591.361390991708, time 3.868806426951778
Epochs 95, rate 23515.68977521635, time 3.902948972317972
Epochs 96, rate 23478.697438505562, time 3.8864942009095103
Epochs 97, rate 23512.16396275477, time 3.9035571257700212
Epochs 98, rate 23433.76693776078, time 3.8821731267962605
Epochs 99, rate 23414.693351492864, time 3.8633954997785622
