Updated best error: 21169.011212524445. was found in iteration 0, time 3.6135514028719626
Epochs 0, rate 21169.011212524445, time 3.624714280711487
Epochs 1, rate 21829.20743814891, time 3.696902127485373
Epochs 2, rate 22101.200769392253, time 3.624611942752381
Epochs 3, rate 22379.057724544582, time 3.596318120835349
Epochs 4, rate 22125.095385540808, time 3.6360870905482443
Epochs 5, rate 22200.35633388638, time 3.6519330901355715
Epochs 6, rate 22491.350046342835, time 3.620238926698221
Epochs 7, rate 22514.72418280582, time 3.6357674003229477
Epochs 8, rate 22426.068147873324, time 3.623015346674947
Epochs 9, rate 22488.524273718045, time 3.602579597150907
Epochs 10, rate 22636.816164079995, time 3.6368136592500377
Epochs 11, rate 22370.74025633439, time 3.6280775208579144
Epochs 12, rate 22440.238544603926, time 3.6176038011617493
Epochs 13, rate 22459.799024545533, time 3.630787776695797
Epochs 14, rate 22544.464446434264, time 3.649324553902261
Epochs 15, rate 22603.20461110383, time 3.621989802690223
Epochs 16, rate 22624.210639532626, time 3.6051621624064865
Epochs 17, rate 22618.61671666387, time 3.612088371781283
Epochs 18, rate 22682.492787017476, time 3.6159459878108464
Epochs 19, rate 22546.276016631746, time 3.6420767992385663
Epochs 20, rate 22599.84137716399, time 3.6233767759549664
Epochs 21, rate 22595.696108696106, time 3.63657373697788
Epochs 22, rate 22562.238562821454, time 3.6262771763722412
Epochs 23, rate 22597.569497880857, time 3.66426249720098
Epochs 24, rate 22705.83186438316, time 3.637728208268527
Epochs 25, rate 22658.030573168246, time 3.6146381641592598
Epochs 26, rate 22573.20325577016, time 3.6215875618800055
Epochs 27, rate 22541.13270345289, time 3.6721032556088176
Epochs 28, rate 22592.861328430743, time 3.623328853340354
Epochs 29, rate 22555.322404237362, time 3.629370813141577
Epochs 30, rate 22593.251367057666, time 3.654164428997319
Epochs 31, rate 22674.25916530366, time 3.6422255139332265
Epochs 32, rate 22687.793471765523, time 3.6340576450311346
Epochs 33, rate 22767.099266740603, time 3.657707610836951
Epochs 34, rate 22654.912851829064, time 3.649903644618462
Epochs 35, rate 22603.45291495287, time 3.665433664122247
Epochs 36, rate 22626.68515348649, time 3.6256365591980284
Epochs 37, rate 22572.904792650224, time 3.6293250547896605
Epochs 38, rate 22579.206387851795, time 3.6398463879304472
Epochs 39, rate 22562.729572413053, time 3.6529827500198735
Epochs 40, rate 22495.531756877623, time 3.6262156499142293
Epochs 41, rate 22635.920897397616, time 3.6324530103302095
Epochs 42, rate 22533.480775245906, time 3.6285218098928453
Epochs 43, rate 22541.15783986926, time 3.6417905002454063
Epochs 44, rate 22584.09699938421, time 3.6292310646094847
Epochs 45, rate 22665.896208177997, time 3.652925242873607
Epochs 46, rate 22649.50648300313, time 3.638997075482621
Epochs 47, rate 22615.348487448, time 3.618291104226955
Epochs 48, rate 22570.91675838017, time 3.6360917282145238
Epochs 49, rate 22686.64964373164, time 3.6600162442191504
Epochs 50, rate 22688.856911561208, time 3.642811715748394
Epochs 51, rate 22583.252924583878, time 3.651308550237445
Epochs 52, rate 22707.77072281324, time 3.6564557484089164
Epochs 53, rate 22585.971087723687, time 3.629856532046688
Epochs 54, rate 22547.261353285787, time 3.6590781976556173
Epochs 55, rate 22468.727553361598, time 3.647316441696603
Epochs 56, rate 22626.056373445466, time 3.652160336088855
Epochs 57, rate 22530.139618078832, time 3.619182774084038
Epochs 58, rate 22684.123994446847, time 3.639428997397772
Epochs 59, rate 22471.806274058938, time 3.653843811218394
Epochs 60, rate 22575.586333522027, time 3.6507582130725496
Epochs 61, rate 22519.494558924067, time 3.6374808657274116
Epochs 62, rate 22624.71224230144, time 3.665627518828842
Epochs 63, rate 22678.489901359568, time 3.7952789111732272
Epochs 64, rate 22519.57847688209, time 3.668170200107852
Epochs 65, rate 22617.88627241481, time 3.6205963366810465
Epochs 66, rate 22606.087038551694, time 3.646710452478146
Epochs 67, rate 22634.16726674805, time 3.6397326103469823
Epochs 68, rate 22666.608899707433, time 3.6527919870859478
Epochs 69, rate 22603.250906700978, time 3.6439182644244283
Epochs 70, rate 22586.716461769105, time 3.651375951070804
Epochs 71, rate 22660.907304831504, time 3.6318043545325054
Epochs 72, rate 22631.111668266658, time 3.646805060998304
Epochs 73, rate 22696.61919254916, time 3.646898123639403
Epochs 74, rate 22654.65997320545, time 3.6313337853498524
Epochs 75, rate 22730.369100520085, time 3.6647219359729206
Epochs 76, rate 22615.126921954103, time 3.6667161351651885
Epochs 77, rate 22500.139817611678, time 3.641853263412486
Epochs 78, rate 22512.408479580834, time 3.625257506762864
Epochs 79, rate 22604.679964589213, time 3.631676973120193
Epochs 80, rate 22572.21853515194, time 3.6556157113227528
Epochs 81, rate 22575.930912381253, time 3.646310066760634
Epochs 82, rate 22617.43710622278, time 3.621034132956993
Epochs 83, rate 22516.058902179902, time 3.6659972959314473
Epochs 84, rate 22600.461384082373, time 3.6684033204510342
Epochs 85, rate 22622.032612369912, time 3.6391093071579235
Epochs 86, rate 22687.06814934471, time 3.641068569224444
Epochs 87, rate 22649.688373454996, time 3.6329903619916877
Epochs 88, rate 22570.651628386968, time 3.652096027028165
Epochs 89, rate 22616.769341332358, time 3.651876201343839
Epochs 90, rate 22685.38272018716, time 3.650114194955677
Epochs 91, rate 22623.95571443829, time 3.6337484668620164
Epochs 92, rate 22647.674404334102, time 3.6355976615013788
Epochs 93, rate 22680.682635047837, time 3.6239023788366467
Epochs 94, rate 22688.475111046017, time 3.6419150990550406
