Updated best error: 18034.734076629924. was found in iteration 0, time 0.9782786876312457
Epochs 0, rate 18034.734076629924, time 0.9857376110157929
Updated best error: 18019.68068206107. was found in iteration 1, time 0.9770932985411491
Epochs 1, rate 18019.68068206107, time 0.9846403376723174
Epochs 2, rate 18049.25565037262, time 1.0209873233688995
Updated best error: 17947.246510777415. was found in iteration 3, time 0.9713716473197564
Epochs 3, rate 17947.246510777415, time 0.9790624542802107
Updated best error: 17890.999888509352. was found in iteration 4, time 0.9719971147424076
Epochs 4, rate 17890.999888509352, time 0.9795463181508239
Epochs 5, rate 17951.71087307644, time 0.9758046439092141
Epochs 6, rate 17940.109832204176, time 0.972498601739062
Updated best error: 17778.771835852447. was found in iteration 7, time 0.9731837405706756
Epochs 7, rate 17778.771835852447, time 0.9805820650071837
Epochs 8, rate 17855.988540519567, time 0.9827651720843278
Epochs 9, rate 17922.817564548237, time 0.9869168165605515
Epochs 10, rate 17809.264423657296, time 0.9741029272554442
Epochs 11, rate 17830.815725180204, time 0.9704821417108178
Epochs 12, rate 17988.389205644093, time 0.9681595953006763
Epochs 13, rate 18029.34411389532, time 0.9885214512469247
Epochs 14, rate 17999.991042715003, time 0.982580283540301
Epochs 15, rate 17815.30061930315, time 0.9768855308066122
Epochs 16, rate 17860.27739594856, time 0.9760399285005406
Epochs 17, rate 17893.50668384348, time 0.9909197463130113
Epochs 18, rate 17895.506458109005, time 0.9837666001694743
Epochs 19, rate 17875.007046157556, time 0.9840587735525332
Epochs 20, rate 17814.453011879767, time 0.9749330706545152
Epochs 21, rate 17992.471086568872, time 0.9741016905463766
Epochs 22, rate 17867.95788696549, time 0.9743110041599721
Epochs 23, rate 17905.370310401933, time 0.9797732549195644
Epochs 24, rate 17976.902676520134, time 0.9762102857057471
Epochs 25, rate 18004.853244637332, time 0.9774222641135566
Epochs 26, rate 17929.407962189267, time 0.9791759226936847
Epochs 27, rate 17933.89398462267, time 0.9753529345907737
Epochs 28, rate 17962.665956180044, time 0.9743688204907812
Epochs 29, rate 17968.595401118713, time 0.9802314569533337
Epochs 30, rate 18020.182641940275, time 0.9823261390556581
Epochs 31, rate 17814.395935375902, time 0.9737804544274695
Epochs 32, rate 18001.865790743774, time 0.9748876214725897
Epochs 33, rate 17862.601610903148, time 0.9767498016008176
Epochs 34, rate 17927.20329855573, time 0.9812059865507763
Epochs 35, rate 17923.65305063251, time 1.010003459698055
Epochs 36, rate 17877.391042592444, time 0.9802867998369038
Updated best error: 17766.139427249866. was found in iteration 37, time 0.9749253412010148
Epochs 37, rate 17766.139427249866, time 0.9833272579708137
Epochs 38, rate 17916.720971927738, time 0.9786064164945856
Epochs 39, rate 17931.666644748, time 0.9799334091949277
Epochs 40, rate 17861.3126097509, time 0.9792482703633141
Epochs 41, rate 17940.08664239816, time 0.9763862080581021
Epochs 42, rate 17957.68021749563, time 0.9775688145600725
Epochs 43, rate 17892.87523631713, time 0.9757613589754328
Updated best error: 17726.681339166335. was found in iteration 44, time 0.9831500988802873
Epochs 44, rate 17726.681339166335, time 0.9907475340587553
Epochs 45, rate 17867.681823711428, time 0.9720867764262948
Epochs 46, rate 17964.96715149027, time 0.9763707491219975
Epochs 47, rate 17922.920950695, time 0.9738286862557288
Epochs 48, rate 17905.488527945752, time 0.9777221669501159
Epochs 49, rate 18061.30808335498, time 1.0159242216614075
Epochs 50, rate 17942.774466451076, time 0.9768929510610178
Epochs 51, rate 17896.725189170356, time 0.9938368423318025
Epochs 52, rate 17925.20935437789, time 0.9943661553843413
Epochs 53, rate 17979.353905824137, time 0.9784471897582989
Epochs 54, rate 17946.00064017422, time 0.9734731313365046
Epochs 55, rate 17908.162700397283, time 0.9795571393624414
Epochs 56, rate 17856.131484145957, time 0.985340007871855
Epochs 57, rate 18057.453199531672, time 0.9768580139498226
Epochs 58, rate 18055.46478954114, time 0.9886794412741438
Epochs 59, rate 18075.18739506556, time 0.9774525635584723
Epochs 60, rate 17978.670881143215, time 0.979008348134812
Epochs 61, rate 18006.44124338237, time 0.9777119640493765
Epochs 62, rate 17967.352259369043, time 0.9861361416405998
Epochs 63, rate 17914.861221112435, time 0.9801080948673189
Epochs 64, rate 17885.003780335715, time 0.9728173644107301
Epochs 65, rate 17928.140880151488, time 0.9927738877886441
Epochs 66, rate 18001.078036934265, time 0.983790406899061
Epochs 67, rate 17730.135197043757, time 0.9887870352831669
Epochs 68, rate 17807.75930630545, time 0.976532758504618
Epochs 69, rate 17807.126186244568, time 0.9886967552592978
Epochs 70, rate 17811.040042832465, time 1.0270676212967373
Epochs 71, rate 18004.188518608436, time 0.9741907338611782
Epochs 72, rate 17870.950157367588, time 0.9810823152947705
Epochs 73, rate 17809.678210276143, time 0.9773356942168903
Epochs 74, rate 17889.071425073274, time 0.9783120788924862
Epochs 75, rate 17785.233881058528, time 0.9791567536303774
Epochs 76, rate 17959.280236634055, time 0.9804049059166573
Epochs 77, rate 17900.861293529557, time 0.9819010190840345
Epochs 78, rate 17814.201739651875, time 0.9779883693554439
Epochs 79, rate 18023.084950559176, time 0.9777524663950317
Epochs 80, rate 17793.02156791145, time 0.9760850685124751
Epochs 81, rate 17839.145572180405, time 0.9811079770734068
Epochs 82, rate 17859.286654145206, time 0.9804110894910991
Epochs 83, rate 17819.691626039465, time 0.9798524045327213
Epochs 84, rate 18063.190637084037, time 0.9814282856532373
Epochs 85, rate 18005.251581372722, time 0.9779024177987594
Epochs 86, rate 17842.875323320342, time 0.9795549751142971
Epochs 87, rate 17767.26810078116, time 0.9794461444253102
Epochs 88, rate 17944.93127859724, time 0.9826739644922782
Epochs 89, rate 17919.298587798014, time 0.9778915965580381
Epochs 90, rate 17786.57910720834, time 0.9836117019003723
Epochs 91, rate 18018.635375906673, time 0.9819189514382742
Epochs 92, rate 17824.293959845647, time 0.9883300699584652
Epochs 93, rate 17874.570515424155, time 0.9816703721880913
Epochs 94, rate 17869.648828984726, time 0.9753563355770893
Epochs 95, rate 17990.042677096975, time 0.9913488856400363
Epochs 96, rate 17743.353453356463, time 0.985912915028166
Epochs 97, rate 17945.075181966677, time 0.9754490890190937
Epochs 98, rate 17936.861609349333, time 0.9854593506315723
Epochs 99, rate 17884.57548985867, time 0.9816852126969025
