Updated best error: 25586.617209203898. was found in iteration 0, time 1.7669665385692497
Epochs 0, rate 25586.617209203898, time 1.7754763585326145
Updated best error: 24879.951021389003. was found in iteration 1, time 1.8046114542521536
Epochs 1, rate 24879.951021389003, time 1.8128037482310901
Epochs 2, rate 24962.53159240435, time 1.8199123727245023
Epochs 3, rate 25031.12520261841, time 1.9995343776754453
Epochs 4, rate 25019.899050967746, time 1.8138809249721817
Epochs 5, rate 25012.59147849009, time 1.8132508198614232
Epochs 6, rate 25021.70629067928, time 1.8218586493021576
Epochs 7, rate 25032.391708150313, time 1.7863560291734757
Epochs 8, rate 25036.631853741794, time 1.8281615554878954
Epochs 9, rate 25025.805821339723, time 1.8349996490796912
Epochs 10, rate 25037.071099364664, time 1.7859726482420228
Epochs 11, rate 25027.346910890203, time 1.8014899914342095
Epochs 12, rate 25045.881078719147, time 1.7904223404693766
Epochs 13, rate 25049.39011553038, time 1.8409408168008667
Epochs 14, rate 25031.482449667245, time 1.797846017521806
Epochs 15, rate 25036.082910679062, time 1.791777777572861
Epochs 16, rate 25043.743130456252, time 1.7885468656895682
Epochs 17, rate 25037.29830837824, time 1.83845811610081
Epochs 18, rate 25033.362015601975, time 1.7928991667940863
Epochs 19, rate 25040.774642685978, time 1.820112101820996
Epochs 20, rate 25050.554571970646, time 1.7876137659695814
Epochs 21, rate 25046.06516063256, time 1.7910422427012236
Epochs 22, rate 25044.127193261218, time 1.8358619470018311
Epochs 23, rate 25046.49877404837, time 1.7873713702865643
Epochs 24, rate 25041.162236826432, time 1.7994345749611966
Epochs 25, rate 25044.052286436854, time 1.7976376314327354
Epochs 26, rate 25038.861445425708, time 1.806934619016829
Epochs 27, rate 25044.15240912875, time 1.8078451487308485
Epochs 28, rate 25051.298723633314, time 1.7835579667371348
Epochs 29, rate 25055.41338812957, time 1.7923713996642618
Epochs 30, rate 25054.616300038477, time 1.8158865637669805
Epochs 31, rate 25028.81808900413, time 1.7998562939828844
Epochs 32, rate 25047.08034733901, time 1.793739203887526
Epochs 33, rate 25047.57651297648, time 1.7881743059988366
Epochs 34, rate 25057.544347458672, time 1.7901647950566257
Epochs 35, rate 25044.9630298346, time 1.8167584462062223
Epochs 36, rate 25054.771291404144, time 1.8083070609209244
Epochs 37, rate 25046.439227865536, time 1.7942947970586829
Epochs 38, rate 25042.075672377494, time 1.7946664292176138
Epochs 39, rate 25027.563156854216, time 1.833210744189273
Epochs 40, rate 25042.493682279655, time 1.8205879270244623
Epochs 41, rate 25005.50508042593, time 1.794554815896845
Epochs 42, rate 24995.256341892342, time 1.8053253466423484
Epochs 43, rate 25005.39019385622, time 1.7993275993139832
Epochs 44, rate 25022.432037454833, time 1.798398518913018
Epochs 45, rate 25005.172864128752, time 1.791046571204788
Epochs 46, rate 25019.127273960654, time 1.8299322188686347
Epochs 47, rate 25023.760363554175, time 1.7824371958631673
Epochs 48, rate 25031.48036538321, time 1.795440611349477
Epochs 49, rate 25023.735555794054, time 1.799465492775198
Epochs 50, rate 25031.742572913252, time 1.829536470810126
Epochs 51, rate 25041.04516005859, time 1.7810724834198481
Epochs 52, rate 25034.2387413823, time 1.7844944674070575
Epochs 53, rate 25030.983052009105, time 1.8086403549823444
Epochs 54, rate 25027.79133987036, time 1.7979517564599519
Epochs 55, rate 25045.049904955715, time 1.7983066930028144
Epochs 56, rate 25053.15126748357, time 1.814949753912515
Epochs 57, rate 25039.654936494764, time 1.797837051359238
Epochs 58, rate 25046.188586055538, time 1.7936977740100701
Epochs 59, rate 25025.81626105913, time 1.7852686495461967
Epochs 60, rate 25033.173307053697, time 1.7899001385449083
Epochs 61, rate 25035.64444523704, time 1.7932139101758366
Epochs 62, rate 25044.9689603408, time 1.7948284385784063
Epochs 63, rate 25045.19294967046, time 1.7903490652461187
Epochs 64, rate 25052.456383161774, time 1.7982392921549035
Epochs 65, rate 25038.92171975881, time 1.7906823593148147
Epochs 66, rate 25043.393334325763, time 1.7986053591084783
Epochs 67, rate 25042.9694786925, time 1.8220051997559494
Epochs 68, rate 25046.539479992294, time 1.799985839643341
Epochs 69, rate 25048.965429991877, time 1.8050727480804198
Epochs 70, rate 25043.400046460156, time 1.796688763635757
Epochs 71, rate 25057.017807709497, time 1.7881511176310596
Epochs 72, rate 25047.10048459109, time 1.8150777536720852
Epochs 73, rate 25047.22246759511, time 1.7976574188360246
Epochs 74, rate 25054.37850498031, time 1.802026415563887
Epochs 75, rate 25052.047985905254, time 1.7937636289570946
Epochs 76, rate 25056.426432971664, time 1.7997836371141602
Epochs 77, rate 25053.923702480068, time 1.8167188713996438
Epochs 78, rate 25038.336033742748, time 1.7916717294574482
Epochs 79, rate 25031.471239054048, time 1.8020010629552417
Epochs 80, rate 25059.635529206626, time 1.7867069463973166
Epochs 81, rate 25056.13653807304, time 1.8078865786083043
Epochs 82, rate 25052.225447205492, time 1.7929619299684418
Epochs 83, rate 25044.589199330956, time 1.7938399959675735
Epochs 84, rate 25056.234852223042, time 1.8002968728760607
Epochs 85, rate 25048.14569149086, time 1.8244916106050368
Epochs 86, rate 25057.123048386842, time 1.7943074733630056
Epochs 87, rate 25051.573949815753, time 1.8073634491447592
Epochs 88, rate 25049.55193678716, time 1.7897761580970837
Epochs 89, rate 25046.52350250381, time 1.8195067309643491
Epochs 90, rate 25048.884034597766, time 1.7908267455204623
Epochs 91, rate 25031.844810571467, time 1.7961170931957895
Epochs 92, rate 25051.82414496453, time 1.8135695825549192
Epochs 93, rate 25048.107407267955, time 1.7964717205541092
Epochs 94, rate 25058.86978699821, time 1.7955148141190875
Epochs 95, rate 25054.398407614233, time 1.7951923412838369
Epochs 96, rate 25047.441409636675, time 1.797381631913595
Epochs 97, rate 25049.2329830327, time 1.8018931597762275
Epochs 98, rate 25045.578546124343, time 1.7954733842416317
Epochs 99, rate 25053.53918003852, time 1.8051432407009997
